Date,Open,High,Low,Close,Volume
2/2/2016 9:00,19434,19440,19432,19434,234
1/2/2016 16:00,19520,19524,19457,19469,3448
1/2/2016 15:45,19440,19534,19439,19522,4951
1/2/2016 15:30,19486,19489,19430,19439,3137
1/2/2016 15:15,19485,19503,19456,19485,3636
1/2/2016 15:00,19521,19568,19480,19486,5108
1/2/2016 14:45,19520,19533,19507,19520,2097
1/2/2016 14:30,19527,19529,19472,19519,3436
1/2/2016 14:15,19517,19536,19475,19528,4055
1/2/2016 14:00,19491,19538,19463,19519,4614
1/2/2016 13:45,19570,19579,19479,19493,4702
1/2/2016 13:30,19527,19577,19502,19571,4429
1/2/2016 13:15,19502,19549,19471,19526,4229
1/2/2016 13:00,19482,19525,19460,19502,3621
1/2/2016 11:45,19447,19484,19437,19483,2301
1/2/2016 11:30,19470,19480,19406,19447,4895
1/2/2016 11:15,19516,19538,19468,19472,4384
1/2/2016 11:00,19577,19584,19508,19517,5299
1/2/2016 10:45,19609,19621,19567,19579,3911
1/2/2016 10:30,19614,19668,19598,19609,4757
1/2/2016 10:15,19600,19621,19567,19615,4073
1/2/2016 10:00,19594,19645,19572,19601,5421
1/2/2016 9:45,19597,19715,19592,19594,7691
1/2/2016 9:30,19641,19685,19553,19597,7617
1/2/2016 9:15,19661,19690,19553,19641,7489
1/2/2016 9:00,19685,19685,19652,19664,459
29/1/2016 16:00,19677,19738,19630,19723,6654
29/1/2016 15:45,19624,19679,19602,19678,6603
29/1/2016 15:30,19608,19647,19594,19626,3497
29/1/2016 15:15,19618,19636,19574,19607,3589
29/1/2016 15:00,19581,19630,19554,19620,3626
29/1/2016 14:45,19585,19596,19545,19581,4079
29/1/2016 14:30,19608,19638,19578,19585,3187
29/1/2016 14:15,19576,19639,19557,19606,4896
29/1/2016 14:00,19563,19588,19541,19575,3042
29/1/2016 13:45,19569,19602,19544,19560,4387
29/1/2016 13:30,19554,19575,19521,19568,3945
29/1/2016 13:15,19567,19586,19532,19555,5354
29/1/2016 13:00,19520,19572,19469,19568,6481
29/1/2016 11:45,19565,19628,19497,19530,8665
29/1/2016 11:30,19408,19617,19400,19565,11221
29/1/2016 11:15,19382,19432,19351,19407,7200
29/1/2016 11:00,19396,19411,19365,19380,4774
29/1/2016 10:45,19332,19415,19332,19395,6990
29/1/2016 10:30,19292,19340,19273,19330,4862
29/1/2016 10:15,19319,19374,19286,19293,7305
29/1/2016 10:00,19257,19350,19238,19320,9261
29/1/2016 9:45,19246,19276,19190,19259,7631
29/1/2016 9:30,19108,19307,19075,19247,11128
29/1/2016 9:15,19215,19230,19031,19107,6907
29/1/2016 9:00,19215,19222,19212,19216,203
28/1/2016 16:00,19212,19299,19199,19273,5795
28/1/2016 15:45,19108,19227,19104,19212,5222
28/1/2016 15:30,19085,19134,19082,19107,4900
