Date,Open,High,Low,Close,Volume
25/11/2015 10:15,22472,22485,22448,22481,3086
25/11/2015 10:00,22493,22503,22433,22470,4278
25/11/2015 9:45,22456,22500,22429,22491,4710
25/11/2015 9:30,22464,22506,22433,22457,5522
25/11/2015 9:15,22488,22575,22454,22462,5312
25/11/2015 9:00,22490,22492,22488,22490,236
24/11/2015 16:00,22594,22600,22503,22524,3455
24/11/2015 15:45,22582,22628,22578,22594,3566
24/11/2015 15:30,22624,22633,22578,22583,2959
24/11/2015 15:15,22587,22645,22573,22624,4221
24/11/2015 15:00,22495,22627,22495,22587,8251
24/11/2015 14:45,22485,22503,22472,22493,2099
24/11/2015 14:30,22479,22504,22469,22484,3184
24/11/2015 14:15,22458,22480,22444,22480,3018
24/11/2015 14:00,22457,22468,22430,22459,3608
24/11/2015 13:45,22486,22493,22444,22457,4001
24/11/2015 13:30,22448,22518,22447,22486,5256
24/11/2015 13:15,22433,22458,22426,22449,3112
24/11/2015 13:00,22480,22490,22405,22432,4956
24/11/2015 11:45,22492,22504,22472,22495,1213
24/11/2015 11:30,22480,22495,22469,22491,1486
24/11/2015 11:15,22500,22505,22463,22482,2547
24/11/2015 11:00,22485,22505,22474,22500,3301
24/11/2015 10:45,22478,22489,22452,22485,4507
24/11/2015 10:30,22531,22538,22475,22477,4866
24/11/2015 10:15,22563,22572,22493,22530,5299
24/11/2015 10:00,22547,22593,22542,22564,4145
24/11/2015 9:45,22583,22586,22524,22546,4475
24/11/2015 9:30,22570,22593,22534,22586,4753
24/11/2015 9:15,22692,22700,22548,22569,5123
24/11/2015 9:00,22700,22705,22690,22691,197
23/11/2015 16:00,22686,22723,22675,22695,3045
23/11/2015 15:45,22671,22700,22665,22685,3342
23/11/2015 15:30,22648,22682,22643,22670,2490
23/11/2015 15:15,22680,22685,22622,22649,3807
23/11/2015 15:00,22695,22729,22676,22683,4157
23/11/2015 14:45,22667,22713,22648,22694,3580
23/11/2015 14:30,22672,22683,22640,22665,3454
23/11/2015 14:15,22642,22689,22617,22671,4860
23/11/2015 14:00,22682,22692,22635,22641,4775
23/11/2015 13:45,22687,22700,22662,22683,3317
23/11/2015 13:30,22701,22714,22673,22686,3872
23/11/2015 13:15,22701,22727,22681,22702,3439
23/11/2015 13:00,22777,22777,22690,22701,4781
23/11/2015 11:45,22806,22807,22767,22774,1603
23/11/2015 11:30,22775,22814,22761,22805,2587
23/11/2015 11:15,22767,22817,22761,22774,4455
23/11/2015 11:00,22741,22794,22720,22767,5334
23/11/2015 10:45,22706,22744,22694,22741,4303
23/11/2015 10:30,22680,22711,22646,22709,4208
23/11/2015 10:15,22670,22696,22662,22679,3360
23/11/2015 10:00,22732,22741,22653,22668,5410
23/11/2015 9:45,22696,22744,22681,22731,4419
23/11/2015 9:30,22757,22759,22629,22697,7840
23/11/2015 9:15,22805,22805,22730,22757,4431
23/11/2015 9:00,22800,22804,22799,22804,255
20/11/2015 16:00,22799,22820,22759,22761,4213
20/11/2015 15:45,22683,22822,22683,22795,10584
20/11/2015 15:30,22548,22710,22545,22685,8390
20/11/2015 15:15,22541,22550,22533,22548,1253
20/11/2015 15:00,22552,22552,22530,22540,2047
20/11/2015 14:45,22537,22562,22531,22553,2494
20/11/2015 14:30,22542,22573,22514,22537,3938
20/11/2015 14:15,22544,22581,22532,22541,4649
20/11/2015 14:00,22501,22549,22492,22544,4530
20/11/2015 13:45,22459,22518,22456,22499,4372
20/11/2015 13:30,22466,22475,22452,22460,2071
20/11/2015 13:15,22461,22480,22450,22467,2651
20/11/2015 13:00,22461,22470,22443,22462,2347
20/11/2015 11:45,22447,22465,22447,22465,939
20/11/2015 11:30,22451,22459,22442,22448,1669
20/11/2015 11:15,22444,22453,22432,22451,2585
20/11/2015 11:00,22471,22487,22437,22445,3711
20/11/2015 10:45,22468,22483,22458,22472,2999
20/11/2015 10:30,22466,22472,22454,22467,2372
20/11/2015 10:15,22480,22482,22441,22468,3700
20/11/2015 10:00,22464,22489,22449,22481,3447
20/11/2015 9:45,22431,22469,22423,22464,3948
20/11/2015 9:30,22488,22491,22425,22432,5235
20/11/2015 9:15,22524,22555,22463,22489,4288
20/11/2015 9:00,22516,22531,22516,22522,201
19/11/2015 16:00,22486,22500,22473,22483,2855
19/11/2015 15:45,22480,22489,22460,22484,3640
19/11/2015 15:30,22482,22496,22461,22481,2291
19/11/2015 15:15,22503,22509,22468,22483,3141
19/11/2015 15:00,22507,22554,22495,22503,4568
19/11/2015 14:45,22492,22522,22478,22507,3384
19/11/2015 14:30,22477,22515,22473,22492,3924
19/11/2015 14:15,22448,22489,22447,22477,3255
19/11/2015 14:00,22469,22477,22441,22448,2486
19/11/2015 13:45,22448,22473,22434,22467,2866
19/11/2015 13:30,22443,22467,22427,22450,3377
19/11/2015 13:15,22452,22482,22437,22444,4524
19/11/2015 13:00,22443,22464,22419,22450,3675
19/11/2015 11:45,22441,22442,22410,22437,1978
19/11/2015 11:30,22434,22460,22422,22440,2516
19/11/2015 11:15,22476,22492,22424,22436,4685
19/11/2015 11:00,22461,22478,22447,22475,3927
19/11/2015 10:45,22487,22514,22453,22461,5473
19/11/2015 10:30,22548,22550,22480,22488,4636
19/11/2015 10:15,22499,22574,22484,22549,5697
19/11/2015 10:00,22475,22538,22468,22498,6663
19/11/2015 9:45,22437,22508,22425,22475,6965
19/11/2015 9:30,22461,22480,22420,22435,6722
19/11/2015 9:15,22460,22482,22387,22462,7341
19/11/2015 9:00,22452,22462,22442,22462,425
18/11/2015 16:00,22129,22166,22111,22137,3047
18/11/2015 15:45,22169,22173,22123,22131,4324
18/11/2015 15:30,22173,22187,22151,22171,1924
18/11/2015 15:15,22170,22186,22158,22174,2098
18/11/2015 15:00,22160,22193,22157,22171,3082
18/11/2015 14:45,22188,22200,22144,22161,3245
18/11/2015 14:30,22205,22216,22169,22188,3766
18/11/2015 14:15,22222,22229,22191,22206,3162
18/11/2015 14:00,22186,22248,22180,22221,5721
18/11/2015 13:45,22206,22221,22164,22186,4744
18/11/2015 13:30,22195,22214,22176,22205,3405
18/11/2015 13:15,22230,22230,22185,22195,3594
18/11/2015 13:00,22237,22259,22206,22231,3189
18/11/2015 11:45,22222,22257,22217,22251,1668
18/11/2015 11:30,22253,22265,22202,22222,3263
18/11/2015 11:15,22269,22275,22242,22253,2908
18/11/2015 11:00,22223,22285,22212,22268,5919
18/11/2015 10:45,22225,22240,22184,22224,4189
18/11/2015 10:30,22218,22241,22201,22226,4243
18/11/2015 10:15,22176,22220,22152,22217,6085
18/11/2015 10:00,22260,22260,22161,22176,7008
18/11/2015 9:45,22265,22311,22250,22259,5235
18/11/2015 9:30,22329,22331,22228,22265,7435
18/11/2015 9:15,22318,22353,22291,22330,4567
18/11/2015 9:00,22316,22321,22316,22318,222
17/11/2015 16:00,22276,22300,22245,22270,4291
17/11/2015 15:45,22345,22345,22254,22277,4915
17/11/2015 15:30,22329,22368,22289,22345,4144
17/11/2015 15:15,22293,22347,22277,22328,3962
17/11/2015 15:00,22322,22324,22274,22294,3402
17/11/2015 14:45,22315,22322,22270,22321,4393
17/11/2015 14:30,22325,22337,22305,22314,3182
17/11/2015 14:15,22371,22375,22292,22326,5806
17/11/2015 14:00,22339,22382,22314,22371,5381
17/11/2015 13:45,22420,22429,22333,22339,6124
17/11/2015 13:30,22447,22450,22397,22420,4603
17/11/2015 13:15,22460,22475,22439,22446,3835
17/11/2015 13:00,22445,22484,22445,22459,3415
17/11/2015 11:45,22436,22460,22433,22447,1562
17/11/2015 11:30,22474,22480,22428,22435,2997
17/11/2015 11:15,22418,22488,22410,22475,3942
17/11/2015 11:00,22417,22422,22394,22419,2918
17/11/2015 10:45,22380,22430,22378,22415,4505
17/11/2015 10:30,22418,22465,22378,22380,6001
17/11/2015 10:15,22395,22421,22365,22419,5718
17/11/2015 10:00,22349,22405,22330,22395,5891
17/11/2015 9:45,22301,22355,22287,22348,6246
17/11/2015 9:30,22306,22330,22251,22298,7574
17/11/2015 9:15,22251,22322,22222,22307,6736
17/11/2015 9:00,22251,22256,22240,22249,474
16/11/2015 16:00,21973,22075,21972,22041,3837
16/11/2015 15:45,21965,21991,21962,21974,3342
16/11/2015 15:30,21987,22009,21945,21965,3648
16/11/2015 15:15,22010,22025,21983,21988,2401
16/11/2015 15:00,21995,22038,21978,22010,4146
16/11/2015 14:45,22003,22023,21995,21995,2348
16/11/2015 14:30,22010,22014,21986,22001,2123
16/11/2015 14:15,21986,22010,21972,22010,2375
16/11/2015 14:00,21999,22008,21979,21984,2476
16/11/2015 13:45,21992,22001,21969,21998,2737
16/11/2015 13:30,22008,22019,21984,21991,2839
16/11/2015 13:15,22006,22025,21981,22009,3225
16/11/2015 13:00,21985,22016,21965,22005,3618
16/11/2015 11:45,21981,21981,21945,21967,1586
16/11/2015 11:30,21968,21989,21951,21981,2387
16/11/2015 11:15,21991,21994,21960,21968,3639
16/11/2015 11:00,22003,22033,21982,21989,3755
16/11/2015 10:45,21982,22010,21959,22001,3693
16/11/2015 10:30,21992,22010,21965,21983,4842
16/11/2015 10:15,22034,22035,21990,21992,4351
16/11/2015 10:00,22008,22068,22006,22034,6354
16/11/2015 9:45,21946,22019,21945,22006,5937
16/11/2015 9:30,21926,21966,21898,21944,6333
16/11/2015 9:15,21884,21973,21818,21924,9645
16/11/2015 9:00,21883,21900,21883,21887,717
13/11/2015 16:00,22345,22366,22314,22319,3291
13/11/2015 15:45,22345,22384,22336,22343,5160
13/11/2015 15:30,22329,22348,22312,22347,2305
13/11/2015 15:15,22320,22360,22301,22329,3120
13/11/2015 15:00,22320,22339,22297,22320,2522
13/11/2015 14:45,22307,22333,22280,22321,3144
13/11/2015 14:30,22344,22353,22290,22306,3901
13/11/2015 14:15,22296,22354,22285,22343,3770
13/11/2015 14:00,22270,22327,22260,22296,4671
13/11/2015 13:45,22303,22308,22257,22270,4853
13/11/2015 13:30,22309,22338,22286,22303,4102
13/11/2015 13:15,22356,22356,22278,22307,5910
13/11/2015 13:00,22338,22373,22326,22355,3592
13/11/2015 11:45,22360,22360,22335,22341,1515
13/11/2015 11:30,22328,22371,22322,22361,2741
13/11/2015 11:15,22366,22370,22315,22330,3703
13/11/2015 11:00,22337,22381,22327,22365,3913
13/11/2015 10:45,22315,22365,22311,22338,4964
13/11/2015 10:30,22393,22393,22300,22316,7723
13/11/2015 10:15,22432,22433,22369,22394,5784
13/11/2015 10:00,22438,22471,22417,22431,5501
13/11/2015 9:45,22400,22458,22400,22437,7328
13/11/2015 9:30,22399,22449,22377,22399,8984
13/11/2015 9:15,22516,22523,22308,22398,10786
13/11/2015 9:00,22523,22524,22511,22519,542
12/11/2015 16:00,22883,22934,22870,22905,5393
12/11/2015 15:45,22896,22933,22875,22883,6741
12/11/2015 15:30,22870,22988,22862,22896,8612
12/11/2015 15:15,22818,22898,22800,22870,6237
12/11/2015 15:00,22780,22840,22731,22818,5650
12/11/2015 14:45,22798,22835,22757,22779,6116
12/11/2015 14:30,22624,22853,22615,22797,11034
12/11/2015 14:15,22615,22634,22604,22623,3005
12/11/2015 14:00,22578,22641,22570,22613,6034
12/11/2015 13:45,22575,22588,22555,22578,3136
12/11/2015 13:30,22537,22585,22525,22576,4246
12/11/2015 13:15,22543,22551,22519,22536,2518
12/11/2015 13:00,22532,22555,22505,22542,3220
12/11/2015 11:45,22543,22559,22526,22532,1532
12/11/2015 11:30,22524,22555,22498,22543,3208
12/11/2015 11:15,22579,22586,22508,22525,4761
12/11/2015 11:00,22532,22597,22520,22580,5946
12/11/2015 10:45,22476,22556,22476,22533,6083
12/11/2015 10:30,22498,22499,22443,22476,5522
12/11/2015 10:15,22480,22521,22478,22499,4687
12/11/2015 10:00,22541,22542,22449,22479,6296
12/11/2015 9:45,22487,22567,22475,22541,6909
12/11/2015 9:30,22440,22544,22424,22488,8627
12/11/2015 9:15,22317,22469,22309,22440,6593
12/11/2015 9:00,22301,22319,22301,22319,162
11/11/2015 16:00,22296,22360,22292,22359,2756
11/11/2015 15:45,22292,22318,22282,22296,3427
11/11/2015 15:30,22289,22296,22251,22291,3364
11/11/2015 15:15,22311,22317,22274,22289,3832
11/11/2015 15:00,22339,22356,22307,22311,3008
11/11/2015 14:45,22337,22363,22325,22338,2847
11/11/2015 14:30,22337,22375,22332,22338,4548
11/11/2015 14:15,22312,22349,22302,22335,4495
11/11/2015 14:00,22284,22315,22273,22313,3260
11/11/2015 13:45,22311,22324,22255,22283,5607
11/11/2015 13:30,22370,22372,22290,22311,5484
11/11/2015 13:15,22341,22380,22339,22368,3711
11/11/2015 13:00,22335,22363,22317,22340,3227
11/11/2015 11:45,22340,22351,22323,22336,1677
11/11/2015 11:30,22370,22371,22333,22340,3714
11/11/2015 11:15,22395,22428,22366,22371,4692
11/11/2015 11:00,22356,22400,22342,22393,4889
11/11/2015 10:45,22343,22367,22325,22357,3766
11/11/2015 10:30,22331,22379,22313,22343,5064
11/11/2015 10:15,22333,22367,22324,22330,5235
11/11/2015 10:00,22313,22336,22274,22334,6054
11/11/2015 9:45,22366,22378,22306,22314,5767
11/11/2015 9:30,22317,22387,22314,22365,8035
11/11/2015 9:15,22287,22366,22280,22316,5994
11/11/2015 9:00,22280,22290,22278,22289,259
10/11/2015 16:00,22326,22383,22308,22372,3837
10/11/2015 15:45,22274,22334,22263,22326,4774
10/11/2015 15:30,22292,22311,22243,22276,4918
10/11/2015 15:15,22307,22317,22257,22292,5285
