Date,Open,High,Low,Close,Volume
28/12/2015 13:30,21930,21942,21832,21882,6763
28/12/2015 13:15,22021,22024,21928,21930,5844
28/12/2015 13:00,22045,22049,22021,22023,1687
28/12/2015 11:45,22048,22054,22036,22042,802
28/12/2015 11:30,22045,22069,22041,22048,1987
28/12/2015 11:15,22031,22046,22021,22046,1706
28/12/2015 11:00,22034,22044,22022,22031,1552
28/12/2015 10:45,22039,22048,22024,22032,1770
28/12/2015 10:30,22046,22050,22013,22039,2376
28/12/2015 10:15,22032,22056,22030,22048,1868
28/12/2015 10:00,22049,22072,22028,22032,3091
28/12/2015 9:45,22035,22055,22018,22050,3814
28/12/2015 9:30,22077,22083,22031,22036,4423
28/12/2015 9:15,22135,22185,22063,22075,4872
28/12/2015 9:00,22112,22135,22112,22128,131
24/12/2015 16:00,22143,22143,22143,22143,0
24/12/2015 11:45,22154,22157,22134,22146,2093
24/12/2015 11:30,22136,22160,22135,22155,1765
24/12/2015 11:15,22163,22166,22130,22137,2441
24/12/2015 11:00,22172,22183,22156,22162,2236
24/12/2015 10:45,22162,22175,22148,22173,2432
24/12/2015 10:30,22156,22170,22146,22163,2480
24/12/2015 10:15,22172,22192,22154,22156,3218
24/12/2015 10:00,22173,22189,22163,22174,3041
24/12/2015 9:45,22170,22206,22160,22173,4892
24/12/2015 9:30,22228,22232,22169,22170,6002
24/12/2015 9:15,22293,22297,22216,22229,3943
24/12/2015 9:00,22266,22297,22266,22285,319
23/12/2015 16:00,22029,22105,22016,22100,4234
23/12/2015 15:45,21987,22035,21983,22029,3926
23/12/2015 15:30,22045,22054,21971,21989,4003
23/12/2015 15:15,22039,22069,22034,22044,1994
23/12/2015 15:00,22044,22056,22025,22040,3389
23/12/2015 14:45,22062,22064,22035,22045,3477
23/12/2015 14:30,22097,22104,22058,22062,4111
23/12/2015 14:15,22066,22123,22061,22098,4774
23/12/2015 14:00,22048,22066,22044,22065,2257
23/12/2015 13:45,22026,22057,22025,22048,2896
23/12/2015 13:30,22032,22046,22018,22026,2802
23/12/2015 13:15,22050,22059,22029,22033,3256
23/12/2015 13:00,22069,22071,22043,22050,2622
23/12/2015 11:45,22073,22080,22060,22069,1239
23/12/2015 11:30,22082,22088,22065,22073,1527
23/12/2015 11:15,22076,22084,22051,22082,3255
23/12/2015 11:00,22077,22085,22064,22076,2838
23/12/2015 10:45,22081,22109,22074,22078,4698
23/12/2015 10:30,22061,22090,22059,22081,3373
23/12/2015 10:15,22055,22075,22038,22060,3186
23/12/2015 10:00,22076,22089,22048,22057,4519
23/12/2015 9:45,22036,22097,22014,22076,7009
23/12/2015 9:30,21859,22084,21820,22036,12527
23/12/2015 9:15,21883,21898,21833,21858,4431
23/12/2015 9:00,21879,21883,21873,21883,178
22/12/2015 16:00,21804,21826,21790,21817,2285
22/12/2015 15:45,21790,21825,21782,21804,3503
22/12/2015 15:30,21814,21819,21785,21791,2332
22/12/2015 15:15,21789,21817,21784,21813,2013
22/12/2015 15:00,21780,21808,21778,21791,2583
22/12/2015 14:45,21778,21795,21773,21782,1740
22/12/2015 14:30,21771,21788,21768,21780,1537
22/12/2015 14:15,21781,21783,21766,21771,1907
22/12/2015 14:00,21765,21789,21760,21781,2653
22/12/2015 13:45,21765,21772,21754,21763,1812
22/12/2015 13:30,21777,21777,21754,21765,2258
22/12/2015 13:15,21763,21781,21748,21777,2327
22/12/2015 13:00,21752,21772,21748,21762,3178
22/12/2015 11:45,21735,21739,21720,21737,1002
22/12/2015 11:30,21728,21740,21718,21736,1313
22/12/2015 11:15,21721,21734,21708,21728,2362
22/12/2015 11:00,21741,21746,21704,21722,3358
22/12/2015 10:45,21743,21762,21734,21741,2400
22/12/2015 10:30,21755,21774,21733,21742,3529
22/12/2015 10:15,21750,21765,21721,21756,3862
22/12/2015 10:00,21732,21760,21710,21751,4534
22/12/2015 9:45,21756,21767,21726,21732,4931
22/12/2015 9:30,21809,21833,21734,21757,6928
22/12/2015 9:15,21816,21841,21774,21807,5001
22/12/2015 9:00,21811,21822,21803,21820,255
21/12/2015 16:00,21787,21798,21761,21784,2773
21/12/2015 15:45,21774,21806,21769,21788,3592
21/12/2015 15:30,21786,21798,21752,21774,3317
21/12/2015 15:15,21794,21805,21784,21786,1767
21/12/2015 15:00,21783,21812,21781,21795,2352
21/12/2015 14:45,21792,21792,21773,21783,2033
21/12/2015 14:30,21805,21812,21789,21793,1550
21/12/2015 14:15,21820,21823,21788,21804,2866
21/12/2015 14:00,21817,21833,21801,21819,2425
21/12/2015 13:45,21825,21842,21805,21815,2757
21/12/2015 13:30,21826,21850,21819,21825,3498
21/12/2015 13:15,21822,21834,21788,21827,3651
21/12/2015 13:00,21794,21830,21775,21822,3094
21/12/2015 11:45,21794,21806,21763,21779,2158
21/12/2015 11:30,21832,21843,21790,21796,2863
21/12/2015 11:15,21818,21837,21806,21832,3245
21/12/2015 11:00,21784,21820,21768,21816,3468
21/12/2015 10:45,21808,21812,21775,21785,3395
21/12/2015 10:30,21796,21852,21794,21807,5030
21/12/2015 10:15,21784,21821,21777,21796,5054
21/12/2015 10:00,21780,21795,21741,21781,5115
21/12/2015 9:45,21722,21792,21719,21779,6967
21/12/2015 9:30,21638,21736,21629,21723,7561
21/12/2015 9:15,21613,21663,21564,21635,6591
21/12/2015 9:00,21620,21624,21613,21613,294
18/12/2015 16:00,21764,21804,21751,21787,3797
18/12/2015 15:45,21777,21799,21755,21763,4994
18/12/2015 15:30,21832,21832,21772,21779,3588
18/12/2015 15:15,21800,21839,21799,21830,2121
18/12/2015 15:00,21810,21823,21785,21800,2505
18/12/2015 14:45,21808,21848,21800,21808,3169
18/12/2015 14:30,21804,21819,21778,21809,4140
18/12/2015 14:15,21838,21850,21803,21804,3617
18/12/2015 14:00,21865,21877,21836,21839,2858
18/12/2015 13:45,21849,21875,21837,21866,3979
18/12/2015 13:30,21810,21852,21800,21850,3243
18/12/2015 13:15,21805,21826,21790,21809,3840
18/12/2015 13:00,21817,21855,21792,21805,6172
18/12/2015 11:45,21865,21961,21852,21865,6529
18/12/2015 11:30,21805,21874,21805,21866,3645
18/12/2015 11:15,21780,21822,21773,21806,3230
18/12/2015 11:00,21779,21829,21777,21778,5206
18/12/2015 10:45,21743,21793,21742,21778,3811
18/12/2015 10:30,21788,21791,21731,21744,4814
18/12/2015 10:15,21750,21805,21744,21786,5860
18/12/2015 10:00,21744,21765,21715,21751,5021
18/12/2015 9:45,21713,21789,21707,21744,6797
18/12/2015 9:30,21646,21718,21616,21713,6735
18/12/2015 9:15,21630,21665,21590,21646,5500
18/12/2015 9:00,21640,21643,21630,21630,388
17/12/2015 16:00,21877,21887,21812,21824,3642
17/12/2015 15:45,21889,21911,21865,21878,4720
17/12/2015 15:30,21832,21892,21816,21889,4031
17/12/2015 15:15,21831,21844,21807,21834,2494
17/12/2015 15:00,21824,21851,21793,21831,3898
17/12/2015 14:45,21820,21842,21818,21824,3198
17/12/2015 14:30,21783,21822,21761,21818,4035
17/12/2015 14:15,21811,21813,21781,21781,3596
17/12/2015 14:00,21836,21844,21795,21811,3797
17/12/2015 13:45,21835,21854,21810,21837,4093
17/12/2015 13:30,21885,21890,21835,21835,3240
17/12/2015 13:15,21875,21887,21846,21887,3101
17/12/2015 13:00,21905,21909,21856,21875,4121
17/12/2015 11:45,21889,21919,21881,21915,1787
17/12/2015 11:30,21939,21940,21868,21890,4124
17/12/2015 11:15,21944,21954,21926,21938,2767
17/12/2015 11:00,21967,21980,21931,21943,3874
17/12/2015 10:45,21985,21991,21940,21965,4305
17/12/2015 10:30,21999,22009,21956,21984,5146
17/12/2015 10:15,21970,22009,21955,21999,5962
17/12/2015 10:00,21904,21983,21902,21970,7302
17/12/2015 9:45,21795,21935,21795,21904,9790
17/12/2015 9:30,21820,21837,21733,21795,7320
17/12/2015 9:15,21818,21858,21776,21818,7347
17/12/2015 9:00,21778,21819,21778,21817,385
16/12/2015 16:00,21722,21740,21704,21737,3489
16/12/2015 15:45,21721,21723,21687,21721,3874
16/12/2015 15:30,21707,21731,21699,21721,2790
16/12/2015 15:15,21675,21719,21661,21708,3044
16/12/2015 15:00,21724,21725,21663,21675,3856
16/12/2015 14:45,21715,21736,21706,21725,3209
16/12/2015 14:30,21667,21717,21660,21716,3668
16/12/2015 14:15,21675,21687,21654,21666,3462
16/12/2015 14:00,21711,21722,21666,21675,4211
16/12/2015 13:45,21716,21735,21701,21712,2652
16/12/2015 13:30,21718,21739,21703,21716,2970
16/12/2015 13:15,21749,21752,21711,21719,3105
16/12/2015 13:00,21739,21761,21730,21748,2773
16/12/2015 11:45,21722,21750,21713,21731,1374
16/12/2015 11:30,21743,21743,21706,21724,2308
16/12/2015 11:15,21730,21764,21725,21741,2857
16/12/2015 11:00,21753,21770,21724,21728,3803
16/12/2015 10:45,21702,21757,21698,21753,5273
16/12/2015 10:30,21696,21721,21678,21701,3919
16/12/2015 10:15,21696,21724,21665,21697,4562
16/12/2015 10:00,21676,21708,21657,21694,5265
16/12/2015 9:45,21592,21718,21585,21675,8564
16/12/2015 9:30,21580,21622,21562,21593,6937
16/12/2015 9:15,21533,21602,21488,21580,6753
16/12/2015 9:00,21530,21539,21528,21537,297
15/12/2015 16:00,21246,21337,21238,21331,3430
15/12/2015 15:45,21287,21316,21233,21248,3930
15/12/2015 15:30,21323,21325,21280,21286,3789
15/12/2015 15:15,21353,21376,21322,21325,2979
15/12/2015 15:00,21336,21367,21324,21354,3573
15/12/2015 14:45,21306,21342,21299,21336,3349
15/12/2015 14:30,21304,21323,21296,21307,2590
15/12/2015 14:15,21273,21321,21271,21304,3663
15/12/2015 14:00,21271,21281,21243,21273,3850
15/12/2015 13:45,21288,21303,21271,21271,2850
15/12/2015 13:30,21318,21321,21257,21288,5323
15/12/2015 13:15,21311,21326,21306,21318,3004
15/12/2015 13:00,21353,21356,21312,21312,3568
15/12/2015 11:45,21368,21387,21350,21357,1436
15/12/2015 11:30,21388,21392,21365,21369,2021
15/12/2015 11:15,21366,21409,21363,21387,4473
15/12/2015 11:00,21360,21372,21342,21365,2720
15/12/2015 10:45,21378,21386,21351,21359,3766
15/12/2015 10:30,21353,21383,21326,21376,5291
15/12/2015 10:15,21323,21355,21301,21355,4035
15/12/2015 10:00,21360,21363,21307,21323,4764
15/12/2015 9:45,21308,21371,21287,21360,5978
15/12/2015 9:30,21240,21329,21223,21308,6745
15/12/2015 9:15,21271,21280,21212,21239,4813
15/12/2015 9:00,21265,21278,21265,21275,294
14/12/2015 16:00,21289,21320,21270,21310,2966
14/12/2015 15:45,21325,21374,21286,21287,4814
14/12/2015 15:30,21286,21352,21273,21328,4855
14/12/2015 15:15,21264,21287,21233,21285,3149
14/12/2015 15:00,21271,21278,21224,21264,3053
14/12/2015 14:45,21299,21305,21243,21272,3764
14/12/2015 14:30,21266,21324,21257,21299,4372
14/12/2015 14:15,21290,21308,21257,21266,4895
14/12/2015 14:00,21267,21290,21224,21290,4723
14/12/2015 13:45,21237,21292,21218,21268,5391
14/12/2015 13:30,21159,21248,21153,21236,4993
14/12/2015 13:15,21188,21198,21156,21160,3918
14/12/2015 13:00,21272,21275,21170,21187,4150
14/12/2015 11:45,21129,21322,21126,21260,6706
14/12/2015 11:30,21129,21163,21121,21131,2743
14/12/2015 11:15,21122,21154,21099,21128,3992
14/12/2015 11:00,21113,21133,21090,21120,3683
14/12/2015 10:45,21055,21131,21054,21115,4526
14/12/2015 10:30,21090,21093,21032,21054,5258
14/12/2015 10:15,21133,21138,21082,21091,5197
14/12/2015 10:00,21071,21147,21054,21134,8213
14/12/2015 9:45,21053,21089,20987,21069,7648
14/12/2015 9:30,21045,21067,20985,21051,8386
14/12/2015 9:15,21023,21124,21013,21045,8357
14/12/2015 9:00,21058,21060,21014,21035,622
11/12/2015 16:00,21431,21434,21385,21387,3686
11/12/2015 15:45,21410,21444,21408,21430,4665
11/12/2015 15:30,21425,21444,21400,21410,2715
11/12/2015 15:15,21443,21444,21392,21424,3645
11/12/2015 15:00,21491,21495,21433,21444,4273
11/12/2015 14:45,21477,21496,21471,21490,2178
11/12/2015 14:30,21496,21505,21468,21477,4276
11/12/2015 14:15,21540,21548,21492,21497,4510
11/12/2015 14:00,21554,21585,21536,21540,4907
11/12/2015 13:45,21539,21565,21535,21555,4913
11/12/2015 13:30,21496,21539,21490,21538,3775
11/12/2015 13:15,21513,21528,21482,21496,4168
11/12/2015 13:00,21540,21548,21495,21513,3757
11/12/2015 11:45,21556,21562,21535,21542,1334
11/12/2015 11:30,21543,21559,21530,21554,2365
11/12/2015 11:15,21532,21570,21532,21544,3886
11/12/2015 11:00,21520,21549,21508,21532,4481
11/12/2015 10:45,21561,21568,21517,21519,3880
11/12/2015 10:30,21541,21583,21538,21562,3238
11/12/2015 10:15,21587,21593,21529,21540,4986
11/12/2015 10:00,21590,21602,21558,21588,5878
11/12/2015 9:45,21601,21637,21585,21589,5807
11/12/2015 9:30,21653,21670,21601,21601,6576
11/12/2015 9:15,21696,21743,21646,21651,5849
11/12/2015 9:00,21690,21695,21680,21695,277
10/12/2015 16:00,21676,21682,21625,21630,3696
10/12/2015 15:45,21699,21700,21638,21674,5251
10/12/2015 15:30,21705,21714,21684,21698,1952
10/12/2015 15:15,21694,21710,21681,21706,2077
10/12/2015 15:00,21714,21725,21675,21694,4130
10/12/2015 14:45,21727,21748,21707,21714,2766
10/12/2015 14:30,21744,21760,21712,21726,3533
10/12/2015 14:15,21744,21768,21729,21746,2780
10/12/2015 14:00,21779,21782,21724,21746,4628
10/12/2015 13:45,21793,21813,21775,21780,2716
10/12/2015 13:30,21806,21812,21779,21792,2973
10/12/2015 13:15,21806,21821,21794,21805,3203
10/12/2015 13:00,21798,21815,21768,21807,3566
10/12/2015 11:45,21792,21800,21781,21785,1221
10/12/2015 11:30,21777,21813,21776,21790,2751
10/12/2015 11:15,21747,21780,21743,21778,2579
10/12/2015 11:00,21751,21780,21744,21748,3317
10/12/2015 10:45,21771,21778,21728,21751,4227
10/12/2015 10:30,21773,21796,21760,21771,4010
10/12/2015 10:15,21802,21812,21767,21773,4654
10/12/2015 10:00,21842,21872,21793,21802,6180
10/12/2015 9:45,21779,21859,21777,21840,8144
10/12/2015 9:30,21757,21821,21748,21779,6969
10/12/2015 9:15,21670,21816,21642,21758,7178
10/12/2015 9:00,21673,21682,21651,21682,310
9/12/2015 16:00,21798,21805,21770,21779,3061
9/12/2015 15:45,21780,21804,21763,21797,3574
9/12/2015 15:30,21817,21828,21771,21781,3484
9/12/2015 15:15,21793,21834,21792,21817,2941
9/12/2015 15:00,21784,21796,21768,21794,2906
9/12/2015 14:45,21811,21817,21778,21784,3060
9/12/2015 14:30,21823,21850,21804,21811,4406
9/12/2015 14:15,21777,21827,21768,21824,3620
9/12/2015 14:00,21771,21794,21767,21778,3170
9/12/2015 13:45,21759,21775,21751,21770,2245
9/12/2015 13:30,21750,21779,21741,21761,3159
9/12/2015 13:15,21753,21773,21741,21752,3906
9/12/2015 13:00,21800,21817,21753,21755,4121
9/12/2015 11:45,21792,21819,21788,21799,1322
9/12/2015 11:30,21813,21817,21790,21792,1881
9/12/2015 11:15,21797,21836,21793,21816,3490
9/12/2015 11:00,21810,21832,21784,21798,3928
9/12/2015 10:45,21783,21816,21766,21809,4599
9/12/2015 10:30,21754,21803,21754,21781,4623
9/12/2015 10:15,21728,21762,21706,21756,3291
9/12/2015 10:00,21723,21753,21710,21728,3861
9/12/2015 9:45,21778,21800,21716,21722,6037
9/12/2015 9:30,21774,21825,21769,21779,5990
9/12/2015 9:15,21738,21815,21727,21774,5245
9/12/2015 9:00,21741,21743,21731,21740,382
8/12/2015 16:00,21875,21895,21821,21824,4006
8/12/2015 15:45,21847,21878,21839,21874,5284
8/12/2015 15:30,21827,21848,21799,21848,3591
8/12/2015 15:15,21770,21831,21768,21827,3314
8/12/2015 15:00,21789,21794,21751,21770,2732
8/12/2015 14:45,21776,21794,21761,21788,2470
8/12/2015 14:30,21731,21781,21723,21776,3362
8/12/2015 14:15,21738,21745,21710,21732,3460
8/12/2015 14:00,21759,21764,21728,21737,3629
8/12/2015 13:45,21798,21803,21753,21759,3504
8/12/2015 13:30,21799,21815,21786,21800,2641
8/12/2015 13:15,21793,21809,21773,21799,2746
8/12/2015 13:00,21785,21798,21769,21792,2449
8/12/2015 11:45,21790,21800,21776,21787,1610
8/12/2015 11:30,21760,21793,21758,21791,2535
8/12/2015 11:15,21733,21764,21724,21760,2570
8/12/2015 11:00,21730,21757,21716,21733,3331
8/12/2015 10:45,21800,21800,21720,21732,4088
8/12/2015 10:30,21746,21807,21740,21801,4398
8/12/2015 10:15,21836,21836,21743,21746,5249
8/12/2015 10:00,21867,21868,21789,21836,6279
8/12/2015 9:45,21952,21955,21822,21869,8619
8/12/2015 9:30,21920,21974,21908,21952,6925
8/12/2015 9:15,22089,22093,21891,21922,8485
8/12/2015 9:00,22077,22095,22062,22095,287
7/12/2015 16:00,22242,22283,22213,22280,3593
7/12/2015 15:45,22255,22263,22231,22244,3413
7/12/2015 15:30,22287,22291,22246,22254,2643
7/12/2015 15:15,22298,22307,22278,22288,1934
7/12/2015 15:00,22285,22299,22271,22298,2048
7/12/2015 14:45,22290,22292,22266,22285,2761
7/12/2015 14:30,22306,22309,22285,22290,1791
7/12/2015 14:15,22290,22312,22287,22306,1727
7/12/2015 14:00,22311,22314,22284,22291,2271
7/12/2015 13:45,22285,22312,22280,22311,2377
7/12/2015 13:30,22289,22301,22275,22284,2351
7/12/2015 13:15,22290,22299,22277,22290,2286
7/12/2015 13:00,22323,22325,22283,22289,2900
7/12/2015 11:45,22325,22343,22323,22325,1321
7/12/2015 11:30,22324,22329,22317,22324,950
7/12/2015 11:15,22324,22332,22308,22322,2117
7/12/2015 11:00,22325,22334,22310,22326,3110
7/12/2015 10:45,22295,22327,22274,22324,4069
7/12/2015 10:30,22295,22308,22284,22294,3342
7/12/2015 10:15,22283,22312,22272,22296,4343
7/12/2015 10:00,22256,22292,22241,22282,4079
7/12/2015 9:45,22274,22303,22222,22256,5895
7/12/2015 9:30,22381,22381,22258,22274,7203
7/12/2015 9:15,22319,22388,22303,22381,6488
7/12/2015 9:00,22313,22318,22312,22318,299
4/12/2015 16:00,22213,22230,22144,22152,4562
4/12/2015 15:45,22174,22220,22153,22214,4399
4/12/2015 15:30,22155,22176,22140,22173,2909
4/12/2015 15:15,22127,22167,22107,22155,3627
4/12/2015 15:00,22175,22185,22125,22129,3507
4/12/2015 14:45,22158,22187,22149,22175,3024
4/12/2015 14:30,22163,22176,22148,22159,3012
4/12/2015 14:15,22130,22172,22122,22161,4307
4/12/2015 14:00,22125,22142,22113,22128,2883
4/12/2015 13:45,22125,22138,22105,22126,3577
4/12/2015 13:30,22153,22167,22111,22127,4252
4/12/2015 13:15,22194,22199,22148,22153,4154
4/12/2015 13:00,22133,22208,22129,22193,4590
4/12/2015 11:45,22134,22142,22125,22135,1031
4/12/2015 11:30,22118,22145,22117,22132,1979
4/12/2015 11:15,22126,22137,22101,22118,2934
4/12/2015 11:00,22115,22137,22105,22125,3562
4/12/2015 10:45,22151,22159,22115,22118,2819
4/12/2015 10:30,22125,22164,22120,22150,4211
4/12/2015 10:15,22101,22141,22084,22124,4247
4/12/2015 10:00,22135,22157,22090,22101,5092
4/12/2015 9:45,22153,22162,22093,22134,6239
4/12/2015 9:30,22082,22178,22077,22152,7715
4/12/2015 9:15,22101,22142,22047,22083,8548
4/12/2015 9:00,22113,22139,22100,22106,427
3/12/2015 16:00,22407,22430,22400,22417,2589
3/12/2015 15:45,22359,22418,22356,22406,3892
3/12/2015 15:30,22361,22374,22343,22358,2592
3/12/2015 15:15,22366,22366,22334,22361,3271
3/12/2015 15:00,22394,22414,22356,22367,3749
3/12/2015 14:45,22412,22416,22371,22396,4239
3/12/2015 14:30,22444,22454,22402,22412,3186
3/12/2015 14:15,22443,22448,22412,22444,3530
3/12/2015 14:00,22440,22484,22425,22443,4740
3/12/2015 13:45,22399,22441,22391,22438,3906
3/12/2015 13:30,22413,22417,22379,22397,2957
3/12/2015 13:15,22424,22440,22388,22415,3938
3/12/2015 13:00,22401,22447,22400,22424,3890
3/12/2015 11:45,22381,22398,22372,22383,1232
3/12/2015 11:30,22378,22385,22356,22379,1597
3/12/2015 11:15,22358,22391,22348,22378,3125
3/12/2015 11:00,22372,22400,22355,22357,4513
3/12/2015 10:45,22368,22381,22342,22370,5249
3/12/2015 10:30,22416,22437,22363,22368,4980
3/12/2015 10:15,22418,22442,22376,22417,5055
3/12/2015 10:00,22385,22435,22369,22417,5803
3/12/2015 9:45,22375,22394,22329,22383,6009
3/12/2015 9:30,22311,22403,22310,22374,7143
3/12/2015 9:15,22312,22343,22255,22310,7151
3/12/2015 9:00,22310,22312,22300,22306,357
2/12/2015 16:00,22491,22504,22474,22483,2776
2/12/2015 15:45,22502,22529,22483,22489,4346
2/12/2015 15:30,22491,22507,22478,22502,2959
2/12/2015 15:15,22528,22529,22486,22492,3644
2/12/2015 15:00,22543,22555,22518,22527,3104
2/12/2015 14:45,22571,22572,22530,22542,3824
2/12/2015 14:30,22533,22576,22515,22571,4629
2/12/2015 14:15,22528,22554,22500,22533,4868
2/12/2015 14:00,22475,22530,22466,22527,4542
2/12/2015 13:45,22493,22515,22471,22475,4378
2/12/2015 13:30,22490,22503,22453,22492,4822
2/12/2015 13:15,22473,22499,22461,22490,3929
2/12/2015 13:00,22465,22504,22458,22473,4023
2/12/2015 11:45,22427,22478,22418,22466,2101
2/12/2015 11:30,22446,22467,22420,22428,2915
2/12/2015 11:15,22398,22459,22396,22446,3746
2/12/2015 11:00,22428,22448,22391,22397,5146
2/12/2015 10:45,22470,22485,22407,22430,6191
2/12/2015 10:30,22476,22541,22464,22470,7159
2/12/2015 10:15,22438,22491,22410,22476,6864
2/12/2015 10:00,22382,22457,22379,22437,6213
2/12/2015 9:45,22410,22429,22362,22383,7180
2/12/2015 9:30,22518,22521,22401,22411,8123
2/12/2015 9:15,22518,22562,22471,22517,6550
2/12/2015 9:00,22500,22541,22488,22515,487
1/12/2015 16:00,22370,22394,22342,22388,3834
1/12/2015 15:45,22370,22388,22348,22370,3669
1/12/2015 15:30,22371,22407,22366,22370,3845
1/12/2015 15:15,22368,22376,22340,22371,3479
1/12/2015 15:00,22377,22393,22360,22368,3779
1/12/2015 14:45,22437,22438,22368,22376,4224
1/12/2015 14:30,22425,22447,22403,22437,4096
1/12/2015 14:15,22440,22455,22422,22425,3146
1/12/2015 14:00,22461,22479,22417,22441,4912
1/12/2015 13:45,22440,22489,22426,22460,5423
1/12/2015 13:30,22464,22479,22436,22441,6008
1/12/2015 13:15,22391,22477,22370,22464,9203
1/12/2015 13:00,22340,22394,22326,22391,5225
1/12/2015 11:45,22331,22374,22331,22348,2659
1/12/2015 11:30,22324,22339,22301,22330,2194
1/12/2015 11:15,22286,22332,22280,22323,3466
1/12/2015 11:00,22282,22344,22277,22287,4565
1/12/2015 10:45,22316,22329,22273,22284,4578
1/12/2015 10:30,22331,22367,22304,22315,5854
1/12/2015 10:15,22245,22354,22244,22330,8408
1/12/2015 10:00,22219,22264,22202,22243,5074
1/12/2015 9:45,22195,22271,22195,22218,8209
1/12/2015 9:30,22261,22264,22098,22195,9765
1/12/2015 9:15,22212,22317,22127,22262,8973
1/12/2015 9:00,22204,22213,22200,22208,475
30/11/2015 16:00,21975,21977,21893,21909,5686
30/11/2015 15:45,22038,22043,21915,21974,9748
30/11/2015 15:30,22077,22087,22031,22038,3031
30/11/2015 15:15,22072,22110,22066,22077,2376
30/11/2015 15:00,22097,22129,22063,22071,3387
30/11/2015 14:45,22145,22158,22083,22096,3616
30/11/2015 14:30,22124,22161,22106,22145,3569
30/11/2015 14:15,22111,22167,22105,22123,6956
30/11/2015 14:00,22067,22122,22034,22112,4817
30/11/2015 13:45,22049,22122,22045,22067,5574
30/11/2015 13:30,22038,22079,22017,22049,5179
30/11/2015 13:15,21998,22046,21967,22036,6097
30/11/2015 13:00,21970,22062,21937,22000,6867
30/11/2015 11:45,21954,21994,21951,21982,1230
30/11/2015 11:30,21978,21980,21940,21954,2421
30/11/2015 11:15,21973,22004,21963,21978,3332
30/11/2015 11:00,22018,22019,21947,21973,5470
30/11/2015 10:45,22010,22038,21976,22019,5509
30/11/2015 10:30,21998,22077,21996,22011,5316
30/11/2015 10:15,22029,22047,21970,21997,5661
30/11/2015 10:00,21991,22115,21991,22030,7660
30/11/2015 9:45,21882,22009,21877,21990,6045
30/11/2015 9:30,21931,21963,21856,21881,8096
30/11/2015 9:15,22046,22062,21903,21933,6657
30/11/2015 9:00,22055,22064,22051,22057,266
27/11/2015 16:00,22064,22070,21970,21999,5104
