DATE,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,VOLUME
2015-10-21 06:00:00,127.04,127.04,127.04,127.04,1.0
2015-10-21 06:45:00,127.09,127.09,127.09,127.09,2.0
2015-10-21 07:15:00,127.1,127.1,127.1,127.1,1.0
2015-10-21 07:45:00,127.14,127.14,127.14,127.14,2.0
2015-10-21 08:00:00,127.15,127.15,127.12,127.12,2.0
2015-10-21 08:45:00,127.3,127.3,127.3,127.3,1.0
2015-10-21 09:00:00,127.38,127.38,127.35,127.35,2.0
2015-10-21 10:00:00,127.22,127.27,127.22,127.27,2.0
2015-10-21 10:45:00,127.28,127.28,127.28,127.28,2.0
2015-10-21 11:00:00,127.32,127.32,127.32,127.32,1.0
2015-10-21 11:15:00,127.38,127.38,127.38,127.38,1.0
2015-10-21 11:30:00,127.45,127.47,127.4,127.43,5.0
2015-10-21 11:45:00,127.47,127.47,127.42,127.42,2.0
2015-10-21 12:00:00,127.53,127.53,127.53,127.53,2.0
2015-10-21 13:15:00,127.41,127.49,127.41,127.49,2.0
2015-10-21 14:00:00,127.35,127.35,127.35,127.35,1.0
2015-10-21 14:15:00,127.3,127.3,127.11,127.11,7.0
2015-10-21 14:30:00,127.0,127.0,127.0,127.0,2.0
2015-10-21 15:00:00,127.05,127.05,126.61,126.66,26.0
2015-10-21 15:15:00,126.62,126.62,126.33,126.41,10.0
2015-10-21 15:30:00,126.4,126.55,125.99,125.99,16.0
2015-10-21 15:45:00,126.02,126.33,126.02,126.33,5.0
2015-10-21 16:00:00,126.28,126.36,126.25,126.36,10.0
2015-10-21 16:15:00,126.32,126.57,126.32,126.57,4.0
2015-10-21 16:30:00,126.67,126.67,126.43,126.52,7.0
2015-10-21 17:00:00,126.64,126.64,126.64,126.64,1.0
2015-10-21 17:15:00,126.82,127.07,126.82,127.07,6.0
2015-10-21 17:30:00,127.32,127.32,126.88,126.88,13.0
2015-10-21 17:45:00,126.75,126.75,126.3,126.3,11.0
2015-10-21 18:00:00,126.38,126.86,126.38,126.79,22.0
2015-10-21 18:15:00,126.76,126.83,126.69,126.79,26.0
2015-10-21 18:30:00,126.83,127.06,126.81,127.0,23.0
2015-10-21 18:45:00,127.01,127.33,127.01,127.33,83.0
2015-10-21 19:00:00,127.13,127.15,127.1,127.12,10.0
2015-10-21 19:15:00,127.16,127.17,127.09,127.09,5.0
2015-10-21 19:30:00,127.2,127.23,127.13,127.14,22.0
2015-10-21 19:45:00,126.9,127.07,126.9,127.07,2.0
2015-10-21 20:00:00,127.05,127.12,127.01,127.01,9.0
2015-10-21 20:15:00,126.88,126.96,126.78,126.78,39.0
2015-10-21 20:30:00,126.83,126.85,126.41,126.41,23.0
2015-10-21 20:45:00,126.48,126.79,126.4,126.79,129.0
2015-10-21 21:00:00,126.79,127.17,126.45,127.1,243.0
2015-10-21 21:15:00,127.09,127.26,126.68,126.7,201.0
2015-10-21 21:30:00,126.94,127.47,126.73,127.29,276.0
2015-10-21 21:45:00,127.3,127.45,125.93,126.51,358.0
2015-10-21 22:00:00,126.3,126.44,126.1,126.1,91.0
2015-10-21 22:15:00,126.02,126.24,125.3,125.72,169.0
2015-10-21 22:30:00,125.91,128.17,125.72,127.65,538.0
2015-10-21 22:45:00,127.69,127.69,126.84,127.36,277.0
2015-10-21 23:00:00,127.34,127.39,126.5,127.29,120.0
2015-10-21 23:15:00,127.41,128.94,127.41,128.31,313.0
2015-10-21 23:30:00,128.31,128.32,128.0,128.22,209.0
2015-10-21 23:45:00,128.15,128.17,127.43,127.43,59.0
2015-10-22 00:00:00,127.38,127.9,127.3,127.75,99.0
2015-10-22 00:15:00,127.79,128.15,127.6,127.85,166.0
2015-10-22 00:30:00,127.86,127.92,127.6,127.8,52.0
2015-10-22 00:45:00,127.88,128.5,127.79,128.05,65.0
2015-10-22 01:00:00,128.01,128.13,127.71,127.91,105.0
2015-10-22 01:15:00,127.93,127.93,127.52,127.52,70.0
2015-10-22 01:30:00,127.49,127.74,127.49,127.68,43.0
2015-10-22 01:45:00,127.58,127.7,127.5,127.7,50.0
2015-10-22 02:00:00,127.68,128.0,127.34,127.99,228.0
2015-10-22 02:15:00,127.89,128.23,127.35,128.05,1927.0
2015-10-22 02:30:00,128.1,128.19,127.91,128.1,84.0
2015-10-22 02:45:00,128.1,128.4,128.02,128.36,126.0
2015-10-22 03:00:00,128.4,128.6,128.36,128.42,322.0
2015-10-22 03:15:00,128.44,128.57,128.32,128.55,150.0
2015-10-22 03:30:00,128.62,128.7,128.47,128.5,44.0
2015-10-22 03:45:00,128.54,128.54,128.46,128.53,14.0
2015-10-22 04:00:00,128.47,128.57,128.46,128.54,6.0
2015-10-22 04:15:00,128.51,128.74,128.51,128.72,60.0
2015-10-22 04:30:00,128.71,128.75,128.65,128.67,10.0
2015-10-22 04:45:00,128.72,128.72,128.08,128.08,18.0
2015-10-22 06:00:00,128.41,128.41,128.41,128.41,5.0
2015-10-22 06:15:00,128.76,128.78,128.69,128.69,3.0
2015-10-22 06:30:00,128.75,128.75,128.75,128.75,2.0
2015-10-22 06:45:00,128.56,128.56,128.52,128.52,2.0
2015-10-22 07:30:00,128.66,128.75,128.66,128.75,4.0
2015-10-22 08:15:00,128.75,128.75,128.75,128.75,1.0
2015-10-22 09:00:00,128.85,128.85,128.85,128.85,1.0
2015-10-22 10:00:00,128.89,128.89,128.89,128.89,1.0
2015-10-22 10:15:00,128.9,129.03,128.9,129.03,3.0
2015-10-22 10:45:00,129.16,129.2,129.16,129.18,4.0
2015-10-22 11:00:00,129.18,129.18,128.97,128.97,5.0
2015-10-22 11:45:00,128.94,128.94,128.94,128.94,1.0
2015-10-22 13:45:00,128.89,128.89,128.89,128.89,1.0
2015-10-22 14:15:00,129.04,129.04,129.04,129.04,1.0
2015-10-22 14:45:00,129.13,129.25,129.13,129.25,4.0
2015-10-22 15:00:00,129.21,129.27,129.18,129.23,4.0
2015-10-22 15:15:00,129.15,129.15,129.05,129.11,6.0
2015-10-22 15:30:00,129.2,129.2,128.8,129.01,43.0
2015-10-22 15:45:00,129.03,129.21,129.03,129.21,3.0
2015-10-22 16:00:00,128.93,128.99,128.8,128.8,31.0
2015-10-22 16:15:00,128.89,129.32,128.89,129.32,8.0
2015-10-22 16:30:00,129.3,129.85,129.3,129.85,58.0
2015-10-22 16:45:00,129.85,129.9,129.85,129.9,8.0
2015-10-22 17:00:00,129.71,129.82,129.71,129.82,8.0
2015-10-22 17:15:00,129.85,130.1,129.82,130.1,37.0
2015-10-22 17:30:00,130.03,130.03,129.85,129.85,3.0
2015-10-22 17:45:00,129.84,129.84,129.7,129.7,6.0
2015-10-22 18:00:00,129.91,130.17,129.89,130.17,23.0
2015-10-22 18:15:00,130.17,130.2,130.07,130.18,27.0
2015-10-22 18:30:00,130.19,130.43,130.19,130.37,71.0
2015-10-22 18:45:00,130.3,130.46,130.26,130.35,17.0
2015-10-22 19:00:00,130.38,130.83,130.38,130.78,68.0
2015-10-22 19:15:00,130.82,130.82,130.5,130.5,9.0
2015-10-22 19:30:00,130.39,130.59,130.38,130.59,6.0
2015-10-22 19:45:00,130.56,130.56,130.24,130.25,26.0
2015-10-22 20:00:00,130.24,130.52,130.24,130.52,6.0
2015-10-22 20:15:00,130.68,131.06,130.68,130.94,125.0
2015-10-22 20:30:00,130.88,131.01,130.03,130.03,46.0
2015-10-22 20:45:00,129.77,130.12,129.38,130.12,90.0
2015-10-22 21:00:00,130.04,130.07,129.28,129.98,170.0
2015-10-22 21:15:00,130.01,130.6,129.71,130.54,150.0
2015-10-22 21:30:00,130.55,131.94,130.21,131.9,243.0
2015-10-22 21:45:00,131.84,131.86,130.76,131.49,238.0
2015-10-22 22:00:00,131.48,131.82,130.9,130.97,285.0
2015-10-22 22:15:00,130.94,130.98,130.4,130.4,96.0
2015-10-22 22:30:00,130.2,130.49,129.99,130.41,74.0
2015-10-22 22:45:00,130.25,131.06,130.25,131.02,248.0
2015-10-22 23:00:00,131.08,131.52,130.75,131.42,437.0
2015-10-22 23:15:00,131.6,131.62,130.53,130.69,208.0
2015-10-22 23:30:00,130.8,130.8,130.48,130.8,210.0
2015-10-22 23:45:00,130.95,130.95,130.62,130.69,100.0
2015-10-23 00:00:00,130.61,130.62,129.94,130.3,209.0
2015-10-23 00:15:00,130.27,130.27,129.81,129.91,69.0
2015-10-23 00:30:00,130.11,130.42,130.11,130.24,72.0
2015-10-23 00:45:00,130.53,130.56,130.15,130.2,32.0
2015-10-23 01:00:00,130.25,130.26,130.06,130.06,19.0
2015-10-23 01:15:00,130.05,130.11,129.57,129.81,124.0
2015-10-23 01:30:00,129.88,130.21,129.88,130.0,31.0
2015-10-23 01:45:00,130.02,130.21,129.69,129.81,104.0
2015-10-23 02:00:00,129.81,130.05,129.52,129.9,146.0
2015-10-23 02:15:00,129.91,131.31,129.75,130.39,1607.0
2015-10-23 02:30:00,130.42,130.78,130.42,130.62,160.0
2015-10-23 02:45:00,130.76,131.29,130.76,131.23,194.0
2015-10-23 03:00:00,131.21,131.56,130.89,131.32,553.0
2015-10-23 03:15:00,131.27,131.43,131.23,131.23,258.0
2015-10-23 03:30:00,131.21,131.23,131.15,131.23,18.0
2015-10-23 03:45:00,131.25,131.48,131.25,131.48,4.0
2015-10-23 04:00:00,131.25,131.3,131.15,131.3,44.0
2015-10-23 04:15:00,131.3,131.6,131.26,131.42,83.0
2015-10-23 04:30:00,131.42,131.47,131.41,131.47,9.0
2015-10-23 04:45:00,131.42,131.42,130.67,130.67,2.0
2015-10-23 06:00:00,131.39,131.6,131.39,131.6,38.0
2015-10-23 06:15:00,131.57,131.57,131.57,131.57,1.0
2015-10-23 06:30:00,131.42,131.42,131.42,131.42,1.0
2015-10-23 06:45:00,131.47,131.47,131.42,131.42,2.0
2015-10-23 08:00:00,131.66,131.86,131.66,131.85,31.0
2015-10-23 09:45:00,131.89,131.89,131.89,131.89,1.0
2015-10-23 10:00:00,131.96,131.96,131.96,131.96,3.0
2015-10-23 11:00:00,132.1,132.1,131.92,131.92,8.0
2015-10-23 12:15:00,132.09,132.1,132.09,132.1,4.0
2015-10-23 12:30:00,132.1,132.1,131.91,131.91,2.0
2015-10-23 12:45:00,131.9,131.9,131.9,131.9,1.0
2015-10-23 13:30:00,131.9,131.9,131.9,131.9,1.0
2015-10-23 14:00:00,132.16,132.16,132.02,132.02,2.0
2015-10-23 14:30:00,132.15,132.15,132.15,132.15,2.0
2015-10-23 14:45:00,132.14,132.19,132.14,132.17,4.0
2015-10-23 15:30:00,132.21,132.22,132.21,132.21,3.0
2015-10-23 15:45:00,131.85,131.85,131.85,131.85,2.0
2015-10-23 16:00:00,131.8,131.8,131.6,131.6,8.0
2015-10-23 16:15:00,131.58,131.6,131.01,131.01,29.0
2015-10-23 16:30:00,131.0,131.38,131.0,131.38,3.0
2015-10-23 16:45:00,131.06,131.1,131.06,131.1,2.0
2015-10-23 17:00:00,130.88,130.93,130.88,130.93,2.0
2015-10-23 17:30:00,131.36,131.36,131.36,131.36,1.0
2015-10-23 17:45:00,131.5,131.5,131.37,131.37,3.0
2015-10-23 18:00:00,131.35,131.35,131.35,131.35,2.0
2015-10-23 18:15:00,131.2,131.36,131.2,131.36,7.0
2015-10-23 18:30:00,131.32,131.32,131.0,131.0,4.0
2015-10-23 19:00:00,130.66,130.89,130.66,130.89,2.0
2015-10-23 19:15:00,130.71,131.61,130.71,131.6,9.0
2015-10-23 19:30:00,131.49,131.66,131.48,131.66,17.0
2015-10-23 19:45:00,131.21,131.28,131.1,131.2,11.0
2015-10-23 20:00:00,131.4,131.61,131.04,131.29,74.0
2015-10-23 20:15:00,131.15,131.15,130.99,130.99,31.0
2015-10-23 20:30:00,130.83,130.94,130.48,130.5,74.0
2015-10-23 20:45:00,130.63,130.75,130.17,130.69,181.0
2015-10-23 21:00:00,130.65,130.65,129.5,129.72,200.0
2015-10-23 21:15:00,129.76,129.9,129.12,129.9,162.0
2015-10-23 21:30:00,129.8,129.8,129.0,129.3,171.0
2015-10-23 21:45:00,129.25,129.55,129.04,129.54,116.0
2015-10-23 22:00:00,129.66,130.28,129.66,129.9,285.0
2015-10-23 22:15:00,129.86,130.14,129.7,130.01,117.0
2015-10-23 22:30:00,130.0,131.5,130.0,131.04,245.0
2015-10-23 22:45:00,131.1,131.33,130.42,130.85,73.0
2015-10-23 23:00:00,130.85,130.94,130.1,130.1,120.0
2015-10-23 23:15:00,130.41,130.44,130.06,130.12,58.0
2015-10-23 23:30:00,130.11,130.83,129.92,130.83,164.0
2015-10-23 23:45:00,130.68,130.75,130.29,130.49,77.0
2015-10-24 00:00:00,130.4,130.75,130.4,130.75,53.0
2015-10-24 00:15:00,130.55,130.78,130.21,130.51,98.0
2015-10-24 00:30:00,130.58,131.21,130.58,130.9,73.0
2015-10-24 00:45:00,130.99,130.99,130.37,130.6,19.0
2015-10-24 01:00:00,130.4,130.43,129.85,130.32,72.0
2015-10-24 01:15:00,130.26,130.47,130.1,130.47,31.0
2015-10-24 01:30:00,130.54,130.59,130.3,130.3,86.0
2015-10-24 01:45:00,130.25,130.55,130.25,130.35,33.0
2015-10-24 02:00:00,130.31,130.81,130.14,130.4,148.0
2015-10-24 02:15:00,130.39,131.08,129.85,130.15,1826.0
2015-10-24 02:30:00,130.1,130.36,130.04,130.29,42.0
2015-10-24 02:45:00,130.25,130.27,130.2,130.2,11.0
2015-10-24 03:00:00,130.15,130.49,130.06,130.43,591.0
2015-10-24 03:15:00,130.43,130.47,130.25,130.25,50.0
2015-10-24 03:30:00,130.1,130.27,130.1,130.2,13.0
2015-10-24 03:45:00,130.12,130.19,130.08,130.08,23.0
2015-10-24 04:00:00,130.09,130.24,130.05,130.24,18.0
2015-10-24 04:15:00,130.17,130.17,130.17,130.17,3.0
2015-10-24 04:30:00,130.33,130.65,130.33,130.65,11.0
2015-10-24 04:45:00,130.67,130.79,130.36,130.36,11.0
2015-10-26 06:30:00,130.67,130.67,130.67,130.67,5.0
2015-10-26 06:45:00,130.49,130.49,130.49,130.49,2.0
2015-10-26 07:00:00,130.49,130.49,130.49,130.49,1.0
2015-10-26 07:15:00,130.56,130.56,130.56,130.56,2.0
2015-10-26 08:45:00,130.67,130.67,130.36,130.36,4.0
2015-10-26 09:00:00,130.4,130.43,130.4,130.4,5.0
2015-10-26 09:15:00,130.34,130.42,130.34,130.35,4.0
2015-10-26 10:00:00,130.67,130.7,130.67,130.7,4.0
2015-10-26 11:15:00,130.99,130.99,130.99,130.99,1.0
2015-10-26 11:30:00,131.08,131.1,131.08,131.1,3.0
2015-10-26 11:45:00,131.04,131.13,131.04,131.13,6.0
2015-10-26 12:00:00,131.07,131.08,131.07,131.08,2.0
2015-10-26 13:45:00,130.81,130.81,130.81,130.81,1.0
2015-10-26 16:00:00,130.86,130.86,130.86,130.86,1.0
2015-10-26 16:15:00,130.59,130.59,130.59,130.59,1.0
2015-10-26 16:30:00,131.17,131.34,131.17,131.34,2.0
2015-10-26 16:45:00,131.43,131.5,131.36,131.49,5.0
2015-10-26 17:30:00,131.53,131.72,131.48,131.48,12.0
2015-10-26 17:45:00,131.5,131.5,131.45,131.45,16.0
2015-10-26 18:00:00,131.49,131.49,131.49,131.49,3.0
2015-10-26 18:15:00,131.6,131.6,131.6,131.6,1.0
2015-10-26 18:30:00,131.33,131.33,131.33,131.33,2.0
2015-10-26 18:45:00,131.07,131.07,131.07,131.07,1.0
2015-10-26 19:00:00,131.15,131.15,131.15,131.15,2.0
2015-10-26 19:15:00,131.15,131.15,131.15,131.15,3.0
2015-10-26 19:30:00,131.32,131.32,131.3,131.3,3.0
2015-10-26 19:45:00,130.43,130.61,130.35,130.61,3.0
2015-10-26 20:00:00,130.79,130.85,130.79,130.81,8.0
2015-10-26 20:15:00,130.67,130.67,130.36,130.44,15.0
2015-10-26 20:30:00,130.54,130.68,130.23,130.26,21.0
2015-10-26 20:45:00,130.2,130.2,129.54,129.81,154.0
2015-10-26 21:00:00,129.5,129.81,128.67,129.55,235.0
2015-10-26 21:15:00,129.69,130.19,129.59,129.93,97.0
2015-10-26 21:30:00,129.95,130.08,129.55,129.65,103.0
2015-10-26 21:45:00,129.66,129.79,129.46,129.46,74.0
2015-10-26 22:00:00,129.42,129.64,128.4,128.4,60.0
2015-10-26 22:15:00,128.48,128.79,128.48,128.67,153.0
2015-10-26 22:30:00,128.6,129.34,128.58,129.1,43.0
2015-10-26 22:45:00,129.05,129.3,128.96,129.3,95.0
2015-10-26 23:00:00,129.4,130.3,129.37,130.09,158.0
2015-10-26 23:15:00,130.14,130.71,130.07,130.47,225.0
2015-10-26 23:30:00,130.4,130.55,130.06,130.06,41.0
2015-10-26 23:45:00,129.99,130.44,129.88,130.44,143.0
2015-10-27 00:00:00,130.25,130.29,129.7,129.7,52.0
2015-10-27 00:15:00,129.7,130.25,129.65,130.22,40.0
2015-10-27 00:30:00,130.0,130.1,129.9,129.95,38.0
2015-10-27 00:45:00,129.94,130.0,129.75,129.75,23.0
2015-10-27 01:00:00,129.78,129.88,129.7,129.79,27.0
2015-10-27 01:15:00,129.75,129.75,129.59,129.69,4.0
2015-10-27 01:30:00,129.79,129.79,129.18,129.18,38.0
2015-10-27 01:45:00,129.13,129.48,129.12,129.4,41.0
2015-10-27 02:00:00,129.45,129.92,129.31,129.75,101.0
2015-10-27 02:15:00,129.81,129.81,128.53,128.9,923.0
2015-10-27 02:30:00,128.92,129.0,128.67,128.83,146.0
2015-10-27 02:45:00,128.83,128.89,128.6,128.6,9.0
2015-10-27 03:00:00,128.73,129.04,128.69,128.95,251.0
2015-10-27 03:15:00,128.99,129.11,128.85,128.92,47.0
2015-10-27 03:30:00,128.95,128.95,128.91,128.91,17.0
2015-10-27 03:45:00,129.06,129.06,128.96,128.96,6.0
2015-10-27 04:00:00,128.94,128.95,128.5,128.7,13.0
2015-10-27 04:15:00,128.71,128.92,128.71,128.91,8.0
2015-10-27 04:30:00,128.95,128.95,128.92,128.92,2.0
2015-10-27 04:45:00,128.72,128.79,128.61,128.79,10.0
2015-10-27 06:00:00,128.89,128.89,128.89,128.89,3.0
2015-10-27 06:15:00,128.54,128.54,128.54,128.54,1.0
2015-10-27 06:30:00,128.56,128.56,128.56,128.56,1.0
2015-10-27 07:30:00,128.71,128.71,128.71,128.71,1.0
2015-10-27 07:45:00,128.71,128.74,128.71,128.74,2.0
2015-10-27 08:00:00,128.85,129.09,128.85,128.96,7.0
2015-10-27 08:45:00,129.0,129.0,128.88,128.88,5.0
