Date,Open,High,Low,Close,SMAVG5,SMAVG10,SMAVG15,Volume,VolumeSMAVG5
20/11/2015 11:30,22451,22459,22442,22448,22457,22462,22471,1669,2667
20/11/2015 11:15,22444,22453,22432,22451,22461,22469,22475,2585,3073
20/11/2015 11:00,22471,22487,22437,22445,22467,22472,22479,3711,3246
20/11/2015 10:45,22468,22483,22458,22472,22470,22476,22482,2999,3293
20/11/2015 10:30,22466,22472,22454,22467,22462,22477,22482,2372,3740
20/11/2015 10:15,22480,22482,22441,22468,22467,22479,22481,3700,4124
20/11/2015 10:00,22464,22489,22449,22481,22478,22482,22481,3447,3424
20/11/2015 9:45,22431,22469,22423,22464,22478,22485,22479,3948,3305
20/11/2015 9:30,22488,22491,22425,22432,22482,22488,22477,5235,3244
20/11/2015 9:15,22524,22555,22463,22489,22492,22492,22479,4288,2655
20/11/2015 9:00,22516,22531,22516,22522,22491,22488,22475,201,2426
19/11/2015 16:00,22486,22500,22473,22483,22487,22483,22470,2855,3299
19/11/2015 15:45,22480,22489,22460,22484,22492,22479,22467,3640,3405
19/11/2015 15:30,22482,22496,22461,22481,22493,22475,22466,2291,3462
19/11/2015 15:15,22503,22509,22468,22483,22492,22472,22465,3141,3654
19/11/2015 15:00,22507,22554,22495,22503,22485,22468,22465,4568,3523
19/11/2015 14:45,22492,22522,22478,22507,22478,22461,22468,3384,3183
19/11/2015 14:30,22477,22515,22473,22492,22467,22454,22467,3924,3182
19/11/2015 14:15,22448,22489,22447,22477,22457,22452,22466,3255,3302
19/11/2015 14:00,22469,22477,22441,22448,22452,22451,22464,2486,3386
19/11/2015 13:45,22448,22473,22434,22467,22450,22455,22464,2866,3284
19/11/2015 13:30,22443,22467,22427,22450,22444,22463,22464,3377,3214
19/11/2015 13:15,22452,22482,22437,22444,22441,22468,22443,4524,3476
19/11/2015 13:00,22443,22464,22419,22450,22448,22471,22422,3675,3356
19/11/2015 11:45,22441,22442,22410,22437,22450,22469,22404,1978,3716
19/11/2015 11:30,22434,22460,22422,22440,22460,22472,22386,2516,4247
19/11/2015 11:15,22476,22492,22424,22436,22482,22474,22368,4685,4884
19/11/2015 11:00,22461,22478,22447,22475,22494,22444,22350,3927,5279
19/11/2015 10:45,22487,22514,22453,22461,22494,22410,22331,5473,5887
19/11/2015 10:30,22548,22550,22480,22488,22489,22381,22314,4636,6137
19/11/2015 10:15,22499,22574,22484,22549,22484,22349,22296,5697,6678
19/11/2015 10:00,22475,22538,22468,22498,22466,22312,22272,6663,5623
19/11/2015 9:45,22437,22508,22425,22475,22394,22278,22252,6965,4900
19/11/2015 9:30,22461,22480,22420,22435,22325,22249,22234,6722,4372
19/11/2015 9:15,22460,22482,22387,22462,22273,22226,22220,7341,3412
