Date,Open,High,Low,Close,SMAVG5,SMAVG10,SMAVG15,Volume,VolumeSMAVG5
23/12/2015 13:00,22069,22071,22043,22050,22070,22070,22007,2622,2296
23/12/2015 11:45,22073,22080,22060,22069,22076,22069,21989,1239,2711
23/12/2015 11:30,22082,22088,22065,22073,22078,22048,21972,1527,3138
23/12/2015 11:15,22076,22084,22051,22082,22075,22029,21954,3255,3470
23/12/2015 11:00,22077,22085,22064,22076,22070,22002,21934,2838,3723
23/12/2015 10:45,22081,22109,22074,22078,22070,21975,21914,4698,4557
23/12/2015 10:30,22061,22090,22059,22081,22062,21946,21893,3373,6123
23/12/2015 10:15,22055,22075,22038,22060,22017,21920,21873,3186,6334
23/12/2015 10:00,22076,22089,22048,22057,21982,21893,21854,4519,5733
23/12/2015 9:45,22036,22097,22014,22076,21934,21865,21834,7009,5286
23/12/2015 9:30,21859,22084,21820,22036,21880,21836,21814,12527,4585
23/12/2015 9:15,21883,21898,21833,21858,21831,21809,21796,4431,2546
23/12/2015 9:00,21879,21883,21873,21883,21822,21801,21788,178,2062
22/12/2015 16:00,21804,21826,21790,21817,21803,21789,21778,2285,2543
22/12/2015 15:45,21790,21825,21782,21804,21796,21784,21772,3503,2434
22/12/2015 15:30,21814,21819,21785,21791,21791,21781,21767,2332,2041
22/12/2015 15:15,21789,21817,21784,21813,21787,21779,21763,2013,1956
22/12/2015 15:00,21780,21808,21778,21791,21781,21771,21759,2583,2084
22/12/2015 14:45,21778,21795,21773,21782,21775,21765,21756,1740,1930
22/12/2015 14:30,21771,21788,21768,21780,21772,21760,21754,1537,2033
22/12/2015 14:15,21781,21783,21766,21771,21771,21754,21751,1907,2191
22/12/2015 14:00,21765,21789,21760,21781,21770,21751,21750,2653,2446
22/12/2015 13:45,21765,21772,21754,21763,21761,21747,21752,1812,2115
22/12/2015 13:30,21777,21777,21754,21765,21755,21747,21756,2258,2016
22/12/2015 13:15,21763,21781,21748,21777,21748,21745,21757,2327,2036
22/12/2015 13:00,21752,21772,21748,21762,21737,21741,21758,3178,2243
22/12/2015 11:45,21735,21739,21720,21737,21733,21740,21758,1002,2087
22/12/2015 11:30,21728,21740,21718,21736,21734,21747,21762,1313,2592
22/12/2015 11:15,21721,21734,21708,21728,21738,21756,21766,2362,3102
22/12/2015 11:00,21741,21746,21704,21722,21742,21761,21769,3358,3537
22/12/2015 10:45,21743,21762,21734,21741,21744,21768,21774,2400,3851
22/12/2015 10:30,21755,21774,21733,21742,21748,21771,21778,3529,4757
22/12/2015 10:15,21750,21765,21721,21756,21761,21776,21783,3862,5051
22/12/2015 10:00,21732,21760,21710,21751,21773,21779,21787,4534,4330
22/12/2015 9:45,21756,21767,21726,21732,21780,21783,21792,4931,3978
22/12/2015 9:30,21809,21833,21734,21757,21791,21789,21798,6928,3710
22/12/2015 9:15,21816,21841,21774,21807,21795,21793,21803,5001,2988
22/12/2015 9:00,21811,21822,21803,21820,21790,21795,21801,255,2341
21/12/2015 16:00,21787,21798,21761,21784,21785,21794,21799,2773,2760
21/12/2015 15:45,21774,21806,21769,21788,21785,21798,21803,3592,2612
21/12/2015 15:30,21786,21798,21752,21774,21786,21802,21804,3317,2204
21/12/2015 15:15,21794,21805,21784,21786,21792,21807,21805,1767,2114
21/12/2015 15:00,21783,21812,21781,21795,21799,21806,21807,2352,2245
21/12/2015 14:45,21792,21792,21773,21783,21803,21806,21807,2033,2326
21/12/2015 14:30,21805,21812,21789,21793,21811,21811,21806,1550,2619
21/12/2015 14:15,21820,21823,21788,21804,21818,21814,21806,2866,3039
21/12/2015 14:00,21817,21833,21801,21819,21822,21812,21800,2425,3085
21/12/2015 13:45,21825,21842,21805,21815,21814,21810,21788,2757,3032
21/12/2015 13:30,21826,21850,21819,21825,21810,21809,21774,3498,3053
21/12/2015 13:15,21822,21834,21788,21827,21811,21804,21772,3651,3002
21/12/2015 13:00,21794,21830,21775,21822,21809,21799,21768,3094,2966
21/12/2015 11:45,21794,21806,21763,21779,21802,21789,21765,2158,3026
21/12/2015 11:30,21832,21843,21790,21796,21807,21775,21768,2863,3600
21/12/2015 11:15,21818,21837,21806,21832,21807,21757,21768,3245,4038
21/12/2015 11:00,21784,21820,21768,21816,21797,21752,21767,3468,4412
21/12/2015 10:45,21808,21812,21775,21785,21790,21747,21766,3395,5112
21/12/2015 10:30,21796,21852,21794,21807,21777,21746,21768,5030,5945
21/12/2015 10:15,21784,21821,21777,21796,21743,21749,21770,5054,6258
21/12/2015 10:00,21780,21795,21741,21781,21706,21749,21774,5115,5306
21/12/2015 9:45,21722,21792,21719,21779,21707,21752,21779,6967,5042
21/12/2015 9:30,21638,21736,21629,21723,21704,21755,21781,7561,4647
21/12/2015 9:15,21613,21663,21564,21635,21715,21763,21786,6591,3853
21/12/2015 9:00,21620,21624,21613,21613,21754,21783,21802,294,2959
18/12/2015 16:00,21764,21804,21751,21787,21792,21809,21819,3797,3401
18/12/2015 15:45,21777,21799,21755,21763,21796,21815,21820,4994,3275
18/12/2015 15:30,21832,21832,21772,21779,21805,21819,21821,3588,3105
18/12/2015 15:15,21800,21839,21799,21830,21810,21822,21821,2121,3110
18/12/2015 15:00,21810,21823,21785,21800,21812,21826,21815,2505,3258
18/12/2015 14:45,21808,21848,21800,21808,21825,21832,21814,3169,3553
18/12/2015 14:30,21804,21819,21778,21809,21834,21832,21810,4140,3567
18/12/2015 14:15,21838,21850,21803,21804,21834,21829,21806,3617,3507
18/12/2015 14:00,21865,21877,21836,21839,21834,21826,21800,2858,4018
18/12/2015 13:45,21849,21875,21837,21866,21839,21817,21787,3979,4753
18/12/2015 13:30,21810,21852,21800,21850,21839,21809,21771,3243,4686
18/12/2015 13:15,21805,21826,21790,21809,21830,21799,21770,3840,4683
18/12/2015 13:00,21817,21855,21792,21805,21824,21792,21774,6172,4956
18/12/2015 11:45,21865,21961,21852,21865,21819,21783,21780,6529,4484
18/12/2015 11:30,21805,21874,21805,21866,21794,21761,21778,3645,4141
18/12/2015 11:15,21780,21822,21773,21806,21778,21738,21775,3230,4584
18/12/2015 11:00,21779,21829,21777,21778,21767,21739,21777,5206,4942
18/12/2015 10:45,21743,21793,21742,21778,21761,21749,21779,3811,5261
