Date,Open,High,Low,Close,SMAVG5,SMAVG10,SMAVG15,Volume,VolumeSMAVG5
25/1/2016 15:00,19342,19353,19312,19327,19325,19331,19355,2712,3575
25/1/2016 14:45,19343,19366,19317,19340,19318,19339,19358,3305,3889
25/1/2016 14:30,19289,19343,19281,19343,19309,19346,19364,3461,4492
25/1/2016 14:15,19330,19334,19270,19289,19308,19356,19369,3501,4737
25/1/2016 14:00,19290,19357,19266,19328,19325,19366,19370,4896,4740
25/1/2016 13:45,19295,19320,19271,19290,19336,19369,19372,4282,4152
25/1/2016 13:30,19337,19339,19259,19295,19360,19378,19371,6320,3909
25/1/2016 13:15,19377,19397,19336,19338,19383,19392,19358,4686,3400
25/1/2016 13:00,19412,19434,19365,19376,19403,19400,19342,3514,3484
25/1/2016 11:45,19408,19419,19381,19383,19407,19392,19324,1960,3847
25/1/2016 11:30,19410,19442,19383,19407,19402,19390,19307,3066,4366
25/1/2016 11:15,19439,19450,19391,19411,19396,19377,19287,3772,4834
25/1/2016 11:00,19395,19467,19395,19438,19401,19345,19264,5109,5246
25/1/2016 10:45,19360,19435,19358,19394,19397,19311,19232,5329,5702
25/1/2016 10:30,19380,19388,19331,19360,19377,19282,19205,4556,6031
25/1/2016 10:15,19436,19445,19363,19379,19377,19259,19186,5406,6567
25/1/2016 10:00,19419,19460,19390,19436,19358,19232,19169,5829,5542
25/1/2016 9:45,19292,19417,19276,19417,19289,19195,19140,7392,5359
25/1/2016 9:30,19363,19377,19293,19293,19226,19150,19111,6972,5050
25/1/2016 9:15,19285,19505,19270,19362,19187,19119,19091,7234,4530
25/1/2016 9:00,19290,19291,19279,19280,19141,19091,19054,281,3995
22/1/2016 16:00,19103,19104,19027,19091,19106,19074,19021,4915,5135
22/1/2016 15:45,19101,19120,19082,19102,19102,19066,19003,5847,5198
22/1/2016 15:30,19132,19145,19083,19102,19074,19054,18985,4373,5005
22/1/2016 15:15,19107,19132,19055,19132,19051,19043,18973,4561,5477
22/1/2016 15:00,19068,19155,19061,19104,19040,19011,18958,5981,5845
22/1/2016 14:45,18958,19092,18957,19069,19042,18978,18950,5229,6213
22/1/2016 14:30,18989,19027,18946,18961,19031,18953,18943,4879,6255
22/1/2016 14:15,19074,19084,18973,18989,19034,18940,18941,6736,6854
22/1/2016 14:00,19116,19144,19070,19075,19035,18934,18941,6401,7128
22/1/2016 13:45,19012,19121,19004,19116,18982,18917,18935,7822,6259
22/1/2016 13:30,18977,19021,18965,19012,18914,18904,18930,5435,5811
22/1/2016 13:15,18997,19039,18950,18978,18875,18900,18912,7876,5737
22/1/2016 13:00,18895,18999,18875,18995,18846,18895,18884,8107,5823
22/1/2016 11:45,18776,18813,18771,18808,18833,18893,18854,2055,5545
22/1/2016 11:30,18819,18823,18753,18777,18853,18911,18840,5584,6404
22/1/2016 11:15,18835,18879,18817,18818,18894,18938,18832,5061,6698
22/1/2016 11:00,18925,18943,18811,18834,18924,18931,18819,8310,6924
22/1/2016 10:45,18910,18966,18889,18926,18943,18902,18804,6717,6907
22/1/2016 10:30,18982,18985,18905,18909,18954,18865,18784,6349,7267
22/1/2016 10:15,18970,19037,18957,18983,18970,18834,18763,7051,7324
22/1/2016 10:00,18932,18991,18911,18967,18981,18801,18737,6195,6017
22/1/2016 9:45,18978,19001,18907,18932,18938,18767,18715,8225,6101
22/1/2016 9:30,18988,19019,18923,18979,18861,18735,18704,8513,5594
22/1/2016 9:15,19045,19087,18963,18989,18777,18698,18685,6634,4938
22/1/2016 9:00,19030,19040,19003,19039,18698,18659,18682,518,4215
21/1/2016 16:00,18547,18751,18541,18751,18620,18614,18680,6614,5043
21/1/2016 15:45,18558,18588,18530,18547,18596,18603,18706,5693,4605
21/1/2016 15:30,18595,18603,18540,18558,18609,18626,18747,5232,4577
21/1/2016 15:15,18647,18649,18593,18596,18620,18639,18787,3018,4726
21/1/2016 15:00,18628,18655,18581,18649,18620,18674,18823,4656,5314
21/1/2016 14:45,18612,18656,18598,18628,18609,18711,18855,4426,5971
21/1/2016 14:30,18613,18688,18604,18613,18611,18761,18889,5551,6906
21/1/2016 14:15,18595,18630,18546,18614,18643,18817,18930,5981,7125
21/1/2016 14:00,18590,18666,18581,18595,18658,18871,18965,5956,8354
21/1/2016 13:45,18640,18675,18557,18593,18728,18925,19000,7942,7967
21/1/2016 13:30,18775,18784,18618,18640,18813,18978,19030,9102,7582
21/1/2016 13:15,18687,18806,18685,18775,18910,19029,19044,6645,6691
21/1/2016 13:00,18915,18918,18658,18689,18990,19073,19049,12127,6528
21/1/2016 11:45,19016,19030,18942,18943,19084,19118,19063,4017,5018
21/1/2016 11:30,19127,19129,18990,19016,19122,19137,19059,6021,5189
21/1/2016 11:15,19174,19188,19122,19128,19144,19139,19051,4643,5278
21/1/2016 11:00,19158,19184,19107,19175,19147,19110,19035,5831,5922
21/1/2016 10:45,19132,19160,19104,19157,19156,19079,19017,4579,6642
21/1/2016 10:30,19125,19161,19107,19134,19153,19053,18997,4872,7927
21/1/2016 10:15,19146,19148,19082,19124,19151,19028,18978,6465,8727
21/1/2016 10:00,19221,19260,19135,19144,19133,19005,18965,7864,7586
21/1/2016 9:45,19146,19244,19122,19219,19074,18980,18948,9431,7126
21/1/2016 9:30,19126,19147,19007,19144,19002,18948,18925,11002,6576
21/1/2016 9:15,19036,19164,19036,19124,18953,18919,18905,8873,5404
21/1/2016 9:00,19055,19059,19036,19036,18905,18891,18886,759,4301
20/1/2016 16:00,18859,18884,18828,18847,18876,18881,18877,5563,5243
20/1/2016 15:45,18899,18910,18838,18857,18886,18885,18880,6681,5135
20/1/2016 15:30,18884,18925,18847,18899,18895,18886,18886,5144,4966
20/1/2016 15:15,18890,18919,18879,18885,18885,18881,18892,3358,5131
20/1/2016 15:00,18897,18919,18848,18890,18877,18877,18900,5469,5721
20/1/2016 14:45,18903,18924,18852,18897,18887,18878,18912,5023,6215
20/1/2016 14:30,18848,18917,18834,18902,18884,18877,18928,5837,6591
20/1/2016 14:15,18848,18850,18790,18849,18878,18882,18943,5969,6905
20/1/2016 14:00,18938,18942,18828,18847,18877,18895,18964,6306,7080
20/1/2016 13:45,18884,18965,18876,18939,18876,18912,18989,7941,7021
20/1/2016 13:30,18870,18888,18820,18885,18870,18925,19013,6904,6605
20/1/2016 13:15,18844,18918,18842,18868,18869,18950,19062,7404,7102
20/1/2016 13:00,18817,18852,18762,18846,18885,18976,19111,6844,6790
20/1/2016 11:45,18903,18905,18820,18844,18914,19008,19162,6010,6782
20/1/2016 11:30,18878,18940,18875,18906,18947,19045,19210,5865,7307
20/1/2016 11:15,18952,18953,18844,18879,18980,19084,19251,9385,7318
20/1/2016 11:00,18985,18998,18934,18952,19031,19159,19290,5847,6862
20/1/2016 10:45,19013,19022,18947,18987,19067,19223,19326,6805,7499
20/1/2016 10:30,19070,19070,18985,19012,19102,19286,19359,8634,8540
20/1/2016 10:15,19133,19140,19065,19071,19143,19342,19392,5918,8633
20/1/2016 10:00,19133,19162,19086,19133,19189,19387,19419,7104,7556
20/1/2016 9:45,19165,19182,19112,19132,19286,19420,19441,9032,7029
20/1/2016 9:30,19215,19255,19129,19163,19379,19455,19463,12012,6310
20/1/2016 9:15,19301,19343,19195,19215,19470,19488,19480,9098,5172
20/1/2016 9:00,19280,19304,19278,19300,19540,19517,19491,535,4606
19/1/2016 16:00,19598,19647,19593,19621,19584,19534,19496,4469,5507
19/1/2016 15:45,19614,19646,19585,19598,19554,19518,19477,5438,5097
19/1/2016 15:30,19569,19638,19554,19614,19530,19505,19452,6318,4706
19/1/2016 15:15,19521,19579,19516,19568,19505,19485,19426,6268,4466
19/1/2016 15:00,19465,19535,19451,19521,19494,19466,19401,5040,4330
19/1/2016 14:45,19484,19503,19459,19467,19483,19452,19383,2423,4434
19/1/2016 14:30,19491,19525,19473,19482,19483,19439,19378,3479,5309
19/1/2016 14:15,19513,19536,19453,19489,19480,19414,19373,5122,6248
19/1/2016 14:00,19467,19537,19455,19511,19464,19386,19363,5584,6273
19/1/2016 13:45,19467,19487,19436,19467,19438,19355,19352,5562,5572
19/1/2016 13:30,19469,19518,19460,19466,19420,19333,19337,6798,5417
19/1/2016 13:15,19408,19483,19402,19468,19394,19326,19324,8173,5462
19/1/2016 13:00,19390,19408,19352,19408,19347,19320,19309,5247,4649
19/1/2016 11:45,19376,19395,19357,19381,19308,19313,19300,2080,4525
19/1/2016 11:30,19337,19379,19326,19377,19272,19310,19298,4788,5613
19/1/2016 11:15,19229,19349,19224,19338,19246,19296,19296,7022,6716
19/1/2016 11:00,19217,19238,19181,19230,19257,19289,19293,4107,7435
19/1/2016 10:45,19199,19239,19192,19216,19292,19290,19299,4627,8068
19/1/2016 10:30,19249,19268,19157,19199,19317,19296,19306,7523,8571
19/1/2016 10:15,19394,19396,19213,19248,19347,19311,19315,10303,8276
19/1/2016 10:00,19402,19444,19326,19394,19345,19321,19321,10615,6260
19/1/2016 9:45,19340,19432,19331,19404,19320,19312,19321,7270,5046
19/1/2016 9:30,19347,19364,19310,19341,19287,19302,19322,7146,4562
19/1/2016 9:15,19238,19358,19234,19348,19275,19300,19322,6045,3942
19/1/2016 9:00,19222,19238,19222,19238,19276,19300,19318,224,3434
18/1/2016 16:00,19238,19315,19237,19271,19296,19310,19323,4547,4416
18/1/2016 15:45,19281,19306,19226,19239,19303,19321,19322,4849,3982
18/1/2016 15:30,19351,19354,19277,19279,19316,19340,19320,4044,3834
18/1/2016 15:15,19342,19380,19329,19352,19325,19345,19316,3505,4129
18/1/2016 15:00,19301,19356,19281,19341,19323,19338,19305,5133,4547
18/1/2016 14:45,19306,19324,19295,19302,19323,19336,19298,2378,4389
