Date,Open,High,Low,Close,SMAVG5,SMAVG10,SMAVG15,Volume,VolumeSMAVG5
26/10/2015 11:00,23236,23254,23217,23221,23235,23275,23238,3312,4447
26/10/2015 10:45,23209,23240,23183,23236,23252,23269,23235,4977,5110
26/10/2015 10:30,23240,23270,23210,23210,23267,23261,23232,4402,5535
26/10/2015 10:15,23268,23293,23235,23239,23297,23257,23229,4409,5712
26/10/2015 10:00,23310,23333,23255,23267,23333,23250,23225,5133,4883
26/10/2015 9:45,23309,23348,23269,23310,23315,23240,23218,6628,4454
26/10/2015 9:30,23363,23382,23293,23309,23285,23226,23208,7101,3842
26/10/2015 9:15,23415,23417,23344,23361,23255,23214,23197,5291,2868
26/10/2015 9:00,23415,23419,23410,23416,23217,23195,23184,264,2154
23/10/2015 16:00,23159,23188,23158,23180,23168,23171,23168,2985,2635
23/10/2015 15:45,23154,23164,23132,23161,23165,23169,23167,3571,2589
23/10/2015 15:30,23174,23177,23150,23155,23167,23169,23169,2227,2309
23/10/2015 15:15,23171,23184,23164,23174,23173,23168,23170,1723,2419
23/10/2015 15:00,23165,23172,23143,23169,23172,23167,23170,2669,2678
23/10/2015 14:45,23170,23174,23147,23166,23175,23167,23169,2757,2790
23/10/2015 14:30,23186,23193,23163,23170,23172,23169,23169,2167,2618
23/10/2015 14:15,23172,23194,23170,23186,23171,23170,23167,2779,2708
23/10/2015 14:00,23180,23195,23161,23171,23163,23169,23164,3020,2756
23/10/2015 13:45,23158,23189,23156,23180,23161,23169,23168,3227,2430
23/10/2015 13:30,23165,23168,23147,23155,23160,23166,23175,1897,2005
23/10/2015 13:15,23142,23168,23132,23165,23165,23167,23154,2615,2237
23/10/2015 13:00,23159,23159,23126,23142,23169,23165,23133,3020,2544
23/10/2015 11:45,23175,23177,23157,23164,23176,23165,23113,1390,2903
23/10/2015 11:30,23177,23187,23172,23175,23177,23171,23090,1101,3661
23/10/2015 11:15,23184,23191,23160,23178,23172,23182,23066,3058,4241
23/10/2015 11:00,23174,23188,23142,23186,23169,23149,23042,4152,4841
23/10/2015 10:45,23170,23192,23151,23175,23161,23115,23019,4813,5476
23/10/2015 10:30,23154,23170,23126,23170,23155,23081,22998,5183,6006
23/10/2015 10:15,23159,23184,23142,23153,23166,23046,22974,4001,6036
23/10/2015 10:00,23147,23200,23144,23160,23192,23013,22951,6054,5315
23/10/2015 9:45,23142,23169,23090,23148,23129,22978,22925,7331,4535
23/10/2015 9:30,23227,23227,23142,23144,23068,22949,22900,7462,3558
23/10/2015 9:15,23287,23289,23216,23225,23008,22919,22875,5333,2355
23/10/2015 9:00,23284,23288,23282,23282,22926,22878,22846,394,1773
22/10/2015 16:00,22846,22878,22842,22844,22834,22830,22814,2155,2410
22/10/2015 15:45,22841,22856,22825,22845,22828,22823,22812,2448,2624
22/10/2015 15:30,22821,22848,22819,22842,22829,22816,22811,1444,2706
22/10/2015 15:15,22821,22851,22818,22818,22830,22809,22812,2426,3222
22/10/2015 15:00,22813,22831,22775,22821,22829,22806,22813,3575,3323
22/10/2015 14:45,22852,22860,22806,22813,22826,22804,22813,3225,3221
22/10/2015 14:30,22849,22864,22826,22851,22819,22804,22812,2859,3142
22/10/2015 14:15,22811,22853,22798,22849,22802,22802,22808,4023,3192
22/10/2015 14:00,22806,22823,22802,22810,22787,22803,22804,2931,3067
22/10/2015 13:45,22778,22806,22756,22806,22782,22806,22801,3068,2686
22/10/2015 13:30,22767,22792,22758,22778,22782,22807,22797,2830,2440
22/10/2015 13:15,22774,22785,22751,22768,22789,22809,22807,3108,2827
22/10/2015 13:00,22780,22794,22744,22775,22802,22811,22820,3398,2984
22/10/2015 11:45,22802,22809,22785,22785,22818,22813,22830,1025,3217
22/10/2015 11:30,22815,22816,22782,22803,22829,22810,22839,1840,3947
22/10/2015 11:15,22829,22829,22793,22814,22832,22805,22846,4762,4861
22/10/2015 11:00,22857,22868,22825,22831,22828,22817,22851,3893,4781
22/10/2015 10:45,22837,22876,22836,22859,22821,22829,22852,4567,4923
22/10/2015 10:30,22820,22850,22810,22836,22808,22836,22849,4671,5151
22/10/2015 10:15,22797,22849,22795,22818,22792,22844,22851,6410,4926
22/10/2015 10:00,22795,22815,22771,22796,22778,22854,22856,4364,3699
22/10/2015 9:45,22796,22812,22753,22794,22805,22862,22864,4605,3377
22/10/2015 9:30,22757,22830,22710,22794,22837,22868,22869,5706,3046
22/10/2015 9:15,22750,22800,22734,22756,22864,22870,22876,3544,2377
22/10/2015 9:00,22750,22765,22741,22752,22896,22880,22888,277,2201
20/10/2015 16:00,22951,22968,22920,22929,22929,22895,22901,2754,2956
20/10/2015 15:45,22932,22955,22917,22953,22920,22894,22902,2951,3245
20/10/2015 15:30,22916,22947,22891,22932,22898,22886,22901,2357,3284
20/10/2015 15:15,22916,22934,22884,22915,22875,22882,22900,2665,3689
20/10/2015 15:00,22885,22945,22884,22914,22864,22884,22901,4051,4275
20/10/2015 14:45,22844,22907,22843,22885,22861,22888,22900,4201,4104
20/10/2015 14:30,22820,22854,22805,22845,22868,22893,22902,3148,3994
20/10/2015 14:15,22861,22866,22808,22818,22873,22902,22910,4378,4232
20/10/2015 14:00,22899,22914,22825,22858,22889,22912,22922,5597,4062
20/10/2015 13:45,22921,22932,22882,22898,22904,22919,22927,3197,3118
20/10/2015 13:30,22868,22924,22859,22920,22915,22920,22933,3648,2797
20/10/2015 13:15,22900,22901,22852,22870,22919,22919,22941,4342,2403
20/10/2015 13:00,22933,22946,22876,22899,22931,22929,22952,3526,2054
20/10/2015 11:45,22953,22954,22929,22932,22934,22938,22961,879,1986
20/10/2015 11:30,22938,22960,22933,22954,22934,22939,22968,1589,2700
20/10/2015 11:15,22931,22943,22915,22939,22924,22941,22970,1681,3263
20/10/2015 11:00,22913,22946,22902,22933,22918,22952,22973,2596,4073
20/10/2015 10:45,22932,22956,22914,22914,22926,22962,22974,3187,4546
20/10/2015 10:30,22903,22947,22901,22931,22942,22975,22974,4449,5134
