Date,Open,High,Low,Close,SMAVG5,SMAVG10,SMAVG15,Volume,VolumeSMAVG5
23/2/2016 13:30,19379,19557,19377,19442,19373,19388,19417,10904,4319
23/2/2016 13:15,19359,19388,19356,19379,19355,19388,19419,3236,3319
23/2/2016 13:00,19348,19367,19344,19360,19360,19396,19425,2093,3251
23/2/2016 11:45,19335,19349,19326,19349,19371,19407,19433,1440,3498
23/2/2016 11:30,19351,19353,19312,19337,19387,19421,19440,3924,3948
23/2/2016 11:15,19402,19412,19343,19352,19403,19439,19446,5903,3837
23/2/2016 11:00,19417,19427,19400,19401,19421,19451,19451,2896,3464
23/2/2016 10:45,19426,19439,19408,19417,19431,19458,19452,3325,4062
23/2/2016 10:30,19420,19427,19396,19426,19443,19465,19452,3690,5138
23/2/2016 10:15,19439,19452,19415,19419,19455,19466,19452,3369,5357
23/2/2016 10:00,19454,19478,19434,19440,19475,19468,19453,4042,4749
23/2/2016 9:45,19477,19477,19424,19455,19482,19466,19454,5884,4757
23/2/2016 9:30,19487,19498,19387,19475,19485,19463,19456,8703,4359
23/2/2016 9:15,19512,19519,19462,19484,19486,19457,19453,4785,3300
23/2/2016 9:00,19531,19535,19520,19520,19478,19451,19453,329,2764
22/2/2016 16:00,19471,19482,19443,19476,19461,19442,19450,4085,3438
22/2/2016 15:45,19479,19482,19456,19471,19449,19440,19450,3892,3093
22/2/2016 15:30,19442,19490,19439,19480,19441,19442,19450,3410,2927
22/2/2016 15:15,19433,19453,19425,19442,19428,19436,19446,2106,2794
22/2/2016 15:00,19419,19454,19405,19434,19423,19441,19445,3698,3312
22/2/2016 14:45,19426,19436,19408,19420,19424,19445,19442,2358,3239
22/2/2016 14:30,19416,19441,19396,19427,19431,19450,19447,3063,3432
22/2/2016 14:15,19419,19438,19406,19416,19442,19455,19450,2746,3711
22/2/2016 14:00,19435,19438,19395,19420,19444,19456,19457,4695,4276
22/2/2016 13:45,19456,19476,19427,19435,19458,19456,19459,3334,3617
22/2/2016 13:30,19485,19488,19450,19457,19467,19451,19454,3320,3447
22/2/2016 13:15,19426,19497,19419,19484,19469,19454,19446,4458,3529
22/2/2016 13:00,19449,19470,19408,19425,19467,19454,19431,5571,3732
22/2/2016 11:45,19480,19496,19474,19488,19467,19463,19421,1402,3341
22/2/2016 11:30,19469,19498,19466,19481,19455,19460,19404,2484,3922
22/2/2016 11:15,19470,19481,19442,19469,19436,19447,19390,3731,4685
22/2/2016 11:00,19428,19497,19427,19470,19439,19434,19375,5473,4779
22/2/2016 10:45,19428,19452,19412,19426,19440,19413,19361,3614,4789
22/2/2016 10:30,19384,19438,19370,19427,19459,19397,19349,4307,5733
22/2/2016 10:15,19488,19495,19362,19386,19466,19379,19337,6300,6238
22/2/2016 10:00,19477,19498,19454,19487,19459,19367,19331,4199,5040
22/2/2016 9:45,19519,19519,19463,19476,19428,19344,19317,5526,5114
22/2/2016 9:30,19461,19546,19430,19517,19386,19321,19305,8332,4692
22/2/2016 9:15,19359,19493,19352,19463,19336,19295,19289,6831,3540
22/2/2016 9:00,19349,19360,19340,19352,19292,19273,19276,312,2609
19/2/2016 16:00,19264,19339,19249,19332,19274,19266,19270,4570,2889
19/2/2016 15:45,19268,19272,19247,19266,19259,19262,19264,3413,2454
19/2/2016 15:30,19244,19269,19226,19268,19257,19264,19263,2575,2252
19/2/2016 15:15,19261,19265,19233,19244,19253,19266,19262,2173,2383
19/2/2016 15:00,19256,19277,19249,19260,19254,19267,19262,1716,2844
19/2/2016 14:45,19253,19278,19246,19258,19259,19267,19261,2395,3405
19/2/2016 14:30,19249,19261,19229,19254,19265,19267,19261,2402,3568
19/2/2016 14:15,19247,19262,19220,19248,19272,19265,19261,3228,3728
19/2/2016 14:00,19286,19292,19230,19248,19279,19267,19263,4478,3511
19/2/2016 13:45,19288,19333,19277,19286,19281,19267,19263,4523,2868
19/2/2016 13:30,19289,19321,19284,19289,19276,19263,19259,3209,2555
19/2/2016 13:15,19284,19311,19280,19288,19268,19260,19260,3202,2546
19/2/2016 13:00,19264,19291,19255,19284,19259,19255,19264,2143,2564
19/2/2016 11:45,19260,19270,19247,19256,19256,19255,19265,1263,2812
19/2/2016 11:30,19253,19289,19252,19262,19253,19254,19269,2959,3223
19/2/2016 11:15,19240,19262,19224,19252,19249,19251,19272,3161,3386
19/2/2016 11:00,19266,19282,19235,19241,19251,19255,19273,3294,3670
19/2/2016 10:45,19245,19287,19244,19267,19251,19266,19275,3385,4021
19/2/2016 10:30,19244,19262,19227,19244,19254,19270,19278,3317,4785
19/2/2016 10:15,19258,19276,19238,19243,19255,19277,19283,3774,5137
19/2/2016 10:00,19242,19261,19206,19259,19252,19283,19289,4582,4438
19/2/2016 9:45,19282,19284,19222,19241,19259,19284,19294,5046,4391
19/2/2016 9:30,19251,19325,19249,19282,19282,19287,19302,7205,4396
19/2/2016 9:15,19230,19268,19190,19250,19286,19290,19305,5079,3413
19/2/2016 9:00,19232,19232,19222,19230,19299,19297,19310,277,2864
18/2/2016 16:00,19353,19353,19293,19294,19313,19307,19317,4348,3316
18/2/2016 15:45,19307,19363,19305,19353,19309,19311,19318,5071,2825
18/2/2016 15:30,19314,19321,19293,19305,19292,19313,19314,2291,2650
18/2/2016 15:15,19300,19335,19299,19313,19293,19315,19314,2331,2660
18/2/2016 15:00,19276,19312,19265,19301,19294,19316,19316,2537,2644
18/2/2016 14:45,19266,19292,19262,19274,19301,19319,19318,1894,2916
18/2/2016 14:30,19314,19315,19257,19266,19313,19322,19322,4199,3195
18/2/2016 14:15,19317,19329,19295,19313,19333,19326,19333,2338,3272
18/2/2016 14:00,19336,19340,19312,19317,19336,19325,19338,2252,3299
18/2/2016 13:45,19335,19342,19307,19337,19338,19328,19344,3897,3139
18/2/2016 13:30,19365,19371,19331,19334,19336,19326,19348,3287,2839
18/2/2016 13:15,19326,19397,19324,19365,19330,19327,19320,4586,2797
18/2/2016 13:00,19330,19354,19306,19326,19318,19332,19289,2472,2799
18/2/2016 11:45,19325,19330,19305,19326,19314,19339,19263,1452,2939
18/2/2016 11:30,19308,19340,19300,19327,19318,19348,19239,2396,3390
18/2/2016 11:15,19305,19333,19279,19308,19316,19354,19214,3078,3946
18/2/2016 11:00,19306,19312,19266,19303,19323,19314,19191,4597,4981
18/2/2016 10:45,19343,19347,19306,19307,19346,19275,19170,3170,5324
18/2/2016 10:30,19317,19383,19313,19343,19363,19238,19146,3707,6810
18/2/2016 10:15,19345,19346,19296,19318,19378,19199,19124,5179,7462
18/2/2016 10:00,19419,19419,19317,19345,19391,19163,19104,8251,6539
18/2/2016 9:45,19391,19447,19380,19419,19305,19124,19082,6313,5692
18/2/2016 9:30,19416,19451,19371,19391,19204,19082,19054,10601,5343
18/2/2016 9:15,19380,19445,19350,19417,19112,19037,19030,6968,4001
18/2/2016 9:00,19387,19391,19376,19384,19021,18997,19004,562,3218
17/2/2016 16:00,18912,18965,18911,18916,18935,18960,18983,4018,3980
17/2/2016 15:45,18934,18937,18895,18912,18943,18970,18992,4568,3803
17/2/2016 15:30,18958,18962,18916,18933,18960,18980,19009,3890,3545
17/2/2016 15:15,18955,18975,18946,18959,18962,18989,19028,3051,3642
17/2/2016 15:00,18963,18981,18930,18954,18972,18996,19045,4371,3754
17/2/2016 14:45,18996,18997,18941,18959,18986,19007,19066,3133,3542
17/2/2016 14:30,18942,19002,18934,18996,18997,19017,19088,3282,3861
17/2/2016 14:15,19008,19012,18939,18944,18999,19034,19104,4373,4016
17/2/2016 14:00,19020,19045,18994,19009,19015,19060,19120,3610,4156
17/2/2016 13:45,19013,19026,18983,19020,19019,19082,19132,3314,3847
17/2/2016 13:30,19007,19040,18978,19014,19027,19106,19146,4728,4351
17/2/2016 13:15,19020,19042,18995,19009,19036,19134,19154,4057,4662
17/2/2016 13:00,19019,19054,18985,19022,19069,19156,19161,5070,4758
17/2/2016 11:45,19064,19067,19020,19029,19106,19172,19168,2067,4572
17/2/2016 11:30,19059,19077,19020,19063,19145,19188,19174,5834,5130
17/2/2016 11:15,19170,19185,19057,19059,19185,19205,19176,6280,5114
17/2/2016 11:00,19209,19218,19164,19170,19231,19213,19181,4538,5410
17/2/2016 10:45,19224,19258,19202,19209,19244,19207,19180,4141,5799
17/2/2016 10:30,19259,19281,19219,19225,19239,19199,19178,4855,6645
17/2/2016 10:15,19288,19307,19256,19260,19231,19189,19172,5755,6826
17/2/2016 10:00,19237,19299,19221,19289,19225,19172,19163,7761,5782
17/2/2016 9:45,19181,19245,19177,19238,19196,19157,19156,6484,5009
17/2/2016 9:30,19186,19235,19157,19182,19169,19149,19155,8369,4518
17/2/2016 9:15,19233,19238,19155,19187,19158,19147,19160,5762,3376
17/2/2016 9:00,19250,19250,19227,19231,19146,19142,19162,532,2750
16/2/2016 16:00,19104,19141,19070,19141,19118,19132,19162,3899,3599
16/2/2016 15:45,19127,19132,19075,19105,19118,19136,19167,4030,3465
16/2/2016 15:30,19127,19138,19094,19127,19128,19148,19175,2659,3148
16/2/2016 15:15,19091,19136,19085,19128,19136,19161,19181,2628,3227
16/2/2016 15:00,19140,19140,19060,19090,19138,19170,19189,4779,3317
16/2/2016 14:45,19155,19155,19117,19140,19146,19184,19195,3229,3438
16/2/2016 14:30,19170,19181,19154,19155,19153,19192,19196,2447,3843
16/2/2016 14:15,19138,19176,19120,19168,19169,19199,19193,3054,3936
16/2/2016 14:00,19132,19157,19113,19137,19185,19204,19184,3077,3829
16/2/2016 13:45,19176,19177,19120,19130,19202,19214,19172,5385,3472
16/2/2016 13:30,19232,19234,19159,19177,19222,19220,19162,5253,2732
16/2/2016 13:15,19249,19272,19229,19231,19230,19217,19139,2910,2294
16/2/2016 13:00,19229,19250,19217,19249,19229,19205,19118,2520,2466
16/2/2016 11:45,19232,19237,19214,19222,19223,19184,19095,1293,2937
16/2/2016 11:30,19218,19243,19212,19232,19227,19157,19071,1683,3923
16/2/2016 11:15,19224,19231,19204,19217,19217,19132,19048,3065,4568
16/2/2016 11:00,19220,19242,19199,19223,19204,19094,19024,3771,5351
16/2/2016 10:45,19242,19257,19202,19220,19182,19063,19001,4874,6355
16/2/2016 10:30,19184,19243,19165,19243,19146,19031,18977,6222,7376
16/2/2016 10:15,19149,19199,19141,19183,19087,18993,18951,4908,7574
16/2/2016 10:00,19114,19175,19107,19149,19046,18964,18928,6979,6635
16/2/2016 9:45,19041,19137,19023,19113,18984,18934,18909,8790,6502
16/2/2016 9:30,18949,19043,18925,19041,18945,18910,18892,9980,5777
16/2/2016 9:15,18980,18995,18892,18950,18916,18893,18879,7215,4360
16/2/2016 9:00,18990,18990,18972,18979,18899,18882,18871,211,3414
15/2/2016 16:00,18921,18921,18832,18835,18881,18869,18861,6315,3996
15/2/2016 15:45,18895,18932,18890,18921,18885,18872,18856,5164,3328
15/2/2016 15:30,18868,18899,18863,18894,18875,18866,18845,2894,3026
15/2/2016 15:15,18889,18892,18862,18866,18870,18861,18834,2487,2995
15/2/2016 15:00,18851,18892,18827,18891,18866,18857,18823,3118,3135
15/2/2016 14:45,18871,18872,18824,18853,18857,18851,18811,2979,3179
15/2/2016 14:30,18868,18913,18867,18871,18859,18841,18802,3654,3117
15/2/2016 14:15,18847,18873,18839,18868,18856,18830,18794,2736,3191
15/2/2016 14:00,18844,18863,18824,18846,18853,18816,18783,3187,3219
15/2/2016 13:45,18864,18878,18838,18845,18847,18801,18772,3340,3000
15/2/2016 13:30,18860,18892,18848,18863,18845,18788,18761,2667,3477
15/2/2016 13:15,18848,18889,18845,18859,18824,18774,18728,4026,3539
15/2/2016 13:00,18826,18860,18810,18850,18804,18763,18692,2875,3505
15/2/2016 11:45,18836,18862,18820,18820,18779,18748,18656,2093,3515
15/2/2016 11:30,18756,18845,18751,18834,18754,18735,18625,5726,3752
15/2/2016 11:15,18762,18768,18739,18757,18731,18719,18594,2973,3511
15/2/2016 11:00,18724,18770,18722,18761,18724,18680,18567,3859,3979
15/2/2016 10:45,18697,18728,18687,18724,18722,18635,18543,2924,4316
15/2/2016 10:30,18718,18738,18696,18696,18718,18594,18519,3279,5156
15/2/2016 10:15,18722,18754,18703,18717,18715,18561,18496,4520,6001
15/2/2016 10:00,18752,18758,18690,18722,18707,18525,18475,5313,5218
15/2/2016 9:45,18699,18779,18696,18753,18637,18489,18452,5543,5033
15/2/2016 9:30,18683,18748,18678,18700,18548,18453,18429,7123,4787
15/2/2016 9:15,18668,18741,18621,18683,18471,18420,18410,7507,4048
15/2/2016 9:00,18648,18675,18642,18675,18407,18387,18394,602,3025
12/2/2016 16:00,18315,18388,18313,18372,18344,18359,18377,4391,3457
12/2/2016 15:45,18312,18339,18300,18312,18342,18360,18377,4312,3098
12/2/2016 15:30,18366,18367,18310,18312,18358,18369,18379,3427,2523
12/2/2016 15:15,18360,18392,18349,18364,18368,18379,18378,2394,2248
12/2/2016 15:00,18359,18378,18337,18361,18367,18387,18377,2761,2147
12/2/2016 14:45,18392,18413,18354,18359,18373,18393,18376,2594,2146
12/2/2016 14:30,18363,18398,18346,18393,18378,18395,18378,1438,1921
12/2/2016 14:15,18359,18365,18324,18364,18381,18390,18380,2052,2180
12/2/2016 14:00,18390,18398,18351,18358,18391,18383,18381,1888,2536
12/2/2016 13:45,18384,18392,18348,18391,18407,18382,18376,2756,2683
12/2/2016 13:30,18405,18416,18380,18386,18414,18378,18369,1470,2831
12/2/2016 13:15,18413,18416,18374,18405,18412,18378,18368,2733,3129
12/2/2016 13:00,18412,18484,18404,18413,18399,18380,18373,3834,2989
12/2/2016 11:45,18423,18459,18413,18440,18376,18376,18378,2623,2755
12/2/2016 11:30,18379,18430,18378,18424,18358,18360,18380,3495,2706
12/2/2016 11:15,18337,18408,18330,18380,18343,18346,18383,2959,2603
12/2/2016 11:00,18297,18347,18296,18336,18343,18346,18389,2032,2779
12/2/2016 10:45,18349,18361,18293,18298,18361,18360,18396,2664,3473
12/2/2016 10:30,18348,18376,18332,18350,18376,18380,18405,2380,4136
12/2/2016 10:15,18379,18380,18341,18350,18363,18392,18409,2979,4702
12/2/2016 10:00,18424,18428,18360,18380,18349,18403,18414,3839,4234
12/2/2016 9:45,18373,18449,18364,18425,18349,18412,18420,5504,4471
12/2/2016 9:30,18284,18373,18273,18373,18360,18413,18426,5977,4242
12/2/2016 9:15,18282,18298,18217,18285,18384,18420,18433,5209,3608
12/2/2016 9:00,18279,18283,18271,18283,18420,18432,18446,640,3208
11/2/2016 16:00,18480,18484,18375,18378,18458,18446,18459,5024,3603
11/2/2016 15:45,18494,18502,18454,18482,18475,18456,18466,4358,2963
11/2/2016 15:30,18468,18501,18454,18493,18466,18458,18469,2809,2391
11/2/2016 15:15,18468,18505,18453,18466,18455,18458,18472,3207,2226
11/2/2016 15:00,18464,18485,18443,18469,18443,18459,18476,2616,2014
11/2/2016 14:45,18439,18467,18422,18464,18434,18459,18479,1823,1897
11/2/2016 14:30,18442,18458,18427,18438,18438,18462,18484,1499,1819
11/2/2016 14:15,18403,18453,18400,18440,18451,18471,18490,1984,1686
11/2/2016 14:00,18425,18441,18397,18403,18460,18481,18497,2149,1651
11/2/2016 13:45,18482,18482,18417,18424,18476,18493,18492,2031,1455
11/2/2016 13:30,18501,18508,18465,18483,18484,18501,18491,1434,1458
11/2/2016 13:15,18489,18511,18482,18503,18486,18507,18546,834,1607
11/2/2016 13:00,18484,18526,18480,18487,18491,18509,18598,1807,1818
11/2/2016 11:45,18468,18488,18456,18481,18502,18516,18649,1170,1811
11/2/2016 11:30,18492,18496,18446,18468,18511,18501,18699,2043,1971
11/2/2016 11:15,18531,18536,18485,18492,18518,18494,18752,2181,2034
11/2/2016 11:00,18539,18573,18526,18529,18527,18576,18805,1888,2310
11/2/2016 10:45,18526,18553,18519,18538,18527,18652,18855,1774,3115
11/2/2016 10:30,18502,18532,18501,18526,18530,18723,18903,1967,4544
11/2/2016 10:15,18541,18545,18499,18503,18491,18794,18950,2361,5457
11/2/2016 10:00,18523,18554,18485,18541,18470,18869,19002,3562,5229
11/2/2016 9:45,18557,18587,18474,18525,18625,18944,19055,5910,5211
11/2/2016 9:30,18330,18558,18326,18556,18777,19020,19108,8919,4652
11/2/2016 9:15,18400,18409,18270,18331,18916,19090,19156,6532,3396
11/2/2016 9:00,18400,18405,18383,18399,19097,19180,19219,1222,2571
5/2/2016 16:00,19286,19356,19251,19313,19267,19268,19277,3473,2900
5/2/2016 15:45,19248,19292,19248,19288,19264,19270,19272,3113,2726
5/2/2016 15:30,19232,19255,19213,19251,19262,19274,19269,2641,2624
5/2/2016 15:15,19252,19279,19229,19232,19263,19277,19267,2404,2524
5/2/2016 15:00,19295,19309,19252,19253,19263,19280,19268,2870,2771
5/2/2016 14:45,19278,19320,19264,19296,19269,19281,19270,2600,2820
5/2/2016 14:30,19259,19298,19253,19277,19276,19276,19273,2605,2891
5/2/2016 14:15,19230,19266,19228,19259,19285,19272,19279,2143,3116
5/2/2016 14:00,19285,19285,19218,19231,19290,19270,19287,3635,3186
5/2/2016 13:45,19326,19338,19273,19284,19297,19271,19289,3118,2706
5/2/2016 13:30,19325,19328,19288,19327,19293,19270,19283,2955,2388
5/2/2016 13:15,19280,19352,19264,19326,19275,19272,19271,3729,2267
5/2/2016 13:00,19268,19315,19260,19280,19259,19277,19262,2493,1992
5/2/2016 11:45,19263,19273,19243,19270,19249,19286,19258,1235,2211
5/2/2016 11:30,19238,19285,19238,19263,19244,19285,19258,1528,2932
5/2/2016 11:15,19245,19270,19238,19238,19246,19278,19259,2351,3483
5/2/2016 11:00,19230,19259,19216,19246,19269,19269,19263,2351,3775
5/2/2016 10:45,19243,19252,19208,19230,19294,19263,19265,3589,4305
5/2/2016 10:30,19272,19273,19218,19243,19322,19262,19265,4839,5390
5/2/2016 10:15,19352,19376,19271,19274,19325,19265,19265,4284,5330
5/2/2016 10:00,19370,19380,19333,19350,19309,19266,19261,3814,4514
5/2/2016 9:45,19371,19398,19361,19371,19270,19261,19252,4999,4467
5/2/2016 9:30,19260,19409,19254,19372,19233,19250,19246,9014,4461
5/2/2016 9:15,19189,19319,19186,19260,19202,19236,19237,4537,3328
5/2/2016 9:00,19188,19203,19186,19191,19204,19234,19238,206,2839
4/2/2016 16:00,19186,19208,19153,19156,19223,19237,19244,3580,3386
4/2/2016 15:45,19220,19230,19161,19184,19251,19244,19251,4967,3252
4/2/2016 15:30,19269,19269,19212,19221,19267,19252,19257,3349,2837
4/2/2016 15:15,19288,19297,19259,19267,19270,19254,19263,2092,2544
4/2/2016 15:00,19300,19302,19257,19285,19265,19255,19266,2940,2549
4/2/2016 14:45,19264,19309,19261,19300,19251,19254,19266,2914,2698
4/2/2016 14:30,19234,19275,19233,19264,19236,19251,19267,2892,2623
4/2/2016 14:15,19241,19246,19222,19235,19237,19252,19272,1883,2590
4/2/2016 14:00,19214,19242,19211,19241,19237,19260,19273,2114,2923
4/2/2016 13:45,19223,19238,19189,19213,19246,19267,19276,3685,2762
4/2/2016 13:30,19267,19271,19219,19226,19258,19274,19273,2540,2412
4/2/2016 13:15,19236,19275,19231,19268,19266,19283,19257,2727,2659
4/2/2016 13:00,19268,19277,19213,19237,19268,19289,19238,3550,2742
4/2/2016 11:45,19273,19288,19261,19284,19282,19290,19222,1307,2847
4/2/2016 11:30,19267,19289,19256,19273,19289,19291,19201,1937,3604
4/2/2016 11:15,19280,19297,19250,19267,19290,19281,19183,3773,4125
4/2/2016 11:00,19305,19305,19278,19280,19299,19252,19164,3141,4544
4/2/2016 10:45,19319,19357,19293,19306,19310,19224,19146,4077,5428
4/2/2016 10:30,19283,19345,19280,19318,19299,19193,19120,5093,6422
4/2/2016 10:15,19313,19318,19263,19281,19292,19158,19093,4540,7078
4/2/2016 10:00,19336,19340,19271,19312,19272,19129,19069,5870,6286
4/2/2016 9:45,19247,19355,19239,19334,19205,19096,19042,7562,5935
4/2/2016 9:30,19284,19318,19227,19248,19137,19064,19013,9044,5351
4/2/2016 9:15,19180,19313,19115,19286,19086,19030,18990,8373,4205
4/2/2016 9:00,19188,19191,19157,19180,19023,18994,18967,582,3358
3/2/2016 16:00,18991,19010,18961,18978,18987,18967,18947,4114,3999
3/2/2016 15:45,18996,19012,18964,18993,18987,18960,18937,4644,3972
3/2/2016 15:30,18970,19002,18955,18995,18990,18951,18930,3312,3888
3/2/2016 15:15,18999,19029,18953,18970,18974,18941,18921,4137,3756
3/2/2016 15:00,18979,19022,18978,18997,18964,18939,18912,3789,3502
3/2/2016 14:45,19009,19019,18947,18979,18948,18928,18902,3980,3436
3/2/2016 14:30,18917,19011,18900,19009,18933,18913,18892,4222,3171
3/2/2016 14:15,18918,18934,18898,18917,18912,18900,18877,2654,3116
3/2/2016 14:00,18919,18919,18875,18918,18908,18894,18874,2863,3287
3/2/2016 13:45,18905,18923,18864,18917,18914,18886,18867,3459,3386
3/2/2016 13:30,18903,18922,18883,18906,18907,18880,18871,2658,3336
3/2/2016 13:15,18899,18929,18875,18902,18892,18872,18906,3948,3770
3/2/2016 13:00,18926,18938,18882,18899,18888,18860,18942,3507,3970
3/2/2016 11:45,18884,18960,18874,18946,18880,18857,18982,3359,4129
3/2/2016 11:30,18831,18897,18825,18884,18859,18844,19021,3209,4402
3/2/2016 11:15,18882,18906,18826,18830,18852,18852,19062,4826,4769
3/2/2016 11:00,18860,18907,18848,18881,18851,18914,19108,4948,5127
