Date,Time,Open,High,Low,Close,Volume,OpenInt
2016-02-04,03:05:00,1.8161,1.8357,1.8161,1.8357,40966,0
2016-02-04,03:50:00,1.8357,1.8357,1.8357,1.8357,102415,0
2016-02-04,03:55:00,1.8357,1.8357,1.8357,1.8357,51208,0
2016-02-04,04:05:00,1.8357,1.8357,1.8259,1.8259,32773,0
2016-02-04,04:20:00,1.8259,1.8259,1.8161,1.8161,94222,0
2016-02-04,04:25:00,1.8161,1.8259,1.8161,1.8259,40966,0
2016-02-04,04:30:00,1.8259,1.8357,1.8259,1.8259,163865,0
2016-02-04,04:35:00,1.8259,1.8454,1.8259,1.8454,106512,0
2016-02-04,04:40:00,1.8454,1.8454,1.8454,1.8454,197662,0
2016-02-04,04:45:00,1.8454,1.8454,1.8454,1.8454,61449,0
2016-02-04,04:50:00,1.8454,1.8454,1.8454,1.8454,178203,0
2016-02-04,04:55:00,1.8454,1.8454,1.8454,1.8454,10242,0
2016-02-04,05:00:00,1.8454,1.8454,1.8454,1.8454,30725,0
2016-02-04,06:10:00,1.8454,1.8454,1.8259,1.8259,143382,0
2016-02-04,06:25:00,1.8259,1.8259,1.8259,1.8259,10242,0
2016-02-04,06:30:00,1.8259,1.8259,1.8259,1.8259,10242,0
2016-02-04,06:35:00,1.8259,1.8259,1.8259,1.8259,10242,0
2016-02-04,06:40:00,1.8259,1.8259,1.8259,1.8259,29700,0
2016-02-04,06:45:00,1.8259,1.8259,1.8259,1.8259,1024,0
2016-02-04,06:50:00,1.8259,1.8259,1.8161,1.8161,43014,0
2016-02-04,07:00:00,1.8161,1.8161,1.8161,1.8161,24580,0
2016-02-04,07:05:00,1.8161,1.8161,1.8161,1.8161,10242,0
2016-02-04,07:25:00,1.8161,1.8161,1.8161,1.8161,20483,0
2016-02-04,07:35:00,1.8161,1.8161,1.8161,1.8161,3072,0
2016-02-04,07:45:00,1.8161,1.8259,1.8161,1.8259,20483,0
2016-02-04,07:50:00,1.8259,1.8357,1.8259,1.8357,24580,0
2016-02-04,07:55:00,1.8357,1.8357,1.8357,1.8357,59401,0
2016-02-04,08:00:00,1.8357,1.8454,1.8357,1.8454,61449,0
2016-02-04,08:20:00,1.8454,1.8454,1.8357,1.8357,4097,0
2016-02-04,08:25:00,1.8357,1.8454,1.8357,1.8454,72715,0
2016-02-04,08:30:00,1.8454,1.8454,1.8454,1.8454,3072,0
2016-02-04,08:35:00,1.8454,1.8454,1.8357,1.8454,98319,0
2016-02-04,08:40:00,1.8454,1.8552,1.8454,1.8454,17411,0
2016-02-04,08:45:00,1.8454,1.8454,1.8454,1.8454,53256,0
2016-02-04,08:55:00,1.8454,1.8454,1.8357,1.8357,93198,0
2016-02-04,09:00:00,1.8357,1.8357,1.8357,1.8357,105488,0
2016-02-05,02:45:00,1.7868,1.8357,1.7868,1.7966,18435,0
2016-02-05,03:05:00,1.7966,1.7966,1.7966,1.7966,10242,0
2016-02-05,03:10:00,1.8064,1.8064,1.8064,1.8064,3072,0
2016-02-05,03:20:00,1.8064,1.8064,1.7966,1.8064,90126,0
2016-02-05,03:35:00,1.8259,1.8259,1.8259,1.8259,30725,0
2016-02-05,03:40:00,1.8259,1.8259,1.8259,1.8259,10242,0
2016-02-05,03:45:00,1.8259,1.8259,1.8259,1.8259,10242,0
2016-02-05,04:00:00,1.8259,1.8259,1.8259,1.8259,20483,0
2016-02-05,04:05:00,1.8259,1.8259,1.8259,1.8259,20483,0
2016-02-05,04:10:00,1.8259,1.8259,1.8259,1.8259,1024,0
2016-02-05,04:25:00,1.8259,1.8259,1.8259,1.8259,9217,0
2016-02-05,04:50:00,1.8259,1.8259,1.8259,1.8259,14338,0
2016-02-05,06:05:00,1.8259,1.8259,1.8259,1.8259,1024,0
2016-02-05,06:15:00,1.8259,1.8259,1.8259,1.8259,8193,0
2016-02-05,06:45:00,1.8259,1.8259,1.8259,1.8259,4097,0
2016-02-05,06:55:00,1.8259,1.8454,1.8259,1.8454,102415,0
2016-02-05,07:15:00,1.8454,1.8454,1.8259,1.8259,20483,0
2016-02-05,07:30:00,1.8259,1.865,1.8259,1.865,369720,0
2016-02-05,07:35:00,1.865,1.8845,1.865,1.865,620638,0
2016-02-05,07:40:00,1.865,1.8942,1.865,1.8942,298029,0
2016-02-05,07:45:00,1.8942,1.8942,1.8942,1.8942,81932,0
2016-02-05,07:50:00,1.8942,1.904,1.8942,1.8942,115729,0
2016-02-05,07:55:00,1.8942,1.8942,1.8747,1.8747,661604,0
2016-02-05,08:00:00,1.8747,1.8747,1.8747,1.8747,50184,0
2016-02-05,08:05:00,1.8747,1.8747,1.8747,1.8747,1024,0
2016-02-05,08:20:00,1.8747,1.8747,1.8747,1.8747,45063,0
2016-02-05,08:30:00,1.8747,1.8747,1.8747,1.8747,18435,0
2016-02-05,08:45:00,1.8747,1.8747,1.8747,1.8747,5121,0
2016-02-05,08:50:00,1.8747,1.8942,1.8747,1.8942,116754,0
2016-02-05,08:55:00,1.8942,1.8942,1.8942,1.8942,5121,0
2016-02-05,09:00:00,1.8942,1.8942,1.865,1.8845,518222,0
2016-02-11,02:35:00,1.8259,1.8357,1.8259,1.8259,2048,0
2016-02-11,02:45:00,1.8259,1.8259,1.8064,1.8064,14338,0
2016-02-11,03:00:00,1.8064,1.8161,1.8064,1.8161,12290,0
2016-02-11,03:20:00,1.8161,1.8161,1.8064,1.8161,55304,0
2016-02-11,03:35:00,1.8161,1.8454,1.8161,1.8454,154647,0
2016-02-11,03:50:00,1.8454,1.865,1.8454,1.865,14338,0
2016-02-11,03:55:00,1.865,1.8747,1.865,1.8747,46087,0
2016-02-11,04:05:00,1.8747,1.8942,1.8747,1.8942,131092,0
2016-02-11,04:10:00,1.8845,1.8845,1.8845,1.8845,20483,0
2016-02-11,04:20:00,1.8942,1.8942,1.8845,1.8845,30725,0
2016-02-11,04:25:00,1.8845,1.9235,1.8845,1.9138,636000,0
2016-02-11,04:30:00,1.9138,1.9138,1.9138,1.9138,3072,0
2016-02-11,04:35:00,1.9235,1.9235,1.9235,1.9235,174106,0
2016-02-11,04:40:00,1.9235,1.9333,1.9235,1.9333,157720,0
2016-02-11,04:45:00,1.9333,1.9431,1.9235,1.9333,154647,0
2016-02-11,04:50:00,1.9333,1.9431,1.9235,1.9333,618589,0
2016-02-11,04:55:00,1.9333,1.9333,1.9235,1.9235,53256,0
2016-02-11,05:00:00,1.9235,1.9235,1.9138,1.9138,157720,0
2016-02-11,06:05:00,1.9138,1.9235,1.904,1.904,90126,0
2016-02-11,06:10:00,1.904,1.904,1.904,1.904,184348,0
2016-02-11,06:20:00,1.904,1.9235,1.904,1.9235,81932,0
2016-02-11,06:25:00,1.9235,1.9333,1.9235,1.9333,273449,0
2016-02-11,06:30:00,1.9333,1.9333,1.9333,1.9333,40966,0
2016-02-11,06:35:00,1.9333,1.9528,1.9333,1.9431,662628,0
2016-02-11,06:40:00,1.9431,1.9431,1.9235,1.9235,336947,0
2016-02-11,06:45:00,1.9235,1.9235,1.9235,1.9235,1024,0
2016-02-11,06:55:00,1.9235,1.9333,1.9235,1.9333,91150,0
2016-02-11,07:00:00,1.9333,1.9333,1.9138,1.9138,110609,0
2016-02-11,07:05:00,1.9138,1.9138,1.9138,1.9138,10242,0
2016-02-11,07:10:00,1.9138,1.9138,1.9138,1.9138,53256,0
2016-02-11,07:20:00,1.9138,1.9138,1.9138,1.9138,1024,0
2016-02-11,07:30:00,1.9138,1.9138,1.904,1.9138,81932,0
2016-02-11,07:45:00,1.9138,1.9138,1.9138,1.9138,33797,0
2016-02-11,07:50:00,1.9138,1.9235,1.9138,1.9235,70667,0
2016-02-11,08:00:00,1.9235,1.9235,1.9235,1.9235,1024,0
2016-02-11,08:10:00,1.9235,1.9235,1.9235,1.9235,30725,0
2016-02-11,08:25:00,1.9235,1.9235,1.9235,1.9235,30725,0
2016-02-11,08:35:00,1.9235,1.9235,1.9235,1.9235,38918,0
2016-02-11,08:45:00,1.9235,1.9235,1.9235,1.9235,286763,0
2016-02-11,08:50:00,1.9235,1.9333,1.9235,1.9333,157720,0
2016-02-11,08:55:00,1.9333,1.9333,1.9235,1.9235,40966,0
2016-02-11,09:00:00,1.9235,1.9333,1.9235,1.9235,451652,0
2016-02-12,04:00:00,1.8845,1.8942,1.8552,1.8552,164889,0
2016-02-12,04:10:00,1.8552,1.8552,1.8552,1.8552,1024,0
2016-02-12,04:25:00,1.8552,1.8552,1.8552,1.8552,27652,0
2016-02-12,04:30:00,1.8552,1.8552,1.8552,1.8552,3072,0
2016-02-12,06:25:00,1.8552,1.8552,1.8552,1.8552,67594,0
2016-02-12,06:35:00,1.8552,1.865,1.8552,1.865,61449,0
2016-02-12,06:55:00,1.865,1.865,1.8552,1.8552,14338,0
2016-02-12,07:05:00,1.8552,1.8552,1.8552,1.8552,4097,0
2016-02-12,07:45:00,1.8552,1.8552,1.8552,1.8552,5121,0
2016-02-12,07:55:00,1.8552,1.8552,1.8552,1.8552,7169,0
2016-02-12,08:45:00,1.8552,1.8552,1.8552,1.8552,5121,0
2016-02-12,08:50:00,1.8552,1.8552,1.8552,1.8552,40966,0
2016-02-12,09:00:00,1.8454,1.8552,1.8454,1.8552,10242,0
2016-02-15,04:30:00,1.8357,1.8357,1.8357,1.8357,10242,0
2016-02-15,04:45:00,1.8747,1.8747,1.8747,1.8747,20483,0
2016-02-15,04:55:00,1.8747,1.8747,1.8552,1.8552,46087,0
2016-02-15,06:20:00,1.8552,1.865,1.8552,1.865,10242,0
