Date,Time,Open,High,Low,Close,Volume,OpenInt
2016-02-04,06:05:00,1.77,1.78,1.77,1.78,6000,0
2016-02-05,02:45:00,1.77,1.78,1.77,1.78,6000,0
2016-02-05,03:15:00,1.78,1.78,1.78,1.78,6000,0
2016-02-05,03:20:00,1.78,1.78,1.78,1.78,6000,0
2016-02-05,03:30:00,1.78,1.78,1.78,1.78,8000,0
2016-02-05,04:10:00,1.78,1.78,1.78,1.78,40000,0
2016-02-05,06:05:00,1.78,1.78,1.78,1.78,2000,0
2016-02-05,06:35:00,1.79,1.79,1.79,1.79,4000,0
2016-02-11,02:35:00,1.72,1.79,1.72,1.78,78000,0
2016-02-11,02:45:00,1.78,1.78,1.78,1.78,2000,0
2016-02-11,04:20:00,1.77,1.77,1.72,1.72,4000,0
2016-02-11,04:25:00,1.72,1.72,1.72,1.72,2000,0
2016-02-11,04:50:00,1.72,1.72,1.72,1.72,2000,0
2016-02-11,04:55:00,1.72,1.72,1.71,1.71,30000,0
2016-02-11,06:05:00,1.71,1.71,1.71,1.71,10000,0
2016-02-11,06:35:00,1.72,1.72,1.72,1.72,2000,0
2016-02-11,06:50:00,1.72,1.72,1.72,1.72,2000,0
2016-02-11,07:05:00,1.72,1.72,1.72,1.72,2000,0
2016-02-11,07:15:00,1.72,1.72,1.72,1.72,2000,0
2016-02-11,07:35:00,1.69,1.69,1.69,1.69,2000,0
2016-02-11,07:55:00,1.69,1.69,1.69,1.69,4000,0
2016-02-11,08:20:00,1.69,1.72,1.69,1.72,38000,0
2016-02-11,08:55:00,1.72,1.72,1.71,1.72,18000,0
2016-02-11,09:00:00,1.72,1.74,1.7,1.7,24000,0
2016-02-12,02:50:00,1.7,1.71,1.7,1.7,6000,0
2016-02-12,02:55:00,1.7,1.71,1.7,1.71,12000,0
2016-02-12,03:00:00,1.71,1.71,1.7,1.7,4000,0
2016-02-12,03:30:00,1.69,1.69,1.67,1.67,6000,0
2016-02-12,03:55:00,1.67,1.67,1.67,1.67,6000,0
2016-02-12,04:20:00,1.67,1.67,1.67,1.67,2000,0
2016-02-12,04:25:00,1.67,1.67,1.67,1.67,4000,0
2016-02-12,04:30:00,1.67,1.67,1.66,1.66,4000,0
2016-02-12,04:40:00,1.66,1.66,1.66,1.66,4000,0
2016-02-12,04:50:00,1.66,1.66,1.66,1.66,2000,0
2016-02-12,04:55:00,1.66,1.66,1.66,1.66,2000,0
2016-02-12,05:00:00,1.66,1.66,1.66,1.66,2000,0
2016-02-12,06:05:00,1.66,1.66,1.66,1.66,20000,0
2016-02-12,06:10:00,1.66,1.66,1.66,1.66,4000,0
2016-02-12,06:15:00,1.66,1.66,1.66,1.66,2000,0
2016-02-12,06:25:00,1.66,1.66,1.66,1.66,4000,0
2016-02-12,06:30:00,1.66,1.66,1.66,1.66,2000,0
2016-02-12,06:40:00,1.66,1.66,1.66,1.66,2000,0
2016-02-12,06:50:00,1.66,1.66,1.66,1.66,2000,0
2016-02-12,06:55:00,1.66,1.66,1.66,1.66,4000,0
2016-02-12,07:05:00,1.66,1.66,1.66,1.66,2000,0
2016-02-12,07:10:00,1.66,1.66,1.66,1.66,2000,0
2016-02-12,07:20:00,1.66,1.66,1.66,1.66,2000,0
2016-02-12,07:25:00,1.66,1.66,1.66,1.66,2000,0
2016-02-12,07:30:00,1.66,1.66,1.66,1.66,2000,0
2016-02-12,07:35:00,1.66,1.67,1.66,1.66,18000,0
2016-02-12,07:40:00,1.66,1.66,1.65,1.65,106000,0
2016-02-12,07:45:00,1.65,1.65,1.65,1.65,2000,0
2016-02-12,07:55:00,1.65,1.65,1.65,1.65,4000,0
2016-02-12,08:00:00,1.65,1.65,1.65,1.65,2000,0
2016-02-12,08:10:00,1.65,1.65,1.65,1.65,2000,0
2016-02-12,08:20:00,1.65,1.65,1.65,1.65,4000,0
2016-02-12,08:25:00,1.65,1.65,1.65,1.65,2000,0
2016-02-12,08:30:00,1.65,1.65,1.65,1.65,2000,0
2016-02-12,08:40:00,1.65,1.65,1.65,1.65,4000,0
2016-02-12,08:50:00,1.65,1.65,1.65,1.65,2000,0
2016-02-12,08:55:00,1.65,1.65,1.64,1.65,12000,0
2016-02-15,03:10:00,1.7,1.7,1.7,1.7,10000,0
2016-02-15,03:25:00,1.7,1.7,1.7,1.7,40000,0
2016-02-15,03:40:00,1.7,1.7,1.66,1.66,8000,0
2016-02-15,04:50:00,1.67,1.67,1.67,1.67,2000,0
2016-02-15,06:05:00,1.67,1.67,1.67,1.67,4000,0
2016-02-15,06:20:00,1.67,1.67,1.67,1.67,2000,0
2016-02-15,06:50:00,1.67,1.67,1.67,1.67,4000,0
2016-02-15,07:40:00,1.67,1.67,1.66,1.66,4000,0
2016-02-15,08:10:00,1.66,1.66,1.66,1.66,2000,0
2016-02-15,08:25:00,1.66,1.66,1.66,1.66,2000,0
2016-02-15,08:40:00,1.66,1.66,1.66,1.66,26000,0
2016-02-15,08:55:00,1.66,1.66,1.64,1.64,6000,0
2016-02-16,06:25:00,1.63,1.63,1.63,1.63,2000,0
2016-02-16,06:55:00,1.63,1.65,1.63,1.65,4000,0
2016-02-16,07:10:00,1.65,1.65,1.65,1.65,2000,0
2016-02-16,07:25:00,1.65,1.65,1.65,1.65,2000,0
2016-02-16,07:35:00,1.66,1.66,1.66,1.66,30000,0
