Date,Time,Open,High,Low,Close,Volume,OpenInt
2016-02-25,02:35:00,0.109,0.109,0.109,0.109,600000,0
2016-02-25,02:40:00,0.109,0.109,0.109,0.109,400000,0
2016-02-25,02:45:00,0.109,0.109,0.108,0.108,200000,0
2016-02-25,02:55:00,0.108,0.108,0.107,0.107,480000,0
2016-02-25,03:00:00,0.107,0.107,0.107,0.107,220000,0
2016-02-25,03:05:00,0.107,0.107,0.107,0.107,420000,0
2016-02-25,03:10:00,0.107,0.108,0.107,0.108,400000,0
2016-02-25,03:15:00,0.108,0.109,0.107,0.109,2660000,0
2016-02-25,03:20:00,0.109,0.109,0.109,0.109,360000,0
2016-02-25,03:25:00,0.109,0.109,0.109,0.109,480000,0
2016-02-25,03:30:00,0.109,0.11,0.109,0.11,520000,0
2016-02-25,03:35:00,0.11,0.11,0.108,0.109,1000000,0
2016-02-25,03:40:00,0.109,0.11,0.109,0.11,1580000,0
2016-02-25,03:45:00,0.11,0.11,0.109,0.109,820000,0
2016-02-25,03:50:00,0.109,0.109,0.109,0.109,300000,0
2016-02-25,03:55:00,0.109,0.109,0.108,0.108,340000,0
2016-02-25,04:00:00,0.108,0.109,0.108,0.108,800000,0
2016-02-25,04:10:00,0.108,0.108,0.108,0.108,600000,0
2016-02-25,04:30:00,0.108,0.108,0.107,0.107,2980000,0
2016-02-25,04:35:00,0.107,0.107,0.106,0.107,460000,0
2016-02-25,04:40:00,0.107,0.107,0.107,0.107,16000,0
2016-02-25,04:50:00,0.107,0.107,0.107,0.107,60000,0
2016-02-25,04:55:00,0.107,0.107,0.107,0.107,60000,0
2016-02-25,06:05:00,0.107,0.107,0.107,0.107,680000,0
2016-02-25,06:15:00,0.107,0.107,0.107,0.107,100000,0
2016-02-25,06:20:00,0.107,0.107,0.107,0.107,100000,0
2016-02-25,06:35:00,0.107,0.107,0.106,0.106,680000,0
2016-02-25,06:40:00,0.106,0.106,0.105,0.105,80000,0
2016-02-25,06:45:00,0.105,0.106,0.105,0.106,80000,0
2016-02-25,07:00:00,0.106,0.106,0.106,0.106,280000,0
2016-02-25,07:15:00,0.106,0.106,0.105,0.105,1200000,0
