Date,Time,Open,High,Low,Close,Volume,OpenInt
2016-02-05,06:50:00,1.15,1.16,1.12,1.16,70000,0
2016-02-12,03:00:00,1.21,1.26,1.1,1.26,44000,0
2016-02-12,03:05:00,1.26,1.26,1.2,1.2,36000,0
2016-02-12,03:30:00,1.2,1.2,1.18,1.18,24000,0
2016-02-12,04:35:00,1.18,1.18,1.15,1.15,4000,0
2016-02-15,02:35:00,1.15,1.15,1.1,1.11,136200,0
2016-02-15,02:45:00,1.11,1.21,1.11,1.21,30000,0
2016-02-18,04:35:00,1.14,1.16,1.14,1.16,40000,0
2016-02-18,04:40:00,1.16,1.16,1.16,1.16,22000,0
2016-02-18,06:05:00,1.16,1.16,1.16,1.16,10000,0
2016-02-18,07:40:00,1.16,1.16,1.15,1.15,26000,0
2016-02-19,03:15:00,1.36,1.36,1.15,1.36,32000,0
2016-02-19,04:50:00,1.28,1.28,1.2,1.2,20000,0
2016-02-19,06:05:00,1.2,1.2,1.2,1.2,10000,0
2016-02-23,02:55:00,1.15,1.2,1.15,1.16,60000,0
2016-02-23,07:45:00,1.17,1.2,1.17,1.2,40000,0
2016-02-23,07:50:00,1.2,1.2,1.2,1.2,20000,0
2016-02-23,07:55:00,1.2,1.24,1.2,1.24,66000,0
2016-02-23,08:10:00,1.24,1.24,1.23,1.23,178000,0
2016-02-29,06:55:00,1.12,1.14,1.12,1.14,20000,0
2016-02-29,07:10:00,1.14,1.15,1.14,1.15,32000,0
2016-03-02,06:30:00,1.21,1.21,1.15,1.21,68000,0
2016-03-02,06:35:00,1.21,1.21,1.2,1.2,12000,0
2016-03-03,04:25:00,1.21,1.21,1.2,1.21,28000,0
2016-03-03,08:55:00,1.21,1.22,1.21,1.22,32000,0
2016-03-04,04:40:00,1.22,1.22,1.22,1.22,16000,0
2016-03-04,06:10:00,1.22,1.22,1.22,1.22,8000,0
2016-03-04,08:55:00,1.2,1.2,1.2,1.2,30000,0
2016-03-07,08:30:00,1.15,1.19,1.15,1.16,90000,0
2016-03-09,09:00:00,1.14,1.14,1.14,1.14,2000,0
2016-03-10,02:50:00,1.13,1.14,1.13,1.13,20000,0
2016-03-10,03:00:00,1.13,1.13,1.13,1.13,176000,0
2016-03-10,03:05:00,1.13,1.13,1.13,1.13,120000,0
2016-03-10,03:10:00,1.13,1.13,1.13,1.13,50000,0
2016-03-10,03:20:00,1.13,1.13,1.12,1.12,4000,0
2016-03-10,03:25:00,1.12,1.13,1.12,1.13,66000,0
2016-03-10,03:45:00,1.13,1.13,1.13,1.13,50000,0
2016-03-10,03:50:00,1.13,1.13,1.13,1.13,4000,0
2016-03-10,03:55:00,1.13,1.13,1.13,1.13,30000,0
2016-03-10,04:00:00,1.13,1.13,1.11,1.12,312000,0
2016-03-10,04:05:00,1.12,1.12,1.12,1.12,1630,0
2016-03-10,04:15:00,1.12,1.13,1.12,1.13,4000,0
2016-03-10,04:20:00,1.13,1.13,1.13,1.13,6000,0
2016-03-10,04:40:00,1.13,1.14,1.13,1.14,66000,0
2016-03-10,05:00:00,1.14,1.14,1.14,1.14,24000,0
2016-03-10,06:05:00,1.14,1.14,1.14,1.14,20000,0
2016-03-10,06:15:00,1.14,1.14,1.14,1.14,20000,0
2016-03-10,07:25:00,1.14,1.14,1.14,1.14,10000,0
2016-03-10,07:50:00,1.14,1.15,1.14,1.15,108000,0
2016-03-10,08:10:00,1.15,1.15,1.14,1.14,28000,0
2016-03-10,09:00:00,1.14,1.15,1.14,1.15,4000,0
2016-03-15,06:50:00,1.15,1.15,1.15,1.15,10000,0
2016-03-16,07:45:00,1.15,1.15,1.13,1.15,32000,0
2016-03-17,08:45:00,1.15,1.16,1.15,1.16,12000,0
2016-03-18,04:30:00,1.14,1.17,1.14,1.17,84000,0
2016-03-18,04:35:00,1.17,1.2,1.17,1.2,96000,0
2016-03-18,08:10:00,1.19,1.19,1.16,1.16,66000,0
2016-03-21,04:10:00,1.14,1.16,1.14,1.16,56000,0
2016-03-21,05:00:00,1.16,1.17,1.16,1.17,22000,0
2016-03-21,07:45:00,1.17,1.18,1.17,1.18,12000,0
2016-03-21,09:00:00,1.18,1.18,1.16,1.16,20000,0
2016-03-22,02:35:00,1.18,1.18,1.17,1.18,18000,0
2016-03-22,03:05:00,1.18,1.18,1.17,1.17,40000,0
2016-03-22,03:35:00,1.14,1.15,1.14,1.15,28000,0
2016-03-22,03:55:00,1.15,1.17,1.15,1.17,78000,0
2016-03-22,06:20:00,1.17,1.18,1.17,1.18,60000,0
2016-03-22,06:40:00,1.17,1.17,1.17,1.17,20000,0
2016-03-22,08:30:00,1.17,1.17,1.17,1.17,18000,0
2016-03-22,08:50:00,1.17,1.17,1.17,1.17,18000,0
2016-03-22,09:00:00,1.17,1.18,1.17,1.18,4000,0
2016-03-23,03:15:00,1.17,1.18,1.17,1.17,26000,0
2016-03-23,03:35:00,1.17,1.17,1.14,1.15,152000,0
2016-03-23,07:30:00,1.16,1.16,1.16,1.16,8000,0
2016-03-23,07:40:00,1.16,1.16,1.16,1.16,2000,0
2016-03-23,08:35:00,1.16,1.16,1.16,1.16,2000,0
2016-03-23,08:40:00,1.16,1.16,1.16,1.16,4000,0
2016-03-24,08:20:00,1.16,1.16,1.16,1.16,30000,0
2016-03-29,04:35:00,1.18,1.18,1.16,1.18,4000,0
2016-03-31,08:45:00,1.17,1.17,1.15,1.17,4000,0
2016-03-31,09:20:00,1.17,1.17,1.17,1.17,20000,0
2016-04-01,05:35:00,1.17,1.17,1.17,1.17,2000,0
2016-04-06,04:45:00,1.17,1.17,1.17,1.17,18000,0
2016-04-06,09:20:00,1.16,1.16,1.16,1.16,20000,0
2016-04-07,03:35:00,1.16,1.16,1.16,1.16,20000,0
2016-04-07,07:05:00,1.16,1.16,1.16,1.16,28000,0
2016-04-07,07:30:00,1.16,1.16,1.16,1.16,2000,0
2016-04-08,07:45:00,1.16,1.16,1.16,1.16,8000,0
2016-04-11,04:00:00,1.15,1.17,1.15,1.17,44000,0
2016-04-11,04:45:00,1.17,1.17,1.15,1.15,108000,0
2016-04-11,07:15:00,1.15,1.17,1.15,1.17,4000,0
2016-04-11,09:25:00,1.17,1.17,1.15,1.15,40000,0
2016-04-11,09:40:00,1.15,1.16,1.15,1.16,4000,0
2016-04-12,09:25:00,1.16,1.18,1.16,1.18,4000,0
2016-04-13,04:40:00,1.19,1.19,1.18,1.19,56000,0
2016-04-13,04:45:00,1.19,1.21,1.19,1.21,112000,0
2016-04-13,05:05:00,1.21,1.21,1.18,1.18,96000,0
2016-04-13,05:10:00,1.18,1.18,1.17,1.17,42000,0
2016-04-13,05:20:00,1.17,1.17,1.15,1.15,104000,0
2016-04-13,05:30:00,1.15,1.16,1.15,1.16,128000,0
2016-04-13,09:15:00,1.17,1.17,1.17,1.17,2000,0
2016-04-13,09:20:00,1.17,1.18,1.17,1.18,4000,0
2016-04-13,09:25:00,1.18,1.18,1.18,1.18,20000,0
