Date,Time,Open,High,Low,Close,Volume,OpenInt
2016-02-04,02:40:00,0.091,0.093,0.091,0.093,3240000,0
2016-02-04,02:45:00,0.093,0.093,0.093,0.093,312000,0
2016-02-04,02:50:00,0.093,0.093,0.093,0.093,360000,0
2016-02-04,02:55:00,0.093,0.093,0.093,0.093,120000,0
2016-02-04,03:00:00,0.093,0.094,0.093,0.094,468000,0
2016-02-04,03:05:00,0.094,0.094,0.094,0.094,84000,0
2016-02-04,03:10:00,0.093,0.093,0.091,0.091,2172000,0
2016-02-04,03:15:00,0.091,0.091,0.091,0.091,192000,0
2016-02-04,03:25:00,0.091,0.092,0.091,0.092,972000,0
2016-02-04,03:40:00,0.092,0.092,0.09,0.092,408000,0
2016-02-04,03:45:00,0.092,0.092,0.092,0.092,240000,0
2016-02-04,04:10:00,0.092,0.092,0.092,0.092,600000,0
2016-02-04,04:20:00,0.092,0.092,0.092,0.092,240000,0
2016-02-04,04:25:00,0.092,0.092,0.092,0.092,384000,0
2016-02-04,04:30:00,0.092,0.092,0.092,0.092,816000,0
2016-02-04,04:35:00,0.091,0.091,0.09,0.091,2472000,0
2016-02-04,04:40:00,0.091,0.091,0.09,0.09,2424000,0
2016-02-04,04:45:00,0.09,0.09,0.09,0.09,12000,0
2016-02-04,04:50:00,0.09,0.09,0.087,0.087,2064000,0
2016-02-04,04:55:00,0.088,0.091,0.087,0.091,2856000,0
2016-02-04,05:00:00,0.091,0.091,0.087,0.087,1968000,0
2016-02-04,06:05:00,0.087,0.09,0.087,0.09,360000,0
2016-02-04,06:15:00,0.09,0.09,0.09,0.09,180000,0
2016-02-04,06:20:00,0.09,0.09,0.09,0.09,96000,0
2016-02-04,06:40:00,0.09,0.093,0.09,0.093,3336000,0
2016-02-04,06:45:00,0.093,0.095,0.093,0.095,3720000,0
2016-02-04,06:55:00,0.095,0.095,0.095,0.095,408000,0
2016-02-04,07:05:00,0.095,0.1,0.095,0.096,2628000,0
2016-02-04,07:10:00,0.096,0.1,0.096,0.1,4848000,0
2016-02-04,07:15:00,0.1,0.101,0.1,0.1,2352000,0
2016-02-04,07:20:00,0.1,0.102,0.1,0.102,4596000,0
2016-02-04,07:25:00,0.102,0.102,0.1,0.1,7320000,0
2016-02-04,07:30:00,0.1,0.103,0.1,0.103,5652000,0
2016-02-04,07:40:00,0.102,0.102,0.102,0.102,660000,0
2016-02-04,07:45:00,0.102,0.102,0.102,0.102,300000,0
2016-02-04,07:55:00,0.102,0.102,0.102,0.102,156000,0
2016-02-04,08:00:00,0.102,0.102,0.1,0.1,342000,0
2016-02-04,08:05:00,0.1,0.101,0.1,0.101,1476000,0
2016-02-04,08:15:00,0.101,0.101,0.101,0.101,996000,0
2016-02-04,08:20:00,0.101,0.102,0.101,0.102,2592000,0
2016-02-04,08:25:00,0.102,0.103,0.102,0.103,240000,0
2016-02-04,08:30:00,0.103,0.103,0.103,0.103,120000,0
2016-02-04,08:35:00,0.103,0.103,0.102,0.103,2472000,0
2016-02-04,08:40:00,0.103,0.104,0.103,0.104,1656000,0
2016-02-04,08:45:00,0.104,0.104,0.102,0.102,672000,0
2016-02-04,08:50:00,0.102,0.105,0.102,0.105,2892000,0
2016-02-04,08:55:00,0.105,0.11,0.105,0.11,9240000,0
2016-02-04,09:00:00,0.11,0.11,0.106,0.106,6324000,0
2016-02-05,02:35:00,0.105,0.105,0.104,0.105,480000,0
2016-02-05,02:40:00,0.108,0.108,0.106,0.108,564000,0
2016-02-05,02:45:00,0.108,0.11,0.108,0.11,636000,0
2016-02-05,02:50:00,0.11,0.114,0.11,0.11,2244000,0
2016-02-05,02:55:00,0.11,0.111,0.11,0.111,876000,0
2016-02-05,03:00:00,0.111,0.111,0.111,0.111,360000,0
2016-02-05,03:05:00,0.111,0.114,0.111,0.114,2232000,0
2016-02-05,03:10:00,0.114,0.117,0.114,0.114,2760000,0
2016-02-05,03:15:00,0.114,0.114,0.113,0.114,1212000,0
2016-02-05,03:20:00,0.114,0.114,0.114,0.114,960000,0
2016-02-05,03:25:00,0.114,0.115,0.113,0.115,2184000,0
2016-02-05,03:30:00,0.115,0.117,0.115,0.117,3036000,0
2016-02-05,03:35:00,0.117,0.117,0.115,0.115,420000,0
2016-02-05,03:40:00,0.115,0.117,0.11,0.115,8928000,0
2016-02-05,03:45:00,0.115,0.115,0.115,0.115,240000,0
2016-02-05,03:50:00,0.114,0.114,0.111,0.113,1428000,0
2016-02-05,03:55:00,0.113,0.113,0.111,0.111,660000,0
2016-02-05,04:00:00,0.111,0.111,0.109,0.109,240000,0
2016-02-05,04:05:00,0.109,0.109,0.109,0.109,156000,0
2016-02-05,04:10:00,0.109,0.109,0.109,0.109,432000,0
2016-02-05,04:15:00,0.109,0.11,0.108,0.11,3360000,0
2016-02-05,04:40:00,0.11,0.11,0.11,0.11,240000,0
2016-02-05,04:50:00,0.11,0.11,0.11,0.11,12000,0
2016-02-05,05:00:00,0.11,0.11,0.109,0.109,48000,0
2016-02-05,06:25:00,0.111,0.111,0.11,0.11,4080000,0
2016-02-05,06:35:00,0.111,0.111,0.11,0.11,912000,0
2016-02-05,06:40:00,0.11,0.11,0.11,0.11,1200000,0
2016-02-05,07:10:00,0.11,0.11,0.11,0.11,300000,0
2016-02-05,07:30:00,0.11,0.11,0.11,0.11,864000,0
2016-02-05,07:35:00,0.11,0.11,0.11,0.11,744000,0
2016-02-05,07:45:00,0.11,0.111,0.109,0.109,13608000,0
2016-02-05,07:50:00,0.109,0.115,0.109,0.115,11064000,0
2016-02-05,07:55:00,0.115,0.116,0.114,0.114,2106000,0
2016-02-05,08:05:00,0.114,0.115,0.114,0.114,9804000,0
2016-02-05,08:10:00,0.114,0.114,0.11,0.11,4368000,0
2016-02-05,08:15:00,0.11,0.112,0.109,0.111,1452000,0
2016-02-05,08:20:00,0.111,0.112,0.111,0.112,648000,0
2016-02-05,08:30:00,0.111,0.111,0.109,0.109,456000,0
2016-02-05,08:35:00,0.109,0.111,0.108,0.108,8064000,0
2016-02-05,08:40:00,0.108,0.108,0.106,0.106,243042000,0
2016-02-05,08:45:00,0.101,0.11,0.1,0.108,10200000,0
2016-02-05,08:50:00,0.108,0.11,0.108,0.11,8748000,0
2016-02-05,08:55:00,0.11,0.111,0.11,0.11,2820000,0
2016-02-05,09:00:00,0.11,0.11,0.107,0.107,1836000,0
2016-02-11,02:35:00,0.109,0.109,0.1,0.102,6360000,0
2016-02-11,02:40:00,0.1,0.101,0.1,0.101,1284000,0
2016-02-11,02:45:00,0.101,0.101,0.101,0.101,60000,0
2016-02-11,03:10:00,0.101,0.101,0.101,0.101,12000,0
2016-02-11,03:15:00,0.101,0.101,0.101,0.101,120000,0
2016-02-11,03:50:00,0.101,0.101,0.101,0.101,120000,0
2016-02-11,04:30:00,0.101,0.101,0.101,0.101,120000,0
2016-02-11,06:10:00,0.101,0.101,0.101,0.101,12000,0
2016-02-11,07:10:00,0.102,0.104,0.102,0.104,192000,0
2016-02-11,07:30:00,0.104,0.108,0.1,0.101,20916000,0
2016-02-11,07:35:00,0.101,0.101,0.101,0.101,36000,0
2016-02-11,08:05:00,0.101,0.101,0.101,0.101,36000,0
2016-02-11,08:15:00,0.101,0.101,0.101,0.101,36000,0
2016-02-11,08:25:00,0.101,0.101,0.101,0.101,36000,0
2016-02-11,08:35:00,0.101,0.101,0.101,0.101,36000,0
2016-02-11,08:45:00,0.102,0.102,0.101,0.101,132000,0
2016-02-11,08:50:00,0.101,0.101,0.101,0.101,36000,0
2016-02-11,09:00:00,0.101,0.103,0.101,0.103,900000,0
2016-02-12,02:50:00,0.102,0.102,0.102,0.102,108000,0
2016-02-12,03:00:00,0.102,0.102,0.102,0.102,732000,0
2016-02-12,03:10:00,0.103,0.104,0.103,0.104,360000,0
2016-02-12,03:30:00,0.104,0.104,0.102,0.102,4740000,0
2016-02-12,04:30:00,0.102,0.102,0.101,0.101,336000,0
2016-02-12,07:05:00,0.101,0.101,0.1,0.1,1260000,0
2016-02-12,07:15:00,0.1,0.1,0.1,0.1,60000,0
2016-02-12,07:20:00,0.1,0.1,0.097,0.097,696000,0
2016-02-12,08:35:00,0.098,0.1,0.098,0.1,240000,0
2016-02-12,08:40:00,0.1,0.1,0.1,0.1,240000,0
2016-02-12,08:50:00,0.1,0.1,0.098,0.1,432000,0
2016-02-12,09:00:00,0.1,0.1,0.096,0.097,2832000,0
2016-02-15,03:10:00,0.097,0.099,0.097,0.099,108000,0
2016-02-15,04:20:00,0.098,0.099,0.098,0.099,300000,0
2016-02-15,04:55:00,0.099,0.099,0.098,0.098,1128000,0
2016-02-15,05:00:00,0.098,0.098,0.098,0.098,12000,0
2016-02-15,06:15:00,0.098,0.099,0.098,0.099,432000,0
2016-02-15,06:20:00,0.099,0.1,0.099,0.1,480000,0
2016-02-15,06:45:00,0.1,0.1,0.099,0.099,1992000,0
2016-02-15,06:55:00,0.099,0.099,0.099,0.099,1200000,0
2016-02-15,08:50:00,0.099,0.101,0.099,0.101,48000,0
2016-02-16,02:35:00,0.101,0.101,0.101,0.101,120000,0
2016-02-16,02:55:00,0.101,0.101,0.095,0.095,408000,0
2016-02-16,03:15:00,0.097,0.1,0.093,0.1,4872000,0
2016-02-16,03:20:00,0.1,0.1,0.1,0.1,240000,0
2016-02-16,03:30:00,0.099,0.099,0.098,0.099,240000,0
2016-02-16,03:35:00,0.099,0.099,0.096,0.097,336000,0
2016-02-16,03:45:00,0.097,0.098,0.097,0.098,864000,0
2016-02-16,03:50:00,0.098,0.098,0.098,0.098,120000,0
2016-02-16,03:55:00,0.098,0.098,0.098,0.098,48000,0
2016-02-16,04:05:00,0.098,0.098,0.098,0.098,108000,0
2016-02-16,04:10:00,0.098,0.098,0.098,0.098,240000,0
2016-02-16,04:15:00,0.098,0.098,0.095,0.095,1980000,0
2016-02-16,04:20:00,0.095,0.095,0.095,0.095,120000,0
2016-02-16,04:40:00,0.096,0.099,0.096,0.099,228000,0
2016-02-16,04:55:00,0.099,0.099,0.096,0.096,96000,0
2016-02-16,06:25:00,0.096,0.096,0.096,0.096,72000,0
2016-02-16,06:40:00,0.096,0.096,0.096,0.096,24000,0
2016-02-16,07:05:00,0.097,0.098,0.097,0.098,480000,0
2016-02-16,07:15:00,0.098,0.098,0.098,0.098,240000,0
2016-02-16,07:35:00,0.098,0.098,0.095,0.095,1368000,0
2016-02-16,08:20:00,0.095,0.095,0.095,0.095,3960000,0
2016-02-16,08:25:00,0.096,0.104,0.096,0.104,2556000,0
2016-02-16,08:30:00,0.103,0.104,0.103,0.104,1560000,0
2016-02-16,08:35:00,0.104,0.11,0.104,0.11,3840000,0
2016-02-16,08:40:00,0.11,0.111,0.108,0.111,7836000,0
2016-02-16,08:45:00,0.111,0.111,0.108,0.111,3156000,0
2016-02-16,08:50:00,0.111,0.114,0.109,0.114,3600000,0
2016-02-16,08:55:00,0.114,0.114,0.113,0.113,180000,0
2016-02-16,09:00:00,0.113,0.114,0.11,0.114,7044000,0
2016-02-17,02:35:00,0.116,0.118,0.11,0.114,12432000,0
2016-02-17,02:40:00,0.114,0.114,0.11,0.11,1656000,0
2016-02-17,02:45:00,0.11,0.113,0.109,0.112,888000,0
2016-02-17,03:15:00,0.111,0.111,0.111,0.111,468000,0
2016-02-17,03:40:00,0.111,0.113,0.111,0.113,144000,0
2016-02-17,03:55:00,0.113,0.113,0.111,0.111,600000,0
2016-02-17,04:00:00,0.111,0.111,0.111,0.111,240000,0
2016-02-17,04:05:00,0.111,0.111,0.111,0.111,120000,0
2016-02-17,04:10:00,0.111,0.111,0.109,0.109,420000,0
2016-02-17,04:15:00,0.109,0.11,0.109,0.11,72000,0
2016-02-17,04:25:00,0.111,0.111,0.111,0.111,240000,0
2016-02-17,04:45:00,0.111,0.111,0.105,0.107,2472000,0
2016-02-17,05:00:00,0.109,0.109,0.109,0.109,72000,0
2016-02-17,06:15:00,0.109,0.11,0.109,0.11,240000,0
2016-02-17,06:55:00,0.11,0.11,0.11,0.11,432000,0
2016-02-17,07:30:00,0.11,0.11,0.107,0.107,720000,0
2016-02-17,07:45:00,0.108,0.11,0.108,0.11,600000,0
2016-02-17,08:20:00,0.11,0.111,0.11,0.111,120000,0
2016-02-17,08:25:00,0.111,0.111,0.109,0.109,240000,0
2016-02-17,09:00:00,0.109,0.109,0.107,0.108,1152000,0
2016-02-18,02:35:00,0.108,0.108,0.108,0.108,900000,0
2016-02-18,02:50:00,0.105,0.105,0.105,0.105,108000,0
2016-02-18,03:05:00,0.106,0.11,0.106,0.11,264000,0
2016-02-18,03:10:00,0.11,0.11,0.11,0.11,324000,0
2016-02-18,03:25:00,0.11,0.11,0.106,0.106,1284000,0
2016-02-18,03:35:00,0.106,0.11,0.106,0.109,180000,0
2016-02-18,03:55:00,0.109,0.109,0.109,0.109,60000,0
2016-02-18,04:30:00,0.109,0.109,0.109,0.109,84000,0
2016-02-18,06:35:00,0.109,0.109,0.106,0.106,420000,0
2016-02-18,07:35:00,0.106,0.106,0.106,0.106,120000,0
2016-02-18,07:45:00,0.106,0.107,0.106,0.107,24000,0
