Date,Time,Open,High,Low,Close,Volume,OpenInt
2016-02-05,06:45:00,1.16,1.16,1.07,1.07,24000,0
2016-02-05,07:05:00,1.09,1.2,1.09,1.2,22000,0
2016-02-05,07:30:00,1.2,1.2,1.2,1.2,90000,0
2016-02-05,08:45:00,1.2,1.2,1.2,1.2,30000,0
2016-02-12,08:15:00,1.06,1.2,1.06,1.08,24000,0
2016-02-15,06:40:00,1.2,1.2,1.19,1.19,2000,0
2016-02-16,03:55:00,1.23,1.23,1.19,1.22,4000,0
2016-02-17,03:25:00,1.26,1.26,1.24,1.24,2000,0
2016-02-18,08:55:00,1.22,1.24,1.22,1.24,4000,0
2016-02-24,03:00:00,1.25,1.25,1.23,1.25,4000,0
2016-02-26,03:40:00,1.26,1.26,1.25,1.26,4000,0
2016-02-29,06:35:00,1.2,1.2,1.2,1.2,20000,0
2016-03-02,02:35:00,1.23,1.28,1.16,1.28,8000,0
2016-03-02,03:25:00,1.28,1.28,1.28,1.28,2000,0
2016-03-02,07:20:00,1.24,1.24,1.24,1.24,20000,0
2016-03-03,03:10:00,1.18,1.2,1.18,1.2,40000,0
2016-03-04,04:15:00,1.2,1.2,1.18,1.2,4000,0
2016-03-04,07:45:00,1.18,1.23,1.18,1.23,8000,0
2016-03-04,09:00:00,1.2,1.26,1.2,1.26,4000,0
2016-03-11,08:55:00,1.25,1.28,1.25,1.28,4000,0
2016-03-17,02:55:00,1.28,1.28,1.28,1.28,10000,0
2016-03-21,04:40:00,1.19,1.27,1.19,1.27,4000,0
2016-03-21,06:30:00,1.25,1.25,1.25,1.25,4000,0
2016-03-21,07:55:00,1.25,1.27,1.25,1.27,4000,0
2016-03-23,08:05:00,1.28,1.28,1.27,1.28,16000,0
2016-03-23,08:10:00,1.28,1.28,1.28,1.28,130000,0
2016-03-23,08:15:00,1.28,1.29,1.28,1.29,68000,0
2016-03-23,08:20:00,1.29,1.29,1.28,1.28,216000,0
2016-03-23,08:30:00,1.28,1.28,1.28,1.28,12000,0
2016-03-23,08:45:00,1.28,1.31,1.28,1.31,4000,0
2016-03-29,08:50:00,1.16,1.2,1.16,1.2,30000,0
2016-03-29,09:20:00,1.2,1.22,1.2,1.22,30000,0
2016-03-29,09:25:00,1.21,1.21,1.21,1.21,30000,0
2016-03-29,09:45:00,1.21,1.21,1.21,1.21,4000,0
2016-03-29,10:00:00,1.21,1.21,1.17,1.17,108000,0
2016-03-30,05:50:00,1.16,1.18,1.16,1.18,8000,0
2016-03-30,07:05:00,1.18,1.18,1.18,1.18,48000,0
2016-03-30,07:10:00,1.18,1.2,1.18,1.2,4000,0
2016-03-30,07:20:00,1.2,1.2,1.2,1.2,20000,0
2016-03-30,07:25:00,1.2,1.23,1.2,1.22,8000,0
2016-03-30,07:45:00,1.22,1.23,1.22,1.23,76000,0
2016-03-30,07:50:00,1.23,1.28,1.23,1.25,8000,0
2016-03-30,08:10:00,1.25,1.28,1.25,1.28,266000,0
2016-03-30,08:15:00,1.27,1.28,1.27,1.28,216000,0
2016-03-30,08:20:00,1.28,1.29,1.22,1.29,180000,0
2016-03-30,08:35:00,1.29,1.29,1.25,1.28,254000,0
2016-03-30,08:50:00,1.28,1.28,1.28,1.28,28000,0
2016-03-30,09:10:00,1.28,1.31,1.28,1.31,18000,0
2016-03-30,09:50:00,1.3,1.3,1.26,1.26,34000,0
2016-03-30,09:55:00,1.26,1.32,1.26,1.32,120000,0
2016-03-31,05:35:00,1.22,1.29,1.21,1.23,204000,0
2016-03-31,05:50:00,1.23,1.26,1.23,1.26,4000,0
2016-03-31,08:25:00,1.26,1.26,1.22,1.22,38000,0
2016-04-01,09:05:00,1.23,1.27,1.23,1.27,4000,0
2016-04-05,07:25:00,1.22,1.25,1.22,1.25,34000,0
2016-04-06,04:25:00,1.25,1.25,1.25,1.25,2000,0
2016-04-07,07:35:00,1.27,1.3,1.25,1.3,228000,0
2016-04-07,07:50:00,1.3,1.3,1.23,1.23,40000,0
2016-04-07,07:55:00,1.23,1.33,1.23,1.32,28000,0
2016-04-07,08:05:00,1.32,1.32,1.24,1.24,8000,0
2016-04-07,08:10:00,1.24,1.25,1.23,1.23,78000,0
2016-04-07,08:15:00,1.25,1.25,1.25,1.25,2000,0
2016-04-07,08:20:00,1.25,1.28,1.25,1.28,52000,0
2016-04-07,08:25:00,1.28,1.3,1.28,1.3,14000,0
2016-04-07,08:40:00,1.3,1.3,1.3,1.3,72000,0
2016-04-07,08:50:00,1.3,1.3,1.28,1.28,100000,0
2016-04-07,09:00:00,1.32,1.32,1.32,1.32,2000,0
2016-04-07,09:15:00,1.32,1.32,1.28,1.28,92000,0
2016-04-07,09:30:00,1.28,1.32,1.28,1.32,4000,0
2016-04-07,09:55:00,1.31,1.32,1.31,1.32,122000,0
2016-04-07,10:00:00,1.28,1.33,1.28,1.29,18000,0
2016-04-08,03:45:00,1.29,1.29,1.29,1.29,4000,0
2016-04-08,03:55:00,1.29,1.29,1.29,1.29,6000,0
2016-04-08,04:00:00,1.29,1.34,1.29,1.34,4000,0
2016-04-08,04:30:00,1.33,1.33,1.29,1.29,8000,0
2016-04-08,04:55:00,1.29,1.29,1.27,1.27,20000,0
2016-04-08,05:10:00,1.27,1.27,1.22,1.22,18000,0
2016-04-08,08:25:00,1.31,1.31,1.31,1.31,2000,0
2016-04-08,08:45:00,1.3,1.31,1.3,1.31,608000,0
2016-04-08,08:50:00,1.31,1.35,1.31,1.35,162000,0
2016-04-08,09:05:00,1.35,1.35,1.35,1.35,98000,0
2016-04-08,09:15:00,1.34,1.37,1.34,1.37,74000,0
2016-04-08,09:45:00,1.37,1.4,1.37,1.4,108000,0
2016-04-08,09:55:00,1.37,1.39,1.31,1.39,28000,0
2016-04-08,10:00:00,1.3,1.3,1.3,1.3,4000,0
2016-04-11,03:45:00,1.44,1.44,1.3,1.44,4000,0
2016-04-11,04:05:00,1.42,1.43,1.3,1.31,64000,0
2016-04-11,04:10:00,1.3,1.41,1.3,1.35,8000,0
2016-04-11,04:15:00,1.35,1.35,1.35,1.35,18000,0
2016-04-11,04:50:00,1.35,1.38,1.33,1.38,24000,0
2016-04-11,04:55:00,1.38,1.4,1.38,1.4,18000,0
2016-04-11,05:00:00,1.4,1.4,1.4,1.4,4000,0
2016-04-11,05:10:00,1.4,1.44,1.37,1.44,90000,0
2016-04-11,07:55:00,1.43,1.43,1.43,1.43,2000,0
2016-04-11,08:30:00,1.41,1.41,1.37,1.37,20000,0
2016-04-11,09:05:00,1.38,1.41,1.38,1.41,12000,0
2016-04-11,09:10:00,1.41,1.41,1.38,1.38,20000,0
2016-04-11,09:30:00,1.39,1.39,1.39,1.39,4000,0
2016-04-11,09:45:00,1.39,1.4,1.39,1.4,56000,0
2016-04-11,09:50:00,1.4,1.42,1.4,1.42,34000,0
2016-04-11,09:55:00,1.42,1.45,1.42,1.45,80000,0
2016-04-12,03:50:00,1.37,1.45,1.37,1.37,12000,0
2016-04-12,07:05:00,1.39,1.39,1.39,1.39,10000,0
2016-04-12,07:15:00,1.39,1.39,1.38,1.38,16000,0
2016-04-12,09:10:00,1.38,1.42,1.38,1.42,44000,0
2016-04-13,04:10:00,1.46,1.46,1.46,1.46,10000,0
2016-04-13,04:35:00,1.46,1.46,1.46,1.46,10000,0
2016-04-13,04:40:00,1.46,1.49,1.46,1.49,356000,0
2016-04-13,04:45:00,1.49,1.51,1.46,1.51,628000,0
2016-04-13,04:50:00,1.51,1.52,1.46,1.52,1182000,0
2016-04-13,04:55:00,1.52,1.55,1.52,1.55,128000,0
2016-04-13,05:00:00,1.55,1.6,1.55,1.6,74000,0
2016-04-13,05:05:00,1.6,1.65,1.6,1.65,4000,0
2016-04-13,05:20:00,1.6,1.6,1.56,1.56,30000,0
2016-04-13,05:25:00,1.56,1.56,1.55,1.55,16000,0
2016-04-13,05:35:00,1.55,1.55,1.55,1.55,4000,0
2016-04-13,05:40:00,1.55,1.55,1.54,1.54,4000,0
2016-04-13,06:00:00,1.55,1.55,1.5,1.5,4000,0
2016-04-13,07:20:00,1.5,1.56,1.5,1.56,50000,0
2016-04-13,07:25:00,1.56,1.56,1.5,1.5,78000,0
2016-04-13,07:45:00,1.51,1.51,1.51,1.51,20000,0
2016-04-13,07:55:00,1.51,1.51,1.5,1.5,26000,0
2016-04-13,08:35:00,1.5,1.5,1.5,1.5,10000,0
2016-04-13,09:15:00,1.5,1.5,1.5,1.5,10000,0
2016-04-13,09:20:00,1.5,1.52,1.5,1.52,26000,0
2016-04-13,09:45:00,1.55,1.55,1.55,1.55,2000,0
