Date,Time,Open,High,Low,Close,Volume,OpenInt
2016-03-18,02:35:00,5.03,5.05,4.92,4.93,312000,0
2016-03-18,02:40:00,4.93,5,4.93,4.97,580000,0
2016-03-18,02:45:00,4.97,4.97,4.96,4.97,130000,0
2016-03-18,02:50:00,4.97,4.98,4.96,4.98,158000,0
2016-03-18,02:55:00,4.98,5.02,4.95,4.99,276000,0
2016-03-18,03:00:00,4.99,5.03,4.99,5,92000,0
2016-03-18,03:05:00,5,5.05,5,5.05,290000,0
2016-03-18,03:10:00,5.05,5.05,5.02,5.03,96000,0
2016-03-18,03:15:00,5.03,5.04,5.02,5.04,174000,0
2016-03-18,03:20:00,5.04,5.05,5.03,5.03,164000,0
2016-03-18,03:25:00,5.03,5.05,5.03,5.03,76000,0
2016-03-18,03:30:00,5.04,5.05,5.03,5.03,104000,0
2016-03-18,03:35:00,5.03,5.04,4.97,5,226000,0
2016-03-18,03:40:00,4.99,5,4.99,5,24000,0
2016-03-18,03:45:00,5,5,4.99,5,118000,0
2016-03-18,03:50:00,5,5.01,5,5.01,50000,0
2016-03-18,03:55:00,5.01,5.01,5,5.01,56000,0
2016-03-18,04:00:00,5.01,5.01,4.99,5,174000,0
2016-03-18,04:05:00,5,5.01,4.99,5,212000,0
2016-03-18,04:10:00,5,5,4.99,5,44000,0
2016-03-18,04:15:00,5,5,4.99,5,282000,0
2016-03-18,04:20:00,5,5,4.99,4.99,4000,0
2016-03-18,04:25:00,4.99,5,4.99,5,70000,0
2016-03-18,04:30:00,5,5.01,4.99,5,154000,0
2016-03-18,04:35:00,5,5.04,5,5.03,334000,0
2016-03-18,04:40:00,5.03,5.06,5.03,5.05,116000,0
2016-03-18,04:45:00,5.05,5.06,5.05,5.06,38000,0
2016-03-18,04:50:00,5.06,5.06,5,5,336000,0
2016-03-18,04:55:00,5,5,5,5,2000,0
2016-03-18,05:00:00,5,5.02,4.99,4.99,358000,0
2016-03-18,06:05:00,4.99,5.01,4.99,5.01,180000,0
2016-03-18,06:10:00,5.01,5.01,5.01,5.01,20000,0
2016-03-18,06:15:00,5.01,5.01,4.99,5.01,98000,0
2016-03-18,06:20:00,5.01,5.01,5,5.01,128000,0
2016-03-18,06:25:00,5.01,5.01,5,5.01,56000,0
2016-03-18,06:30:00,5.01,5.01,4.96,4.99,230000,0
2016-03-18,06:35:00,4.99,4.99,4.95,4.97,84000,0
2016-03-18,06:40:00,4.97,4.98,4.96,4.98,96000,0
2016-03-18,06:45:00,4.98,5,4.95,4.96,336000,0
2016-03-18,06:50:00,4.96,4.99,4.96,4.98,34000,0
2016-03-18,06:55:00,4.98,4.99,4.95,4.99,202000,0
2016-03-18,07:00:00,4.99,5,4.96,5,142000,0
2016-03-18,07:05:00,5,5,4.97,4.99,66000,0
2016-03-18,07:10:00,4.99,5.01,4.98,5,76000,0
2016-03-18,07:15:00,5,5.01,5,5,72000,0
2016-03-18,07:20:00,5,5.01,4.97,4.98,112000,0
2016-03-18,07:25:00,4.98,4.98,4.96,4.97,46000,0
2016-03-18,07:30:00,4.97,4.99,4.96,4.98,132000,0
2016-03-18,07:35:00,4.98,4.98,4.96,4.96,96000,0
2016-03-18,07:40:00,4.96,4.97,4.96,4.97,58000,0
2016-03-18,07:45:00,4.97,4.97,4.95,4.97,68000,0
2016-03-18,07:50:00,4.97,4.97,4.95,4.96,80000,0
2016-03-18,07:55:00,4.96,4.96,4.94,4.95,212000,0
2016-03-18,08:00:00,4.95,4.96,4.93,4.93,84000,0
2016-03-18,08:05:00,4.94,4.95,4.93,4.93,82000,0
2016-03-18,08:10:00,4.93,4.95,4.93,4.94,162000,0
2016-03-18,08:15:00,4.94,4.95,4.93,4.93,78000,0
2016-03-18,08:20:00,4.93,4.94,4.92,4.94,76000,0
2016-03-18,08:25:00,4.94,4.95,4.93,4.95,108000,0
2016-03-18,08:30:00,4.95,4.95,4.94,4.95,134000,0
2016-03-18,08:35:00,4.95,4.95,4.93,4.93,128000,0
2016-03-18,08:40:00,4.93,4.96,4.93,4.96,174000,0
2016-03-18,08:45:00,4.96,4.98,4.95,4.97,74000,0
2016-03-18,08:50:00,4.97,5,4.97,4.99,160000,0
2016-03-18,08:55:00,4.99,5,4.98,4.99,254100,0
2016-03-18,09:00:00,4.99,5,4.95,4.98,4164000,0
2016-03-21,02:35:00,5.03,5.1,5.03,5.07,398000,0
2016-03-21,02:40:00,5.07,5.11,5.07,5.11,122000,0
2016-03-21,02:45:00,5.11,5.11,5.07,5.07,94000,0
2016-03-21,02:50:00,5.07,5.07,5.03,5.06,360000,0
2016-03-21,02:55:00,5.06,5.06,5.04,5.06,60000,0
2016-03-21,03:00:00,5.06,5.08,5.06,5.06,58000,0
2016-03-21,03:05:00,5.06,5.07,5.06,5.07,58000,0
2016-03-21,03:10:00,5.07,5.1,5.07,5.1,174000,0
2016-03-21,03:15:00,5.1,5.1,5.07,5.07,78000,0
2016-03-21,03:20:00,5.07,5.08,5.07,5.08,4000,0
2016-03-21,03:25:00,5.08,5.08,5.08,5.08,42000,0
2016-03-21,03:30:00,5.08,5.08,5.06,5.06,24000,0
2016-03-21,03:35:00,5.06,5.06,5.06,5.06,18000,0
2016-03-21,03:40:00,5.06,5.06,5.06,5.06,6000,0
2016-03-21,03:45:00,5.06,5.07,5.06,5.07,4000,0
2016-03-21,03:50:00,5.07,5.07,5.04,5.04,100000,0
2016-03-21,03:55:00,5.04,5.05,5.04,5.05,68000,0
2016-03-21,04:00:00,5.05,5.05,5.03,5.03,154260,0
2016-03-21,04:05:00,5.03,5.04,5.03,5.04,46000,0
2016-03-21,04:10:00,5.04,5.04,5.03,5.03,52206,0
