Date,Time,Open,High,Low,Close,Volume,OpenInt
2016-02-04,03:20:00,0.85,0.85,0.85,0.85,5000,0
2016-02-04,06:10:00,0.84,0.85,0.84,0.85,15000,0
2016-02-04,08:00:00,0.85,0.85,0.85,0.85,5000,0
2016-02-05,03:10:00,0.87,0.87,0.85,0.87,10000,0
2016-02-05,03:45:00,0.83,0.86,0.83,0.86,10000,0
2016-02-05,06:10:00,0.86,0.86,0.86,0.86,5000,0
2016-02-05,07:10:00,0.86,0.86,0.85,0.85,40000,0
2016-02-05,07:30:00,0.85,0.85,0.85,0.85,5000,0
2016-02-05,08:05:00,0.85,0.85,0.85,0.85,600000,0
2016-02-05,09:00:00,0.85,0.86,0.85,0.86,15000,0
2016-02-11,02:35:00,0.85,0.87,0.85,0.87,110000,0
2016-02-11,02:40:00,0.87,0.93,0.87,0.92,1110000,0
2016-02-11,02:45:00,0.91,0.91,0.91,0.91,10000,0
2016-02-11,03:00:00,0.9,0.9,0.9,0.9,105000,0
2016-02-11,03:10:00,0.9,0.9,0.84,0.89,35000,0
2016-02-11,06:15:00,0.84,0.89,0.84,0.89,350000,0
2016-02-11,06:20:00,0.89,0.89,0.89,0.89,150000,0
2016-02-11,06:25:00,0.89,0.89,0.85,0.85,10000,0
2016-02-11,06:35:00,0.85,0.89,0.85,0.89,115000,0
2016-02-11,06:40:00,0.89,0.89,0.86,0.86,10000,0
2016-02-11,06:45:00,0.86,0.89,0.86,0.89,10000,0
2016-02-12,03:10:00,0.84,0.9,0.84,0.9,15000,0
2016-02-12,06:10:00,0.9,0.9,0.86,0.9,20000,0
2016-02-12,08:50:00,0.9,0.9,0.89,0.89,10000,0
2016-02-12,09:00:00,0.89,0.92,0.89,0.92,640000,0
2016-02-15,02:35:00,0.92,0.94,0.92,0.94,340000,0
2016-02-15,03:40:00,0.93,0.93,0.87,0.92,1140000,0
2016-02-15,03:45:00,0.92,0.93,0.92,0.93,15000,0
2016-02-15,04:10:00,0.9,0.9,0.9,0.9,5000,0
2016-02-15,04:15:00,0.9,0.93,0.9,0.92,45000,0
2016-02-15,04:35:00,0.92,0.94,0.9,0.94,825000,0
2016-02-15,06:05:00,0.93,0.93,0.91,0.91,40000,0
2016-02-15,06:10:00,0.91,0.91,0.9,0.9,140000,0
2016-02-15,06:20:00,0.9,0.91,0.9,0.91,35000,0
2016-02-15,06:25:00,0.91,0.91,0.91,0.91,30000,0
2016-02-15,06:40:00,0.91,0.91,0.91,0.91,5000,0
2016-02-15,07:50:00,0.91,0.92,0.91,0.91,520000,0
2016-02-15,08:20:00,0.91,0.92,0.91,0.92,10000,0
2016-02-15,09:00:00,0.91,0.92,0.9,0.92,100000,0
2016-02-16,03:10:00,0.94,0.94,0.92,0.94,10000,0
2016-02-16,04:20:00,0.94,0.94,0.94,0.94,45000,0
2016-02-16,06:10:00,0.94,0.94,0.92,0.92,10000,0
2016-02-16,06:35:00,0.92,0.92,0.9,0.9,135000,0
2016-02-16,06:50:00,0.9,0.92,0.9,0.92,35000,0
2016-02-16,07:15:00,0.92,0.92,0.9,0.92,135000,0
2016-02-16,07:20:00,0.92,0.92,0.9,0.9,70000,0
2016-02-16,08:20:00,0.89,0.9,0.89,0.9,15000,0
2016-02-16,08:30:00,0.9,0.9,0.9,0.9,5000,0
2016-02-16,08:45:00,0.9,0.9,0.9,0.9,5000,0
2016-02-16,08:55:00,0.9,0.93,0.9,0.92,975000,0
2016-02-16,09:00:00,0.92,0.92,0.9,0.9,15000,0
2016-02-17,02:35:00,0.93,0.93,0.93,0.93,80000,0
2016-02-17,03:10:00,0.91,0.91,0.9,0.9,75000,0
2016-02-17,03:15:00,0.9,0.92,0.9,0.91,15000,0
2016-02-17,03:45:00,0.91,0.91,0.89,0.89,140000,0
