Date,Time,Open,High,Low,Close,Volume,OpenInt
2016-03-18,02:35:00,25.7,25.7,25.5,25.5,45600,0
2016-03-18,02:40:00,25.5,25.55,25.5,25.55,90900,0
2016-03-18,02:45:00,25.55,25.55,25.55,25.55,2100,0
2016-03-18,02:50:00,25.55,25.55,25.25,25.45,303300,0
2016-03-18,02:55:00,25.45,25.55,25.45,25.55,170700,0
2016-03-18,03:00:00,25.55,25.55,25.5,25.5,111300,0
2016-03-18,03:05:00,25.5,25.5,25.45,25.5,25688,0
2016-03-18,03:10:00,25.5,25.5,25.45,25.45,162600,0
2016-03-18,03:15:00,25.45,25.5,25.45,25.5,40800,0
2016-03-18,03:20:00,25.5,25.5,25.45,25.45,25200,0
2016-03-18,03:25:00,25.45,25.55,25.45,25.45,281400,0
2016-03-18,03:30:00,25.45,25.5,25.45,25.5,35100,0
2016-03-18,03:35:00,25.5,25.5,25.5,25.5,22700,0
2016-03-18,03:40:00,25.5,25.5,25.45,25.5,39600,0
2016-03-18,03:45:00,25.5,25.5,25.45,25.5,57000,0
2016-03-18,03:50:00,25.5,25.5,25.45,25.5,28500,0
2016-03-18,03:55:00,25.5,25.55,25.5,25.55,113700,0
2016-03-18,04:00:00,25.55,25.55,25.5,25.5,13500,0
2016-03-18,04:05:00,25.5,25.55,25.5,25.55,25200,0
2016-03-18,04:10:00,25.55,25.55,25.5,25.55,20700,0
2016-03-18,04:15:00,25.55,25.55,25.5,25.55,490500,0
2016-03-18,04:20:00,25.55,25.55,25.5,25.5,6600,0
2016-03-18,04:25:00,25.5,25.55,25.5,25.55,36300,0
2016-03-18,04:30:00,25.55,25.55,25.5,25.55,30600,0
2016-03-18,04:35:00,25.55,25.55,25.5,25.55,10800,0
2016-03-18,04:40:00,25.55,25.55,25.55,25.55,105300,0
2016-03-18,04:45:00,25.55,25.55,25.5,25.5,3300,0
2016-03-18,04:50:00,25.5,25.55,25.5,25.55,103500,0
2016-03-18,04:55:00,25.55,25.55,25.55,25.55,3412,0
2016-03-18,05:00:00,25.55,25.55,25.5,25.5,21300,0
2016-03-18,06:05:00,25.5,25.55,25.5,25.55,20100,0
2016-03-18,06:10:00,25.55,25.55,25.5,25.5,1800,0
2016-03-18,06:15:00,25.5,25.6,25.5,25.6,591000,0
2016-03-18,06:20:00,25.6,25.6,25.55,25.6,4500,0
2016-03-18,06:25:00,25.6,25.65,25.55,25.65,169500,0
2016-03-18,06:30:00,25.65,25.75,25.65,25.75,105900,0
2016-03-18,06:35:00,25.75,25.75,25.75,25.75,4800,0
2016-03-18,06:40:00,25.75,25.75,25.7,25.75,14100,0
2016-03-18,06:45:00,25.75,25.75,25.75,25.75,5400,0
2016-03-18,06:50:00,25.75,25.75,25.75,25.75,5100,0
2016-03-18,06:55:00,25.75,25.75,25.75,25.75,3000,0
2016-03-18,07:00:00,25.75,25.75,25.7,25.7,4500,0
2016-03-18,07:05:00,25.7,25.75,25.7,25.75,1800,0
2016-03-18,07:10:00,25.75,25.75,25.6,25.6,81300,0
2016-03-18,07:15:00,25.6,25.6,25.55,25.55,199500,0
2016-03-18,07:20:00,25.55,25.55,25.5,25.5,17100,0
2016-03-18,07:25:00,25.5,25.55,25.5,25.55,2400,0
2016-03-18,07:30:00,25.55,25.55,25.55,25.55,5100,0
2016-03-18,07:35:00,25.55,25.55,25.55,25.55,3000,0
2016-03-18,07:40:00,25.55,25.65,25.55,25.65,363300,0
2016-03-18,07:45:00,25.65,25.65,25.65,25.65,125657,0
2016-03-18,07:50:00,25.65,25.65,25.6,25.6,61900,0
2016-03-18,07:55:00,25.6,25.65,25.6,25.6,44700,0
2016-03-18,08:00:00,25.6,25.65,25.6,25.65,86400,0
2016-03-18,08:05:00,25.65,25.65,25.6,25.6,187200,0
2016-03-18,08:10:00,25.6,25.6,25.6,25.6,136500,0
2016-03-18,08:15:00,25.6,25.6,25.55,25.6,45900,0
2016-03-18,08:20:00,25.6,25.6,25.55,25.55,139500,0
2016-03-18,08:25:00,25.55,25.6,25.55,25.6,35100,0
2016-03-18,08:30:00,25.6,25.6,25.55,25.6,62400,0
2016-03-18,08:35:00,25.6,25.6,25.55,25.6,53100,0
2016-03-18,08:40:00,25.6,25.6,25.6,25.6,52800,0
2016-03-18,08:45:00,25.6,25.6,25.55,25.6,142800,0
2016-03-18,08:50:00,25.6,25.65,25.55,25.65,574200,0
2016-03-18,08:55:00,25.65,25.8,25.65,25.8,324700,0
2016-03-18,09:00:00,25.8,25.8,25.65,25.75,846000,0
