Date,Time,Open,High,Low,Close,Volume,OpenInt
2016-02-04,03:55:00,0.57,0.57,0.56,0.56,66000,0
2016-02-04,04:20:00,0.56,0.56,0.56,0.56,10000,0
2016-02-04,06:05:00,0.56,0.56,0.56,0.56,1000,0
2016-02-04,06:35:00,0.56,0.58,0.56,0.57,691000,0
2016-02-04,06:40:00,0.57,0.57,0.57,0.57,34000,0
2016-02-04,06:45:00,0.57,0.57,0.56,0.57,54000,0
2016-02-04,07:00:00,0.57,0.57,0.56,0.56,614000,0
2016-02-04,09:00:00,0.56,0.56,0.56,0.56,44000,0
2016-02-05,06:30:00,0.56,0.56,0.56,0.56,200000,0
2016-02-05,06:35:00,0.56,0.56,0.56,0.56,25000,0
2016-02-05,06:45:00,0.56,0.56,0.55,0.56,49000,0
2016-02-05,06:50:00,0.56,0.56,0.56,0.56,15000,0
2016-02-05,06:55:00,0.56,0.58,0.56,0.57,1087000,0
2016-02-05,07:00:00,0.57,0.57,0.56,0.56,9000,0
2016-02-05,07:05:00,0.56,0.56,0.56,0.56,6000,0
2016-02-05,07:10:00,0.56,0.56,0.56,0.56,6000,0
2016-02-05,07:15:00,0.56,0.56,0.56,0.56,6000,0
2016-02-05,07:20:00,0.56,0.56,0.56,0.56,6000,0
2016-02-05,07:25:00,0.56,0.56,0.56,0.56,7000,0
2016-02-05,07:30:00,0.56,0.56,0.56,0.56,7000,0
2016-02-05,07:35:00,0.56,0.56,0.56,0.56,7000,0
2016-02-11,02:35:00,0.52,0.57,0.52,0.57,82000,0
2016-02-11,02:45:00,0.58,0.58,0.55,0.55,211000,0
2016-02-11,03:05:00,0.55,0.55,0.55,0.55,2000,0
2016-02-11,03:30:00,0.55,0.55,0.55,0.55,43000,0
2016-02-11,03:35:00,0.55,0.55,0.55,0.55,3000,0
2016-02-11,03:40:00,0.55,0.55,0.55,0.55,2000,0
2016-02-11,03:45:00,0.55,0.55,0.55,0.55,2000,0
2016-02-11,03:50:00,0.55,0.55,0.55,0.55,2000,0
2016-02-11,04:20:00,0.55,0.55,0.55,0.55,1000,0
2016-02-11,04:45:00,0.55,0.55,0.55,0.55,2000,0
2016-02-11,06:10:00,0.55,0.55,0.55,0.55,3000,0
2016-02-11,06:15:00,0.55,0.55,0.55,0.55,3000,0
2016-02-11,06:20:00,0.55,0.55,0.55,0.55,2000,0
2016-02-11,06:25:00,0.55,0.55,0.55,0.55,1000,0
2016-02-15,04:20:00,0.53,0.55,0.53,0.55,1000,0
2016-02-16,03:15:00,0.56,0.56,0.56,0.56,1000,0
2016-02-16,03:25:00,0.56,0.58,0.56,0.58,26000,0
2016-02-16,03:30:00,0.58,0.58,0.58,0.58,6000,0
2016-02-16,08:35:00,0.58,0.58,0.56,0.56,119000,0
2016-02-17,02:45:00,0.56,0.56,0.56,0.56,1000,0
2016-02-17,02:55:00,0.56,0.56,0.56,0.56,1000,0
2016-02-17,03:05:00,0.56,0.57,0.56,0.56,56000,0
2016-02-17,03:40:00,0.56,0.57,0.56,0.57,21000,0
2016-02-17,04:25:00,0.57,0.57,0.56,0.56,2000,0
2016-02-17,04:45:00,0.56,0.56,0.56,0.56,46000,0
2016-02-17,06:25:00,0.55,0.56,0.55,0.56,675000,0
2016-02-17,06:50:00,0.55,0.56,0.55,0.56,23000,0
2016-02-17,07:05:00,0.56,0.56,0.56,0.56,3000,0
2016-02-17,07:10:00,0.56,0.56,0.56,0.56,10000,0
2016-02-17,07:15:00,0.56,0.56,0.56,0.56,3000,0
2016-02-17,07:20:00,0.56,0.56,0.56,0.56,3000,0
2016-02-17,07:25:00,0.56,0.56,0.56,0.56,4000,0
2016-02-17,07:30:00,0.56,0.56,0.56,0.56,2000,0
2016-02-17,07:35:00,0.56,0.56,0.56,0.56,4000,0
2016-02-17,07:40:00,0.56,0.56,0.56,0.56,3000,0
2016-02-17,07:45:00,0.56,0.56,0.56,0.56,3000,0
2016-02-17,07:50:00,0.56,0.56,0.56,0.56,33000,0
2016-02-17,07:55:00,0.56,0.56,0.56,0.56,3000,0
2016-02-17,08:00:00,0.56,0.56,0.56,0.56,3000,0
2016-02-17,08:05:00,0.56,0.56,0.56,0.56,3000,0
2016-02-17,08:10:00,0.56,0.56,0.56,0.56,4000,0
2016-02-17,08:15:00,0.56,0.56,0.56,0.56,3000,0
2016-02-17,08:20:00,0.56,0.56,0.56,0.56,2000,0
2016-02-17,09:00:00,0.56,0.57,0.56,0.56,78000,0
2016-02-18,02:40:00,0.58,0.58,0.56,0.58,1272000,0
2016-02-18,02:55:00,0.58,0.58,0.58,0.58,14000,0
2016-02-18,03:00:00,0.58,0.58,0.58,0.58,10000,0
2016-02-18,03:15:00,0.58,0.58,0.58,0.58,38000,0
2016-02-18,03:30:00,0.58,0.58,0.58,0.58,1000,0
2016-02-18,03:35:00,0.58,0.58,0.58,0.58,1000,0
2016-02-18,03:40:00,0.58,0.58,0.58,0.58,1000,0
2016-02-18,03:45:00,0.58,0.58,0.58,0.58,2000,0
2016-02-18,03:55:00,0.58,0.58,0.58,0.58,7000,0
2016-02-18,04:45:00,0.58,0.58,0.58,0.58,67000,0
2016-02-18,04:50:00,0.58,0.58,0.57,0.57,2000,0
2016-02-18,04:55:00,0.57,0.57,0.57,0.57,1000,0
2016-02-18,05:00:00,0.57,0.57,0.57,0.57,2000,0
2016-02-18,06:20:00,0.57,0.57,0.57,0.57,1000,0
2016-02-18,06:35:00,0.57,0.58,0.57,0.58,10000,0
2016-02-18,07:05:00,0.58,0.58,0.57,0.57,2000,0
2016-02-18,07:10:00,0.57,0.57,0.57,0.57,2000,0
2016-02-18,07:15:00,0.57,0.57,0.57,0.57,1000,0
2016-02-18,07:20:00,0.57,0.57,0.57,0.57,1000,0
2016-02-18,07:25:00,0.57,0.57,0.57,0.57,1000,0
2016-02-18,07:30:00,0.57,0.57,0.57,0.57,1000,0
